Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000150,두산,12,19730629,0.693245,0.708229,2609.7,1853.37,6329.68,2970953844,2896032884,288.49,31.28,0.38,0.17,7.02,1923141480,737603662,131398396,104.44,-8.07,0.36,1.57,3.93,1816.67,1044.95,1215410793,1029713305,29709.54,28960.33,50.09,44.74,38.28,38.35,0.64358,0.65558,8415,7714,8573,10075,10173,12791,11754,10964,12593,12149,10322,10568,12001
A000180,성창기업지주,12,19760602,0.764719,0.767445,462.6,378,1099.71,247905448,239553887,,1.9,0.42,0.27,3.61,173061541,27688780,9357500,241.69,3.75,9.92,24.69,4.35,118.48,94.7,74674563,71929158,2479.05,2395.54,52.31,74.6,21.69,16,0.70731,0.71006,619,628,752,1131,1170,1371,1868,2010,3342,1416,1052,1499,1607
A000210,대림산업,12,19760202,0.923982,0.910714,16590,12959.6,16454.92,2810743774,3048099993,210,8.41,0.97,0.55,5.45,3328819202,439767941,232290218,2183.36,4.11,7.45,13.89,21.16,2855.25,3482.32,420886533,259541778,28107.44,30481,141.21,116.08,12.03,13.21,0.89626,1.13634,35950,32800,43750,49500,48000,48250,53800,55200,63000,53800,49300,48500,55400
A000220,유유제약,12,19751118,0.452045,0.567003,171.35,159.55,454.58,56740618,64604681,12.98,4.8,0.43,0.42,2.53,50090719,31427842,6389834,43.83,7.11,7.22,9.99,7.81,40.78,40.5,5173032,8857062,567.41,646.05,272.52,285.03,66.01,62.74,0.81469,0.82559,2550,2540,2550,2860,2840,3190,3090,4620,5140,4300,4580,5070,7020
A000230,일동홀딩스,12,19750628,0.54787,0.53362,368.07,397.28,1003.27,170138728,186412940,,2.52,0.34,0.21,2.41,171578381,99012083,29273132,141.75,8,7.95,14.9,13.26,139.37,143.43,32884479,17011154,1701.39,1864.13,178.44,140.66,59.08,57.71,0.93596,0.96243,1561,1531,1622,1867,1944,2434,2150,2273,3053,3237,3459,3888,5097
A000240,한국타이어월드와이드,12,19681227,0.733665,0.712935,13517.09,15169.18,10856.56,1857322267,1861741531,,13.19,1.2,0.8,5.16,1676892107,509356686,170418035,1014.83,3.69,5.46,9.73,10.17,2970.43,3078.52,271564661,174243928,18573.22,18617.42,85.93,85.41,26.41,30.38,0.83803,0.90178,9508,8725,10498,10250,10250,10498,10102,11736,11092,11241,10003,11340,12380
A000250,삼천당제약,12,20001004,0.670588,0.812321,346,315,496.41,61314641,68698559,,4.38,0.65,0.71,1.18,48553494,30177660,10061193,78.99,9.77,12.15,17.08,23.5,54.03,40.63,4273363,5016053,613.15,686.99,371.27,419.07,62.77,62.15,0.69624,0.7469,1640,1620,1620,1585,1595,1745,1810,2550,3450,2550,2400,3090,6600
A000270,기아차,12,19730721,0.680129,0.668057,39210.62,34271.65,45148.52,8962680000,10343490000,,5.28,0.87,0.31,3,12839881000,2755803000,805537000,7528.57,7.82,7.8,17.8,19,20973.55,14573.34,2339421000,1993980000,89626.8,103434.9,109.02,84.79,21.19,21.46,1.39739,1.33013,9730,9100,10100,10600,10500,9990,10900,12600,14200,14000,12350,14450,13750
A000300,대유플러스,12,19750609,0.481774,0.513346,88.33,104.92,160.02,54903991,41892923,,-0.25,0.56,0.11,-0.88,51864257,-1659255,-5424008,-219.13,45.84,-45.28,-94.42,-19.48,-38.12,-12.53,15399426,13041722,549.04,418.93,198.46,148.14,-5.33,-3.2,1.13711,1.07161,554,525,505,454,404,489,425,503,501,476,469,510,523
A000320,노루홀딩스,12,19730810,0.467447,0.4485,625.71,579.51,2057.7,331354636,346494057,2.54,5.56,0.26,0.37,4.58,206535038,28604676,3431025,137.53,7.47,4.06,6.79,2.13,-5.03,-207.74,37467884,70270449,3313.55,3464.94,110.16,162.24,17.72,13.85,0.62357,0.60938,2432,2339,2423,2521,2614,2818,3422,4483,5131,5415,4616,4456,4669
A000360,삼환기업,12,19730903,0.612579,0.6401,627.92,632.65,3817.52,660991593,657055929,72.51,4.11,0.16,0.16,1.24,435643000,45194115,16722408,171.63,2.15,2.6,4.58,3.96,656.86,339.15,101637678,105269008,6609.92,6570.56,157.92,168.22,12.03,10.37,0.59827,0.66104,7224,7023,7571,8572,8920,9360,9467,10869,13553,16424,15222,16557,19628
A000370,한화손해보험,12,19750630,0.276146,0.272474,487.53,454.26,851.42,1086862592,1129446625,,9.74,0.74,0.06,3.49,975628538,,-629229,64.94,-6.51,0.59,7.81,,46.74,-987.33,,,10868.63,11294.47,,,0,0,0.84614,0.88041,2386,2154,3467,2932,2531,2638,2734,3144,3578,3148,2878,2982,3852
A000380,대아건설,12,19960701,0.10707,0.097722,284.19,331.09,1488.43,399558289,413298436,,3.05,0.17,0.06,6.37,488883056,21233976,5688888,93.05,2.23,2.29,6.45,5.61,801.48,633.23,67340116,65386792,3995.58,4132.98,168.13,131.81,6.89,4.34,1.35192,1.20288,2910,2570,2585,2800,,,,,,,,,
A000390,삼화페인트,12,19930910,0.730338,0.691054,649.6,568.96,995.03,158278556,170667573,,9.01,0.59,0.32,5.51,201219669,40241403,12643065,72.06,5.9,4.38,7.32,6.78,163.65,25.7,12304861,26772475,1582.79,1706.68,186.93,234.31,21.89,20,1.21848,1.22342,2535,2640,2655,2690,2600,2900,2645,2755,3165,2980,3255,3140,3260
A000400,롯데손해보험,12,19710416,0.710399,0.711825,449.94,259.87,959.49,799836424,787346854,,13.35,0.44,0.08,-3.12,600162045,,6720732,34.12,5.04,0.43,3.51,,364.28,-57.18,,,7998.36,7873.47,,,0,0,0.7504,0.75626,471,535,573,592,609,732,789,772,949,839,889,826,992
A000420,로케트전기,12,19880805,1.075254,1.065586,98.38,77.48,224.4,92701793,88762387,42.55,17.61,0.5,0.16,7.63,70181422,14412222,6927131,6.33,-4.68,0.7,2.68,12.78,93.06,48.91,24505273,7052505,927.02,887.62,94.15,69.58,17.49,20.54,0.64911,0.7735,683,654,666,666,632,679,649,734,760,713,673,662,942
A000430,대원강업,12,19770622,0.85152,0.825126,924,654,1473.36,237007949,262325067,,4.73,0.6,0.25,2.96,362720528,41406708,23402518,195.29,6.29,7.82,14.14,14.45,300.29,286.85,10433941,16405475,2370.08,2623.25,76.23,87.16,11.27,11.42,1.4594,1.45282,1065,1016,1181,1239,1384,1461,1278,1394,1529,1669,1742,1795,1839
A000440,중앙에너비스,12,19960701,-0.402435,0.150082,119.36,81.91,366.14,52436551,49618963,,6.69,0.33,0.13,4.88,105476799,13585309,3362629,20.23,3.77,3.96,5.64,5.27,16.18,21.38,3602189,4504110,524.37,496.19,47.76,72.8,12.37,12.88,2.00661,2.06705,6684,6860,7282,7370,6965,6983,6860,8003,10131,8091,8530,8601,9234
A000470,그린손해보험,3,19750630,0.617103,0.519594,350.24,232.75,276.4,446332152,456212207,,-1.29,1.01,0.05,-1.56,459237770,,-18923691,-189.44,-0.69,-4.2,-72.2,,-26.11,-358.54,,,4463.32,4562.12,,,0,0,0.85039,1.01765,2350,2904,2961,2861,2803,2732,2679,2780,3610,3630,2865,2732,3228
A000480,조선내화,12,19780630,0.463112,0.479526,748,808,2049.87,239723651,268499951,,2.87,0.27,0.3,1.75,253233468,54415738,30619255,260.78,9.1,10.26,13.99,16.74,342.22,326.92,16317142,11691430,2397.24,2685,162.5,183.12,23.53,21.49,0.98948,0.99654,19900,18950,19800,19050,19850,21050,24350,26300,30500,30800,28500,27900,30450
A000490,대동공업,12,19750627,0.329417,0.347348,191.72,193.38,1526.2,225728650,219768475,,6.59,0.11,0.08,0.87,243018433,53234580,4006945,29.09,-0.99,1.31,1.92,2.94,373.29,115.61,23821706,19465242,2257.29,2197.68,171.17,172.08,22.16,21.91,0.72903,1.091,812,800,868,980,1060,1092,1058,1356,1490,1328,1302,1330,1486
A000500,가온전선,12,19870608,0.791054,0.823964,266.37,346.71,1343.49,199752161,205306238,,4.28,0.19,0.08,3.79,325658526,26215614,11960080,62.38,2.64,3.08,4.68,5.34,85.43,23.79,315847,493637,1997.52,2053.06,132.66,143.42,7.17,8.05,1.49861,1.60796,8220,8455,8643,8690,9206,9441,8605,9319,11977,12024,11837,12212,12306
A000520,삼일제약,12,19850529,0.856619,0.838811,595.1,352,432.82,60721531,62273034,,9.52,1.37,1.03,4.34,57253335,32421832,9511861,62.18,14.19,10.11,15.31,22,54.21,77.81,3609732,4305502,607.22,622.73,242.37,301.24,60.77,56.63,1.04317,0.93099,6102,5939,5681,6590,6513,6791,6886,7326,7671,7804,7623,7412,8990
A000540,흥국화재,12,19741205,0.822669,0.814573,242.6,280.98,750.01,1010906197,1030239019,46.08,-3.52,0.49,0.03,2.25,953164349,,-533367,-68.02,-2.37,-0.67,-11.05,,461.76,-246.61,,,10109.06,10302.39,,,0,0,1.00135,0.93395,2696,2701,2676,2868,2819,3001,3936,3808,3832,3640,3114,3163,3606
A000590,CS홀딩스,12,19751222,0.35347,0.32187,108,96,444.74,63406045,63027529,,3.88,0.27,0.2,2.34,60305023,12034972,5182437,31.57,5.74,4.99,7.33,9.14,96.73,14.67,1259276,1502583,634.06,630.28,108.82,140.36,22.64,19.96,1.02483,0.95394,17574,18084,17348,20409,20069,20862,26645,33958,36169,28119,26078,26248,44446
A000610,제일화재,3,19760605,0.966484,0.930185,265.07,265.07,679.09,1102590915,1123782654,,-38.16,0.39,0.03,-2.38,1040390574,,16369771,-6.98,0.37,-0.06,-1.13,,546.35,-433.12,,,11025.91,11237.83,,,0,0,0.96613,0.93461,990,955,960,1005,995,1000,990,1585,2050,1815,1570,1675,2655
A000640,동아쏘시오홀딩스,12,19700210,0.449347,0.451055,1734.98,1331.96,2392,539597589,542760806,,8.38,0.73,0.41,5.8,492485283,227719203,37015784,238.05,8.02,4.4,9.66,8,418.55,266.19,118133509,97058501,5395.98,5427.61,150.86,120.14,49.92,46.24,1.05111,0.91002,14065,15224,16535,17745,20971,26416,25614,30122,34425,33862,32274,38472,49998
A000650,천일고속,12,19770623,0.28058,0.307915,94.51,82.43,185.25,43549292,37235306,,29.4,0.51,0.21,1.72,44811711,6328169,-3397862,3.22,5.12,0.8,1.75,-12.57,49.36,33.05,9550618,6213661,435.49,372.35,89.02,94.93,22.11,14.12,1.1655,1.10941,5595,6272,6013,6147,6325,7127,6637,6664,7305,7261,7225,7483,7751
A000660,SK하이닉스,12,19961226,2.213528,2.27747,24848.39,56191.16,27442.73,9068757222,6906051941,,-1.25,0.91,0.6,-14.97,3620425810,479944178,-224125026,-17450.02,-16.87,-21.85,-47.81,-4.25,-461.03,5722.88,3069575990,2888711099,90687.57,69060.52,74.67,97.96,-0.03,13.26,0.28473,0.45327,12600,9000,10450,10500,12700,10350,11650,13000,15050,13050,12100,15900,17000
A000670,영풍,12,19760612,-0.002997,-0.004378,764.45,771.81,5359.01,752984882,797017668,,3.28,0.14,0.25,2.9,302797347,16999553,-509539,233.18,0.63,3.01,4.49,0.35,243.86,307.6,175074657,173435079,7529.85,7970.18,106.38,103.17,5.13,5.61,0.34043,0.39071,41350,42000,49250,61400,50100,66400,85600,87000,90100,125000,105000,102000,142000
A000680,LS네트웍스,12,19731115,0.924924,0.893729,563.95,358.16,661.74,399482213,394719274,1.85,6.1,1.98,0.63,0.26,208992177,84579706,42408826,215,6.32,5.41,28.64,20.88,383.93,340.09,181876347,196499959,3994.82,3947.19,194.25,198.22,40.2,40.47,0.62756,0.52629,3038,2941,2927,2844,2610,4032,3342,5275,5026,3949,3949,3949,3949
A000700,유수홀딩스,12,19560303,0.821664,0.811099,15848.83,12693.4,9461.59,5505909274,5203094343,,2.74,0.77,0.15,4.1,5567935183,677242064,432012265,2952.26,0.33,5.51,33.93,11.76,396.81,6560.64,3541913928,2645613731,55059.09,52030.94,100.28,72.22,5.1,12.16,0.80459,1.03986,4343,4292,5097,5021,5506,6183,6132,5749,7665,7537,6975,6911,6630
A000720,현대건설,12,19841222,1.322885,1.280262,5788.6,7782.1,7384.72,5266458483,4749815176,4.94,7.34,0.79,0.11,6.97,5152272251,473697615,307125124,785.09,0.34,1.57,11.74,47.88,2328.35,136.59,1322700392,1312630794,52664.58,47498.15,91.92,99.42,7.03,9.19,0.9634,1.02878,7170,7250,10600,12850,15600,14000,15550,18450,18400,17550,22000,23550,28000
A000760,이화산업,12,19940429,0.382213,0.40929,97.3,93.1,563.56,112874559,99050499,,-1.77,0.19,0.12,-13.91,84340634,7473647,-6512807,-58.96,0.25,-5.56,-9.94,-8.5,-42.99,-4.38,8686818,1825780,1128.75,990.5,173.7,149.34,12.24,8.86,0.8764,0.79595,3110,3410,3100,3500,3595,3775,3760,3900,4355,4270,4050,3900,3890
A000790,C&상선,12,19771109,0.782309,0.879936,720.61,766.62,473.27,62963746,118939553,,5.39,1.69,0.71,5.2,112265452,10868606,6815918,148.19,27.31,16.29,38.62,10.87,-44.31,-75.94,15992842,24548920,629.64,1189.4,120.32,139.99,2.98,9.68,0.96869,1.23434,1052,849,1293,1249,1216,1360,1187,1293,1384,1134,941,970,965
A000800,경남기업,12,19730212,0.700462,0.671566,246.31,199.16,1789.68,414169331,334017424,152,2.08,0.15,0.08,-3.2,325466178,36663620,13372138,131.58,4.54,3.52,7.64,24.93,741.4,627.41,89473234,32422623,4141.69,3340.17,206.5,211.21,9.53,11.27,0.98156,0.87001,3785,3693,3688,5801,6025,6569,6443,7482,9863,11272,9630,8600,10883
A000810,삼성화재,12,19750630,0.792308,0.765547,33479.26,36118.5,27742.8,11095209354,12782750451,16.71,24.6,1.37,0.57,12.71,7316375788,,275210581,1701.23,2.56,1.43,7.07,,14928.29,10024.61,,,110952.09,127827.5,,,0,0,0.66732,0.61281,73100,65400,68700,66300,66600,78500,81500,80000,82000,76900,68100,75500,83900
A000830,삼성물산,12,19751212,1.198074,1.178848,15388.12,21927.97,45038.41,7962504079,8758559627,232.43,19.36,0.34,0.18,11.77,9036000761,864608318,248717823,818.6,0.99,0.98,2.05,19.63,4110.35,3042.44,1279920746,1253577910,79625.04,87585.6,101.36,100.06,2.29,9.57,4.70411,1.08079,13850,12550,13900,16000,15700,15300,12850,14350,16000,13800,12650,13850,13600
A000850,화천기공,12,19991118,0.151352,0.165671,95.42,122.47,630.84,104648163,99248236,,4.18,0.15,0.13,3.59,74476228,11820921,3042616,22.85,0.16,2.24,3.63,4.68,-10.75,64.76,19701566,13709795,1046.48,992.48,224.74,212.28,12.32,15.87,0.54378,0.73053,5549,5143,5702,6414,6383,7065,6391,6506,9873,9146,9414,8764,9529
A000860,강남제비스코,12,19751112,0.445505,0.460136,339.95,274.63,1797.69,222810588,236057530,,1.94,0.19,0.18,1.33,188578768,32049233,13445099,175.15,7.95,7.63,10.19,8.38,205.74,140.76,17244259,10902442,2228.11,2360.58,156.74,156.16,17.45,17,0.80071,0.82193,4370,4290,4415,5780,5490,6200,6070,9070,11150,10200,8620,8840,10100
A000880,한화,12,19760624,0.970035,0.963886,4454.83,5771.82,6799.88,2377848137,2530528829,28.34,6.22,0.55,0.2,8.03,2200754856,175600865,62438124,702.06,-6.68,2.86,11.41,8.78,-2861.76,-834.61,781765573,719110598,23778.48,25305.29,44.48,37.9,7.05,7.98,0.93673,0.89673,7636,7811,8911,11090,10798,12354,13376,13278,18191,18386,15419,16002,17072
A000890,보해양조,12,19880923,0.503072,0.519372,85.68,89.2,621.47,203792857,195274114,0.13,9.37,0.14,0.09,7.14,90683157,38672379,2628268,9.13,-1.86,0.46,1.46,1.08,-135.83,-8.65,13004338,14259962,2037.93,1952.74,62.36,69.11,43.38,42.65,0.44993,0.45448,394,439,523,480,501,671,610,806,856,799,2743,1839,2050
A000910,유니온,12,19960703,0.584847,0.675364,111.56,86.76,616.96,92308058,93252528,,15.79,0.17,0.2,5.19,59109190,11182790,874785,7.39,2.56,0.8,1.23,0.11,27.7,49.16,3273759,3621091,923.08,932.53,100.08,109.81,23.53,18.92,0.61769,0.63709,556,561,573,589,593,634,638,615,747,697,772,812,885
A000950,전방,12,19681021,0.351385,0.383621,598.08,483,1470.56,274306368,290081211,,111.04,0.26,0.26,14.39,231804510,13641932,2860833,5.39,0.27,0.19,0.37,0.79,-32.49,-189.42,13716602,17074978,2743.06,2900.81,72.81,82.77,9.22,5.89,0.07287,0.82144,29000,29800,31000,31500,31050,32900,32600,33600,32900,36950,35000,33200,31550
A000970,한국주철관,3,19691212,0.455068,0.477746,485.65,417.25,1855.4,241945921,229413471,,6.17,0.22,0.33,-2.6,132567904,13522572,4078804,71.18,3.39,3.02,3.92,2.63,102.39,34.58,6543263,5145769,2419.46,2294.13,223.42,303.47,13.82,10.2,0.56435,0.56249,1840,1995,2030,2135,2265,2375,2455,3390,4200,3075,2740,3220,3270
A000990,DB하이텍,12,19751212,0.262544,0.285467,585.81,556.03,3218.4,857182680,879134604,,4.49,0.18,0.07,6.85,795024394,130425936,41419055,130.47,1.95,1.5,4.2,5.54,553.54,130.24,172956839,134593640,8571.83,8791.35,62.77,65.33,18.61,16.41,0.88934,0.91576,5620,5790,7210,8700,9050,13450,13200,12250,21900,20300,16150,17350,20900
A001000,신라섬유,12,19960701,0.126035,0.242499,54.3,29.4,133.94,42416922,36960311,,-1.4,0.41,0.87,-8.1,6210482,-864892,-2948348,-38.76,-1.94,-9.77,-25.16,-9.04,17.18,-39.85,17157994,15409136,424.17,369.6,99.5,21.51,9.84,-13.93,0.35037,0.15648,198,196,180,211,337,244,288,292,299,504,421,503,936
A001020,페이퍼코리아,12,19760626,0.339036,0.185646,423.98,222.96,1047.31,297070348,287056826,,31.38,0.41,0.28,6.26,149585729,29448397,16008061,13.58,23.87,0.47,1.32,3.27,329.51,163.99,137814850,117602296,2970.7,2870.57,135.18,70.55,27.46,19.69,0.61869,0.51217,1924,1695,1861,2078,2051,2248,2007,2015,2636,2181,1976,2233,2205
A001040,CJ,12,19730629,1.058437,1.064498,13912.79,14989.02,14077.51,2612241260,2561331819,269.24,10.91,1.26,0.76,6.72,2405508191,794485610,198752593,1683.67,4.03,6.51,12.48,16.46,3281.55,1101.66,274501667,346459261,26122.41,25613.32,36.94,57.36,33.13,33.03,0.83758,0.92992,64510,60890,62594,66000,66213,73984,75368,71110,75474,76858,75368,76645,81968
A001060,JW중외제약,12,19760614,0.705466,0.713734,547.29,834.68,1532.78,320730496,346539937,6.2,4.25,0.34,0.2,3.03,282358847,126209421,38214286,129.59,3.66,3.88,8.77,10.46,214.89,125.55,83696974,77770127,3207.3,3465.4,193.17,174.45,44.45,44.7,0.82962,0.84631,4072,4276,4323,4182,5235,6587,5754,7923,8458,7735,6414,7751,13772
A001070,대한방직,12,19731228,0.712395,0.702991,185.5,162.71,789.67,235793894,219513337,,1.28,0.23,0.08,4.03,236205169,35402434,21811285,145,7.92,6.37,20.24,12.88,26.5,-68.07,99756069,77570309,2357.94,2195.13,142.45,149.81,12.98,14.99,0.98329,1.03756,3030,2950,3230,3810,3220,3670,3510,3610,4420,3760,3300,3640,4030
A001080,만호제강,6,19770618,0.429866,0.425055,208.75,166,1503.66,192825396,181855062,,3.76,0.12,0.17,1.95,127365604,14140924,1708510,56.53,-2.86,3.02,3.81,2.21,22.46,-30.5,17614159,13006973,1928.25,1818.55,146.12,296.31,11.36,11.1,0.52599,0.67986,4030,3780,4200,4970,5400,6920,7100,6820,9890,8000,6390,7000,7180
A001120,LG상사,12,19760130,0.708858,0.742938,5440,5426.4,6286.67,1423529864,1457116993,,4.95,0.84,0.1,3.49,5390838360,593024697,165794508,1091.32,6.1,7.58,18.86,33.49,787.31,561.48,182335523,107517194,14235.3,14571.17,98.43,105.54,10.48,11,3.3598,3.7428,7736,7815,8778,8808,9136,9275,7994,8828,10675,11420,11817,11569,12711
A001130,대한제분,12,19701125,0.478418,0.501103,709.8,694.59,3281.66,527135195,545658501,,3.27,0.19,0.29,2.07,226343967,45209223,16108834,198.94,4.3,3.71,6.18,10.22,223.93,118.73,45777336,54282753,5271.35,5456.59,123.93,134.81,17.99,19.97,0.43673,0.42197,40800,38700,38500,49350,54700,62500,66000,69200,106000,87500,83500,83600,91500
A001140,국보,12,19891202,0.616634,0.514539,36.98,37.91,216.71,60211361,64954899,,12.53,0.17,0.05,4.87,80177102,7515058,2076675,2.96,0.95,0.47,1.38,3.96,15.7,31.88,5957847,7725497,602.11,649.55,66.51,63.57,9.61,9.37,1.35441,1.28113,3068,2918,3399,3155,3723,3876,4063,4046,7089,6285,6882,6384,7047
A001190,마이크로닉스,12,19881020,0.824933,0.821327,124.69,92.08,615.03,118716952,113562015,,16.45,0.2,0.22,11.32,56440082,9447692,4092988,7.58,2.55,0.65,1.23,7.27,-13.86,11.2,10643670,7621525,1187.17,1135.62,105.42,106.28,14.37,16.74,0.54894,0.48597,705,675,600,720,615,645,570,675,915,1440,2310,1815,1755
A001200,유진투자증권,12,19870824,0.858055,0.847312,1747.04,1554.78,2918.6,487414617,496991284,,73.23,0.64,1.32,12.96,143866530,66151679,-9427432,25.99,1.99,0.53,0.9,,873.23,472.69,,,4874.15,4969.91,,,63.23,45.98,0.25872,0.29229,4200,3951,4501,4803,4720,4780,5210,5504,6258,4976,4750,5165,6130
A001210,금호전기,12,19731115,1.674353,1.575757,2034.84,2521.42,1013.95,175873158,190333143,,22.55,2,1.79,15.53,115888539,25974306,15820425,92.18,1.38,5.03,9.57,14.3,89.87,43.99,23660073,45017935,1758.73,1903.33,86.04,137.07,21.73,22.41,0.56272,0.63291,41840,34096,34691,30475,23189,25847,29495,39949,44242,40135,40322,48442,45642
A001230,동국제강,12,19880509,0.996425,1.017453,7264.18,6604.47,12169.6,2717939889,3203666460,367.81,5.98,0.49,0.34,5.51,2323457101,360506009,258267832,1318.79,3.12,4.45,11.14,11.24,1730.5,2644.97,453711747,434923256,27179.4,32036.66,63.65,68.1,14.04,15.52,0.70612,0.78474,8120,9015,10568,11200,12149,17433,16123,16755,23033,17343,12781,14994,13007
A001250,GS글로벌,12,19760626,1.55898,1.79159,676.42,572.08,628.85,361281038,283831466,,-0.63,1.81,0.05,-1.61,1201069654,44300422,20530843,-908.98,34.61,-28.18,-195.13,52.88,244.69,200.71,70460115,40361162,3612.81,2838.31,72.77,92.36,3.59,3.69,3.33863,3.7236,5114,4956,5501,5185,4758,5027,5406,5485,5612,6094,6489,6339,7176
A001260,남광토건,12,19761228,1.004706,0.953609,470.43,368.53,763.93,326387808,321928616,278.39,5983.41,2132.85,438.65,6.65,371444974,33823020,14046491,272.31,2.38,8.4,43.52,,697.95,219.25,62002428,62120879,3263.88,3219.29,117.16,126.18,10.64,9.11,1.11346,1.14587,71250000,66375000,79125000,87500000,56250000,71250000,84000000,79000000,96250000,75750000,81369863,81506849,74246575
A001270,부국증권,12,19880719,0.787006,0.730939,404.43,622.19,2190.72,310312576,371517194,150,6.84,0.21,0.42,2.8,133970386,51272675,10138546,82.04,-1.11,2.41,3.82,,139.94,-394.15,,,3103.13,3715.17,,,61.51,38.27,0.18626,0.39297,5610,5000,5800,5950,6300,6150,6500,6500,7450,8400,6760,6570,7000
