Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000370,한화손해보험,12,19750630,0.764659,0.744296,4169.45,5580.44,5950.41,8998622480,10330902814,,32.03,0.69,0.08,6.7,5313261722,,32219491,128.59,-0.49,0.13,2.25,,7927.6,9175.99,,,89986.22,103309.03,,,0,0,0.45305,0.55137,6117,6294,6979,7204,7370,7830,7634,7243,7586,8271,7928,8173,7145
A000390,삼화페인트,12,19930910,0.156622,0.174168,3326.4,3617.6,2796.62,438509371.42,449735161.88,,9.36,1.15,0.63,6.42,467335289.41,87868895.71,20828429.22,355.32,6.48,7.25,13.4,10.72,304.23,505.04,86367767.73,84912543.69,4385.09,4497.35,183.19,192.91,21.38,20.4,1.10873,1.07425,15700,20450,14600,14300,13400,13100,12700,11600,11800,12450,12650,11150,11350
A000400,롯데손해보험,12,19710416,0.798297,0.788047,1826.65,3618.85,3044.71,5245033975.88,6727816132.81,,73.03,0.6,0.07,-18.58,2494983558.38,,6986948.61,25.5,0,0.04,0.9,,2389.63,1443.45,,,52450.34,67278.16,,,0,0,0.37362,0.41677,2795,3160,2720,2685,2830,2915,2995,2735,2655,2875,2900,2860,2545
A000430,대원강업,12,19770622,1.311243,1.342392,3720,2923.3,4906.08,822731634.68,769268147.46,,29.96,0.9,0.36,9.11,776872675.57,52303599.14,15154504.95,184.24,3.5,1.59,3.77,2.7,506.48,422.65,99782559.55,79994234.41,8227.32,7692.68,74.21,75.08,13.19,10.23,0.93707,0.88874,4750,4800,4700,5030,4955,4895,4840,4600,4425,4575,4960,4865,4670
A000440,중앙에너비스,12,19960701,0.658361,0.702359,289.56,417.22,497.83,58030825.07,61316464.87,,73.25,0.48,1.12,40.13,19803175.98,3321695.92,446161.9,4.42,3.07,0.6,0.89,0.87,22.15,12.76,1422433.37,1764475.76,580.31,613.16,46.09,70.79,15.58,21.44,1.49019,0.3482,33550,32500,29400,29400,31450,29050,28350,27550,27800,29450,29600,29850,28300
A000480,조선내화,12,19780630,0.394073,0.397477,4600,4460,6504.41,641346214.16,637162892.95,,10.97,0.68,0.61,6,491717569.26,75401041.95,36984620.59,487.11,3.69,4.34,7.56,4.51,821.17,709.01,60465807.95,21676444.74,6413.46,6371.63,139.29,117.32,13.03,15.36,0.73746,0.67536,110500,102500,93000,98300,94500,93400,86300,80800,83800,92900,91500,82100,82000
A000490,대동공업,12,19750627,0.643506,0.656337,2337.23,2906.71,2303.97,489594789.3,603838911.95,,47.54,0.91,0.39,12.89,505157733.72,90402091.35,6243087.75,50.03,-0.17,0.78,2.19,-0.47,343.17,-294.88,68557076.52,89684565.23,4895.95,6038.39,104.67,107.67,17.47,18.67,1.02653,0.93901,12300,11750,9970,8950,9830,9600,9170,9000,8290,8330,7700,8600,7600
A000500,가온전선,12,19870608,0.534873,0.544916,1017.2,946.48,2635.81,513647072.23,486088758.56,,-290.49,0.37,0.11,15.18,827172307.43,39151810.43,10163675.13,-5.63,1.58,-0.11,-0.21,-28.43,188.7,201.21,105992965.9,94861246.12,5136.47,4860.89,202.05,183.68,4.54,4.71,1.69817,1.69106,23300,22750,20700,20700,20950,20700,20800,18500,19300,20600,21600,23200,22300
A000520,삼일제약,12,19850529,0.503635,0.538622,306.9,500.5,554.15,114429067.64,107453928.61,,-2.73,0.51,0.36,-9.18,84652989,33211175.82,-8406902.43,-111.9,7,-9.99,-17.84,-12.57,-39.9,-119.23,2763196.03,11667222.64,1144.29,1074.54,170.2,149.54,40.5,39.76,0.78718,0.76304,9239,7747,6666,6638,6666,7106,6953,8321,7833,8723,8952,9526,10521
A000540,흥국화재,12,19741205,0.26926,0.251498,2367.34,2723.89,5950.41,6580905000,7707203000,,18.67,0.4,0.05,3.29,3808749000,,44707000,128.59,0.19,0.15,2.9,,-359.8,9175.99,,,65809.05,77072.03,,,0,0,0.4556,0.6302,4400,4370,4070,3875,4010,4060,4200,3920,3845,3995,3845,3720,3430
A000590,CS홀딩스,12,19751222,1.189492,1.177195,963.99,909.73,2243.94,160068546.08,170117491.12,,13.1,0.5,0.68,0.96,1968727.52,1968727.52,689887.08,143.62,5.76,5.81,6.71,12.36,208.24,146.68,7534136.94,9443642.96,1600.69,1701.17,592.23,584.04,20.64,24.13,0.63732,0.57279,80200,78900,84400,82600,79900,80600,79300,73000,77000,74400,78600,78000,76000
A000640,동아쏘시오홀딩스,12,19700210,0.74807,0.759875,5445.13,9209.17,5344.79,575304405.29,604271987.43,,323.7,1.17,0.88,14.54,72197305.31,48271097.59,5441624.67,64.85,1.58,0.63,1.24,1.62,357.83,-79.16,42543908,5320962,5753.04,6042.72,103.08,83.04,32.24,30.37,0.42109,0.60949,227000,174000,164000,145500,162500,163000,169500,214000,239500,207500,186000,192000,175500
A000650,천일고속,12,19770623,0.234159,0.232585,733.19,1400.64,462.59,60338619.11,62273002.24,,15.25,1.58,1.22,6.76,60153709.9,11337170.46,2631640.1,48.09,10.01,7.85,10.59,24.85,23.67,40.21,5237419.8,5652502.86,603.39,622.73,148.37,216.03,15.63,18.85,0.97153,0.98121,100000,87000,80200,75800,77100,70100,71700,66300,64700,81100,87700,86800,89500
A000660,SK하이닉스,12,19961226,0.965165,1.002211,347621.13,307945,180363.03,19896259000,25348900000,,8.17,1.93,2,4.05,16893716000,7391603000,5047353000,41951.69,14.57,17.6,26.98,22.2,63720.56,58666.91,4216651000,2861708000,198962.59,253489,216.13,179.76,37.42,44.75,0.7182,0.71835,42800,37100,35800,33550,30700,31600,30750,27300,30800,28150,28150,28700,32400
A000670,영풍,12,19760612,1.438758,1.433449,22804.46,26783.26,29122.42,1980714663.21,1998526424.96,,17.8,0.87,0.82,6.46,1103441138.73,67481975.46,19885391.71,1005.85,5.86,2.57,3.51,-2.26,3409.2,2126.57,346918987.84,338849197.74,19807.15,19985.26,156.22,177.62,8.01,3.54,0.81897,0.71386,1497000,1362000,1297000,1351000,1252000,1126000,1097000,952000,1041000,1092000,1083000,945000,962000
A000680,LS네트웍스,12,19731115,0.741662,0.762964,3175.32,3128.72,7693.53,1295192275.52,1412632453.82,59.11,454.02,0.4,0.34,22.75,845738725.94,266990735.76,11131915.72,7.1,-1.35,0.05,0.09,-0.34,-60.17,-479.03,491451398.21,237017014.46,12951.92,14126.32,203.78,79.52,33.2,29.17,0.54017,0.6235,4080,4195,4055,4075,3960,3760,3645,3270,3105,3540,3450,3480,3290
A000700,유수홀딩스,12,19560303,1.234916,1.380626,2171.89,3072.93,2211.46,906384134.29,270917061.2,,2.01,1.09,0.9,1.04,14751094.18,14751094.18,5503110,-445.44,,-0.79,-9.47,16.05,6050.32,2558.17,52428458.24,86416156.05,9063.84,2709.17,33.33,212.87,16.58,20.39,,0.08556,11450,9440,9310,8870,8830,8030,7780,6880,7800,9700,10050,9760,9670
A000720,현대건설,12,19841222,1.674743,1.682913,46880.78,45711.54,67873.06,11871698000,12181076000,4.94,14.16,0.89,0.27,5.13,10667060000,751522000,370242000,4793.4,3.64,2.91,8.04,11.24,1174.68,4260.38,2064567000,2200279000,118716.98,121810.76,159.83,163.11,8.08,8.17,1.01061,1.04989,41450,34400,33200,34200,34600,31950,28550,36700,38000,42150,40200,34200,33350
A000760,이화산업,12,19940429,0.775027,0.82329,382.2,753.2,1876.75,115979436.74,105535453.08,,12.77,0.84,1.1,12.25,74996461.15,10861081.3,-903338.46,72.86,-1.06,2.69,3.95,-7.45,-13.66,-84.59,27260920.58,10415224.84,1159.79,1055.35,100.87,150.95,19.17,17.67,0.29116,0.30648,27000,26000,21950,21900,20050,18450,17700,21000,17950,19950,20750,19350,19150
A000810,삼성화재,12,19750630,0.604891,0.5819,133833.91,139282.02,95388.04,48785768876,57631927630,16.71,17.09,1.31,0.68,9.78,20675276180,,1063757604,8381.6,1.08,1.56,9.64,,36495.57,34293.46,,,487857.69,576319.28,,,0,0,0.3272,0.3902,289000,280000,269500,280000,319500,306500,307500,298000,296500,295000,294500,278000,263500
A000830,삼성물산,12,19751212,0.992822,1.011893,96073.92,103416.16,136724.37,21970678639.18,25978493718.41,232.43,36.53,0.71,0.35,18.26,19150028353.75,1675205805.41,527572462.16,2855.19,1.04,1.04,2.28,25.23,4274.51,8249.43,4508398766.07,5709740056.44,219706.79,259784.94,112.81,119.93,6.93,7.83,1.10571,1.03491,66600,56600,48100,,,,,,,,,,
A000850,화천기공,12,19991118,0.965613,0.964349,1423.4,1529,2489.18,292647800.98,301703983.93,,6.67,0.57,0.58,3.68,228349674.98,39147760.66,20737280.4,213.4,4.82,6.6,8.91,15.83,133.46,222.87,28070873.78,27872468.73,2926.48,3017.04,244.12,285.13,17.4,19.68,0.70475,0.7599,71500,66400,65600,65500,62200,52500,55000,52000,54400,57800,55000,51700,51400
A000860,강남제비스코,12,19751112,0.497198,0.508648,3139.5,3510,4099.76,330201735.07,347627353.29,,8.15,0.79,0.83,3.51,312174274.81,50244081.49,25452507.68,416.94,9.4,8.51,10.64,16.3,409.98,415.56,15738211.76,13313741.26,3302.02,3476.27,369.53,409.87,16.84,18.12,0.84915,0.77076,51900,52500,49500,49700,44650,36950,39950,34850,36200,40100,40900,37700,35050
A000880,한화,12,19760624,1.613814,1.656089,23424.6,35380.52,121152.38,6276925506,6588237592,23.96,-6.29,0.49,0.06,9.77,5057047290,429372334,160349788,-1630.27,0.21,-0.14,-1.42,-17.18,64041.67,45790.17,1315656145,1719088133,62769.26,65882.38,104.25,93.31,7.15,5.94,0.35624,0.31608,48931,46207,41003,37792,36528,35409,38328,35458,33075,34534,36771,37452,34436
A000890,보해양조,12,19880923,0.50175,0.593364,856.76,1437.06,801.02,208134658.06,210456521.85,0.13,14.35,1.04,0.59,7.76,118793024.61,46724783.44,8761758.12,49.46,1.07,2.34,7.51,8.02,36.1,186.02,22265229.51,51723769.09,2081.35,2104.57,62.37,102.1,38.36,39.65,0.53353,0.57911,1730,2225,1750,2520,1815,1830,2015,1950,1730,1760,1690,1620,1365
A000910,유니온,12,19960703,1.953505,2.038055,608.85,659.59,1305.02,275776532.26,178024049.95,,16.07,0.45,0.52,7.75,117651794.52,19894577.33,5830525.95,36.82,-1.44,1.63,2.19,-27.84,61.11,111.08,44582045.76,17972889.78,2757.77,1780.24,198.76,173.65,14.82,16.69,0.42508,0.52117,4280,5000,4150,4025,4195,4290,4405,3840,3910,4455,4175,3945,3900
A000950,전방,12,19681021,0.699901,0.779308,577.92,880.32,1766.69,517897303.03,499023698.37,,-2.45,0.23,0.24,-408.87,226772361.63,-2410511.31,-9470791.49,-241.82,0,-4.69,-12.83,-2.74,64.82,-19.14,78036946.6,52167665.25,5178.97,4990.24,45.75,37.71,6.88,0.05,0.55047,0.47528,53400,60000,57900,54900,51500,58300,61300,52500,53000,46950,38200,39300,36100
A000970,한국주철관,3,19691212,1.275946,1.227819,1140.03,3887.49,2243.51,262695121.4,250895869.92,,51.22,1.66,1.23,18.19,112465951.62,17247397.54,1817698.29,102.98,1.55,3.32,4.64,4.15,50.18,382.98,1473142.66,3172328.69,2626.95,2508.96,180.01,223.68,19.38,22.71,1.00063,1.01746,18950,14750,13500,14650,12950,11750,11700,10850,11300,11350,12150,11850,10850
A000990,DB하이텍,12,19751212,1.189013,1.317899,2047.58,7010.12,1207.03,1049494641.71,1001959817,7.17,-2.67,1.54,0.36,14.04,567718224.02,136904848.93,45310505.82,-770.09,-7.5,-7.54,-47.32,3.53,283.81,480.78,375496818.64,489706228.66,10494.95,10019.6,46.76,65.77,18.08,24.12,0.4456,0.5557,15850,17200,15550,14100,12150,12100,14300,13750,15150,18050,19450,20050,18450
A001000,신라섬유,12,19960701,3.417964,1.577099,171.16,1165.32,158.28,38294722.39,37107025.37,,35.78,1.08,5.64,39.01,3033199.43,1075847.8,557382.18,4.78,2.07,1.27,3.03,3.32,-4.43,-21.94,1332092.27,16180426.63,382.95,371.07,28.94,106.14,24.85,35.47,0.13421,0.08045,4700,3500,3480,2680,2950,2830,2570,2480,2660,4900,3320,2900,2545
A001020,페이퍼코리아,12,19760626,0.276725,0.283173,1007.75,1108.3,1619.49,422837836.06,477722443.89,,-3.92,0.64,0.38,-40.23,211072604.14,17268717.09,-13782634.13,-243.15,-2.28,-5.08,-17.7,0.5,-54.29,5.12,35714542.84,38483429.87,4228.38,4777.22,44.2,55.81,14.44,9.88,0.59872,0.52324,6362,7602,6939,7413,7942,7081,5690,5714,5453,5919,5872,5682,5793
A001040,CJ,12,19730629,0.55848,0.545452,45371.71,86184.33,90698.75,3004672460,2978815856,113.01,23.36,1.3,0.25,5.15,98497567,98497567,56066189,5086.33,1.48,2.25,5.76,4.25,14764.77,17609.86,254812951,257403852,30046.72,29788.16,100.41,97.13,29.2,31.12,0.86657,0.86674,285500,305500,287500,264000,240000,253000,251000,294000,233500,195500,214000,217000,202000
A001060,JW중외제약,12,19760614,1.397828,1.374801,2127.02,7158.22,2200.24,587391073.19,587442853,38.75,-101.71,1.13,0.58,16.46,412791235,151273644,13295906,-23.57,0.38,-0.4,-1.12,1.73,187.25,72.79,72349761.62,157783721,5873.91,5874.43,102.47,162.46,36.65,36.65,0.66109,0.70047,38041,28095,30433,34833,31991,41020,35108,39821,32992,33858,38331,50883,59925
A001070,대한방직,12,19731228,0.837769,0.840003,329.13,1060,1713.25,271948173.41,373958935.14,,-2.86,0.19,0.13,-32.1,234702605.28,7616393.65,-4851889.19,-115.25,0.77,-3.72,-9.48,6.52,-210.2,187.35,25469906.01,47991611.83,2719.48,3739.59,76.68,63.4,5.84,2.63,1.15011,0.78878,23800,25900,27000,17820,13640,13960,12820,11080,10020,10080,9840,10980,10740
A001080,만호제강,6,19770618,0.86917,0.847077,736.63,950.35,2178.13,265479274.28,259588941.76,,12,0.22,0.25,3.13,249016595.52,22313399.8,3348382.07,52.73,1.99,1.98,2.45,1.99,124.02,29.48,31000844.28,26292025.96,2654.79,2595.89,589.99,773.02,9.89,9.29,0.93407,0.95927,23550,23050,20150,19600,18550,17100,17950,17200,18850,18750,20500,18450,18000
A001120,LG상사,12,19760130,1.552767,1.561545,11124.12,15077.64,15652.31,3093789105.87,2933571676.41,,-84.32,0.78,0.1,21.52,3776501601.38,301653434.82,96017104.63,-137.75,0.9,-0.28,-0.87,-14.44,-1735.02,3483.66,810303748.05,759986421.38,30937.89,29335.72,124.66,120.32,4.06,4.39,2.45516,2.32707,39650,28800,26300,27150,34950,36400,33800,30900,33350,35800,37900,38400,37650
A001130,대한제분,12,19701125,1.06798,1.098734,2627.95,3802.5,6246.97,714183751.47,735231903.88,,7.14,0.41,0.3,2.71,364204379.81,82549098.75,41892219.96,368.46,2.05,4.1,5.98,7.8,602.12,715.66,22072943.59,17538114.4,7141.84,7352.32,192.91,196.38,17.64,20.87,0.96246,0.96761,227000,234500,211500,210500,194500,189500,184000,183000,174500,196500,199500,190500,177500
A001140,국보,12,19891202,1.529897,1.503096,129.44,203.92,226.2,94915572.2,87597908.62,,-1.87,0.56,0.13,-7.26,89859741.37,4939311.19,-1997880.1,-70,-3.91,-7.39,-26.72,-5,31.05,-2.38,12791319.25,12577901.68,949.16,875.98,67.35,57.27,8.71,6.12,1.10096,1.03021,16043,15546,12768,12727,14883,18158,16126,13307,13846,15463,16043,18158,14012
A001200,유진투자증권,12,19870824,1.433366,1.508219,1903.43,3395.17,5698.25,3667428647,4475342789.19,,22.36,0.33,0.25,45.66,525320745.81,130093253.72,10751670.94,64.15,0.27,0.15,1.22,,1605.81,-2557.38,,,36674.29,44753.43,,,29.24,26.79,0.10964,0.13394,3655,3620,2955,2975,2800,2785,2690,2395,2775,2760,2730,2520,2505
A001210,금호전기,12,19731115,0.873786,0.954384,1248.35,1293.3,1946.34,381396124.14,383796067.78,,-21.39,0.64,0.28,12.07,160014372.58,17401487.86,-8825255.15,-46.26,-3.47,-0.88,-2.43,2.6,-210.01,-71.67,85279938.8,45374904.6,3813.96,3837.96,133.68,87.97,11.07,11.97,0.74228,0.85378,18741,17898,16907,15617,17402,14725,13089,12196,12444,12692,11800,11304,10511
A001230,동국제강,12,19880509,2.070714,2.098778,5205.1,5015.86,26077.72,7216455778,6838435620,,-1.68,0.23,0.08,66.9,3604166681,134934267,-67046916,-2924.56,-1.29,-3.26,-11.19,-0.86,999.98,686.9,1893825998,1336725668,72164.56,68384.36,91.15,72.72,6.46,5.49,0.72606,0.67565,5380,6040,5950,7130,6840,6550,5750,5140,5720,6850,9540,8370,8090
A001250,GS글로벌,12,19760626,1.422819,1.427612,1926.64,1667.5,2517.09,661014462,819193337,,27.94,0.8,0.07,19.24,2507550945,55287538,13740893,69.54,2.13,0.89,2.74,5.02,471.95,-1015.89,79786660,89727696,6610.14,8191.93,119.29,111.81,3.19,3.04,2.60387,3.55828,5298,5084,4480,4601,4409,4274,3904,3427,3395,3136,3330,2805,2375
A001260,남광토건,12,19761228,0.805293,0.557506,240.7,1257.69,-659.2,459326561,512865778.42,,-0.22,-0.36,0.08,-0.14,278638118.24,-28553521.26,-39712346.59,-1059.88,-9.36,-21.55,560.76,-67.16,128.5,18.88,146344289,351041457.33,4593.27,5128.66,112.43,86.81,-1.57,-10.37,0.63588,0.56663,92250,63500,60500,54000,56750,30000,21650,21650,10750,10800,14400,11600,10850
A001270,부국증권,12,19880719,0.28108,0.282148,1571.04,1845.84,3973.45,655049074,892987385.04,150,13.17,0.37,0.55,10.5,362604557.01,70080056.69,19316673.93,153.84,0.69,1.98,3.97,,260.65,-1978.1,,,6550.49,8929.87,,,13.7,20.53,0.84166,0.47536,18100,17350,16950,16950,17200,17000,16000,15700,15700,17100,17900,19050,19250
A001290,골든브릿지증권,12,19880923,1.718613,1.726628,569.17,876.38,1428.69,492221480,839826792.92,,-7.61,0.32,0.51,-28.73,91212763.36,24077785.98,-1690106.86,-64.64,-0.97,-0.87,-4.32,,-119.33,-607.76,,,4922.21,8398.27,,,39.59,19.27,0.07271,0.12969,1182,1091,1058,979,967,933,871,996,879,962,958,888,879
A001340,백광산업,12,19760610,0.950852,1.003097,744.39,1230.76,1285.5,502627238.42,449205564.51,,-2.22,0.57,0.53,8.5,142614764.71,32384221.47,6617787.32,-339.61,-7.98,-7.14,-23.28,1.54,-164.15,94.46,104833815.15,80640977.34,5026.27,4492.06,56.65,43.97,2.96,22.71,0.77727,0.29966,2790,2770,2640,2610,2575,2150,1955,1900,1905,2015,2030,1935,1920
