Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000230,일동홀딩스,12,19750628,0.761569,0.736536,547.23,1297,1170.68,186412940,200671206,,8.95,0.67,0.41,4.3,197320525,118869875,31416613,90.67,7.95,4.69,8.34,9.14,143.43,166.13,17011154,20722734,1864.13,2006.71,140.66,175.42,57.71,60.24,0.96243,1.01952,5081,4852,4469,6505,5931,6964,6842,6551,6535,6811,6857,5724,5632
A000240,한국타이어월드와이드,12,19681227,0.869533,0.838001,15319.37,18773.74,11925.99,1861741531,1889604879,,9.14,1.24,0.82,4.35,1855818162,608674295,225240068,1660.28,5.46,8.85,14.58,12.99,3078.52,3549.16,174243928,97460239,18617.42,18896.05,85.41,75.24,30.38,32.8,0.90178,0.98941,12182,12677,12231,13667,12330,12380,14113,12627,12281,14559,14063,12677,11043
A000250,삼천당제약,12,20001004,0.85403,0.956375,362,1320,541.58,68698559,70053417,,5.32,0.62,0.7,1.47,52056251,30590531,8564571,68,12.15,9.8,13.1,18.27,40.63,58.35,5016053,5497805,686.99,700.53,419.07,562.15,62.15,58.76,0.7469,0.75035,6500,6470,4050,6310,5020,5120,3500,3480,3560,3480,3100,2770,2660
A000270,기아차,12,19730721,0.787563,0.79719,37848.12,47744.19,49644.23,10343490000,10685879000,,5.8,0.76,0.25,2.9,15257742000,2836381000,513063000,6620.26,7.8,6.3,13.97,15.03,14573.34,16218.55,1993980000,2101071000,103434.9,106858.79,84.79,86.24,21.46,18.59,1.33013,1.45109,13700,15700,15300,19500,18750,24700,26550,22500,21100,19950,19400,16250,16250
A000300,대유플러스,12,19750609,0.456064,0.500775,74.73,92.07,93.97,41892923,36562882,,-1.14,0.8,0.11,-5.24,65416054,-2078197,-5964291,-66.05,-45.28,-16.84,-52.01,-24.31,-12.53,10.24,13041722,12876235,418.93,365.63,148.14,85.65,-3.2,-3.18,1.07161,1.66759,521,558,593,627,656,662,801,905,968,1062,960,1062,862
A000320,노루홀딩스,12,19730810,0.542841,0.510558,818.32,1116.57,2208.41,346494057,349664826,2.54,5.47,0.32,0.46,4.32,221198325,32685686,6124396,183.91,4.06,5.28,8.62,0.42,-207.74,-50.94,70270449,61759667,3464.94,3496.65,162.24,190.47,13.85,14.78,0.60938,0.63548,4926,5069,5370,6302,6746,7323,6959,7066,6968,7501,7243,7350,5889
A000360,삼환기업,12,19730903,0.820762,0.843992,838.41,1738.32,4031.67,657055929,714564253,72.51,3.08,0.21,0.16,1.29,580620687,71205480,49270700,306.35,2.6,4.47,7.81,9.99,339.15,244.4,105269008,135923121,6570.56,7145.64,168.22,186.22,10.37,12.26,0.66104,0.84662,19762,20363,20496,24368,27106,28174,26839,23634,22966,26572,30644,28308,27373
A000370,한화손해보험,12,19750630,0.682122,0.677318,510.75,719.69,894.8,1129446625,1118641147,,15.79,0.66,0.06,1.68,988281222,,4440991,37.45,0.59,0.33,4.29,,-987.33,-335.28,,,11294.47,11186.41,,,0,0,0.88041,0.87922,4026,5450,5674,7248,6461,9236,8987,6834,6345,5873,6304,5699,5392
A000390,삼화페인트,12,19930910,0.671116,0.663,592.48,730.24,1034.79,170667573,186856724,,7.41,0.53,0.26,5.59,224867657,44807215,13896992,80.01,4.38,4.48,7.88,8.14,25.7,9.78,26772475,37043508,1706.68,1868.57,234.31,251.51,20,19.93,1.22342,1.25791,3210,3380,3295,3590,3905,4000,3525,3100,2925,3100,3170,3020,2900
A000400,롯데손해보험,12,19710416,0.935255,0.93894,431.43,542.45,1035.64,787346854,798269256,,4.7,0.41,0.08,-2.34,585012106,,5883089,101.88,0.43,1.29,10.21,,-57.18,96.1,,,7873.47,7982.69,,,0,0,0.75626,0.7379,1077,1032,1014,1160,1162,1831,1839,1615,1662,1554,1846,1446,1408
A000420,로케트전기,12,19880805,1.59633,1.585455,75.26,109.21,153.11,88762387,69203033,42.55,-1.62,0.56,0.14,-101.55,60241635,10932996,3280982,-52.49,0.7,-6.65,-27.81,4.08,48.91,92.88,7052505,20584767,887.62,692.03,69.58,101.81,20.54,18.15,0.7735,0.76272,931,3972,2954,3166,2449,3437,3038,2737,3072,2623,2567,1888,2113
A000430,대원강업,12,19770622,0.88526,0.856859,792,1140,1634.77,262325067,294277593,,3.85,0.46,0.18,2.69,432566674,40349262,20580260,205.98,7.82,7.4,13.25,12.34,286.85,302.64,16405475,22980924,2623.25,2942.78,87.16,91.66,11.42,9.33,1.45282,1.55431,1829,1979,1965,2318,2395,2773,2511,1940,1732,1679,1737,1815,1771
A000440,중앙에너비스,12,19960701,0.424145,0.466677,85.41,114.98,382.9,49618963,51819700,,5.22,0.21,0.08,4.35,111046341,12666142,2581563,17.59,3.96,3.47,4.7,4.19,21.38,16.35,4504110,4359080,496.19,518.2,72.8,91.09,12.88,11.41,2.06705,2.18943,9146,10254,9762,13156,13578,14089,12752,11257,11573,12066,12523,10782,10166
A000470,그린손해보험,3,19750630,0.766689,0.66814,280.5,338,412.68,456212207,451428433,,6.16,0.92,0.08,5.27,444618476,,-11365016,61.12,-4.2,1.35,17.74,,-358.54,-445.09,,,4562.12,4514.28,,,0,0,1.01765,0.97972,3439,3802,4198,7106,5139,7632,9122,8176,8119,6877,7001,6629,5731
A000480,조선내화,12,19780630,0.56026,0.566751,974,1218,2379.19,268499951,297476149,,3.94,0.33,0.37,2.36,264807409,47233797,24074722,247.32,10.26,8.74,11.17,14.48,326.92,223.91,11691430,6649574,2685,2974.76,183.12,198.96,21.49,17.84,0.99654,0.93575,31100,29100,29550,33100,33700,34300,37100,34950,33350,40300,45000,49600,46700
A000490,대동공업,12,19750627,0.407292,0.421127,251.04,352.6,1534.77,219768475,238329440,,5.92,0.14,0.09,1.21,283422212,62948684,3270209,42.4,1.31,1.85,2.77,2.22,115.61,168.95,19465242,21301489,2197.68,2383.29,172.08,149.72,21.91,22.21,1.091,1.23739,1494,1772,1830,2090,1900,2240,2310,2280,1922,1980,2020,2160,2250
A000500,가온전선,12,19870608,0.780245,0.785644,357.24,510.9,1415.03,205306238,227790499,,3.92,0.24,0.09,2.88,409633289,30115552,14207328,91.4,3.08,4.22,6.63,6.53,23.79,222.69,493637,19824865,2053.06,2277.9,143.42,189.3,8.05,7.35,1.60796,1.89165,12588,13387,14232,18225,17426,17802,16252,15500,15218,15078,15970,16440,16628
A000520,삼일제약,12,19850529,0.792015,0.766997,396,517,477.63,62273034,70121818,,6.72,0.82,0.65,2.88,60227629,32794939,9232221,58.56,10.11,8.85,12.86,16.54,77.81,89.04,4305502,4205613,622.73,701.22,301.24,246.13,56.63,54.45,0.93099,0.90982,8990,11171,11994,11994,15112,14538,12529,15685,17101,16891,16929,16498,15303
A000540,흥국화재,12,19741205,1.019081,0.992296,404.29,370.43,806.84,1030239019,996770777,46.08,6.7,0.5,0.04,2.73,903057936,,-6154585,60.61,-0.67,0.6,7.79,,-246.61,-353.59,,,10302.39,9967.71,,,0,0,0.93395,0.89102,3837,4423,4324,5953,5844,6444,8038,10577,8914,8156,7340,5953,5608
A000590,CS홀딩스,12,19751222,0.591706,0.565134,141,235.2,506.68,63027529,66348431,,2.74,0.31,0.22,1.57,74290599,15410050,7960264,58.37,4.99,9.02,12.27,10.28,14.67,94.1,1502583,1471060,630.28,663.48,140.36,194.58,19.96,20.74,0.95394,1.14844,45240,52156,48471,50285,57825,47791,39004,37416,39457,42518,43992,41781,37416
A000610,제일화재,3,19760605,1.406634,1.352666,265.07,710.86,757.41,1123782654,1187130622,,6.6,0.64,0.05,1.22,1023784750,,7796739,73.64,-0.06,0.64,10.25,,-433.12,-924.05,,,11237.83,11871.31,,,0,0,0.93461,0.88604,2950,3580,3500,4530,3810,5970,6120,5000,4660,4095,4195,3930,3465
A000640,동아쏘시오홀딩스,12,19700210,0.581411,0.558715,2378.5,4727.26,2622.73,542760806,556434116,,10.28,0.95,0.5,6.03,541214009,252188998,45650390,265.75,4.4,4.84,10.6,8.04,266.19,403.14,97058501,152557276,5427.61,5564.34,120.14,174.56,46.24,46.6,0.91002,0.98475,49179,44568,47027,64035,64752,92005,90777,79612,71996,71682,66152,60414,60831
A000650,천일고속,12,19770623,0.295546,0.31803,94.76,110.66,187.79,37235306,32214253,,37.46,0.5,0.22,3.23,44119845,6347640,-2874532,2.53,0.8,0.73,1.36,-15.08,33.05,22.74,6213661,5756145,372.35,322.14,94.93,86.16,14.12,14.39,1.10941,1.27056,7751,8285,8401,8463,11581,23697,39955,36704,25523,34477,34521,27929,25835
A000660,SK하이닉스,12,19961226,2.2187,2.375893,51826.85,75685.24,44603.79,6906051941,8255022000,,3.06,1.16,0.88,2.12,5864353000,2594976000,1845874000,16924.78,-21.85,22.33,46.98,37.21,5722.88,25911.01,2888711099,2069482000,69060.52,82550.22,97.96,131.87,13.26,44.25,0.45327,0.77361,17000,23900,21400,23000,19050,21900,35300,37300,33250,28900,32950,32000,30750
A000670,영풍,12,19760612,0.154072,0.159988,1576.79,2615.7,5643.65,797017668,842397070,,3.07,0.26,0.43,2.34,367943060,29421146,10870419,513.84,3.01,6.27,9.34,5.23,307.6,595.2,173435079,191130202,7970.18,8423.97,103.17,110.17,5.61,8,0.39071,0.44887,130000,119000,109000,131000,133000,136000,133500,161000,176000,175000,249000,207500,225000
A000680,LS네트웍스,12,19731115,1.162096,1.167339,380.15,449.27,904.26,394719274,431518994,1.85,3.37,0.98,0.44,-0.11,199019654,79875698,34712519,262.63,5.41,6.36,33.54,22.95,340.09,257.81,196499959,187631846,3947.19,4315.19,198.22,186.38,40.47,40.14,0.52629,0.48175,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949
A000700,유수홀딩스,12,19560303,1.018361,0.979196,17211.4,18609.82,15430.13,5203094343,5039290818,,1.36,0.51,0.14,2.1,6202120462,1068874953,819824859,6457.04,5.51,12.61,51.88,21.89,6560.64,8652.86,2645613731,1637191280,52030.94,50392.91,72.22,72.67,12.16,17.23,1.03986,1.21107,6681,6783,5953,6234,5532,5698,5876,5672,5864,5902,6643,5876,5787
A000720,현대건설,12,19841222,1.668362,1.617802,16958.82,30536.77,8831.02,4749815176,4526621698,4.94,8.72,1.92,0.32,16.51,4646116102,457896714,316074107,1714.42,1.57,3.7,21.15,98.51,136.59,-1080.38,1312630794,1236221667,47498.15,45266.22,99.42,99.19,9.19,9.86,1.02878,1.0017,28000,30600,31200,33000,32450,40950,45150,47000,47250,49550,58700,46600,43500
A000760,이화산업,12,19940429,0.450806,0.500988,105.28,108.92,468.77,99050499,93661256,,-1.26,0.26,0.17,-11.26,72243437,5074575,-6197110,-94.79,-5.56,-9.84,-18.37,-8.03,-4.38,-47.12,1825780,1457925,990.5,936.61,149.34,125.56,8.86,7.02,0.79595,0.74976,3800,4170,3935,3950,4325,4300,4365,3950,3635,3570,3990,3845,3470
A000790,C&상선,12,19771109,0.916874,1.055919,1106.72,1025.09,1069.69,118939553,283626636,,5.59,1.05,0.36,5.77,236375833,24594489,18732288,154.43,16.29,7.67,20.02,16.02,-75.94,104.83,24548920,74873395,1189.4,2836.27,139.99,104.83,9.68,10.41,1.23434,1.17434,989,999,974,960,1182,1030,940,930,835,755,775,675,580
A000800,경남기업,12,19730212,1.015912,0.973544,911.93,1540.51,2573.23,334017424,645055984,30.4,3.01,0.23,0.08,6.42,615386390,43036296,14471427,171.36,3.52,3.5,7.86,7.62,627.41,-471.25,32422623,109331540,3340.17,6450.56,211.21,186.24,11.27,6.99,0.87001,1.25708,10786,9620,10106,9290,9717,12293,13167,10495,10398,11467,12827,10300,8823
A000810,삼성화재,12,19750630,0.961837,0.930754,39832.99,41005.99,28781.49,12782750451,14477087849,16.71,14.42,1.28,0.51,8.3,7830506908,,393760446,2782.06,1.43,2.04,9.84,,10024.61,14750.36,,,127827.5,144770.88,,,0,0,0.61281,0.57451,90000,92800,99500,108000,99000,108500,128000,127000,124500,128500,135500,133000,127500
A000830,삼성물산,12,19751212,1.28673,1.270259,19999.1,21220.63,43469.14,8758559627,8393141668,232.43,26.69,0.45,0.21,16.7,9696360009,858656216,256949916,771.15,0.98,0.9,1.74,14.29,3042.44,1539.29,1253577910,1199873815,87585.6,83931.42,100.06,102.41,9.57,8.86,1.08079,1.13066,13700,16200,15100,18050,17100,19900,21600,24700,25200,24900,29400,26000,26050
A000850,화천기공,12,19991118,0.576651,0.595119,140.28,209.16,674.09,99248236,109129510,,2.56,0.21,0.14,2.11,103219245,14783390,4286134,54.83,2.24,5.26,8.4,7.88,64.76,110.34,13709795,8795228,992.48,1091.3,212.28,165.29,15.87,14.32,0.73053,0.99069,10141,11634,14504,19747,23421,24033,19288,20895,18850,19400,23650,24600,25800
A000860,강남제비스코,12,19751112,0.712068,0.723973,394.55,656.5,1964.27,236057530,244951968,,2.09,0.2,0.19,1.52,207160933,28771507,8687866,188.7,7.63,7.85,10.03,5.75,140.76,90.67,10902442,11281935,2360.58,2449.52,156.16,188.77,17,13.89,0.82193,0.86136,10300,11250,13300,17000,14800,16800,13000,13600,13500,12750,12700,12950,13050
A000880,한화,12,19760624,0.845796,0.850884,10306.83,13155.26,11221.32,2530528829,3384245709,23.96,4.17,0.83,0.42,6.63,2378598197,207123040,94233142,2417.37,2.86,8.17,26.83,10.96,-834.61,-1368.99,719110598,755482984,25305.29,33842.46,37.9,54.71,7.98,8.71,0.89673,0.80429,17024,18288,18823,23687,18969,24903,33075,31907,29524,28940,28697,24806,22082
A000890,보해양조,12,19880923,0.228195,0.422151,139.64,469.14,640.72,195274114,198347255,0.13,7.2,0.22,0.15,6.41,93879801,40598060,5278550,19.36,0.46,0.98,3.07,1.82,-8.65,108.04,14259962,12363590,1952.74,1983.47,69.11,69.09,42.65,43.25,0.45448,0.47701,1997,2002,1733,1839,1781,2811,2854,2676,2724,2479,2498,2435,1997
A000910,유니온,12,19960703,0.608664,0.70947,99.42,137.96,621.75,93252528,95440233,,15.9,0.15,0.16,4.29,62689202,12956781,3186174,6.26,0.8,0.66,1.01,2.07,49.16,29.43,3621091,4516111,932.53,954.4,109.81,121.83,18.92,20.67,0.63709,0.66446,907,911,863,1049,1286,1482,1460,1414,1323,1259,1336,1295,1327
A000950,전방,12,19681021,0.365949,0.408152,547.68,530.04,1495.23,290081211,280181242,,20.84,0.24,0.24,12.34,225553498,6093246,-3844964,26.28,0.19,0.92,1.77,-1.7,-189.42,50.74,17074978,15390676,2900.81,2801.81,82.77,83.77,5.89,2.7,0.82144,0.79105,31550,32000,32000,31800,32500,37500,39800,43050,38400,39950,39700,31650,29950
A000970,한국주철관,3,19691212,0.655589,0.671445,559.75,745.58,1884.47,229413471,244055166,,11.15,0.35,0.47,1.1,150393006,14584204,4656171,62.87,3.02,2.66,3.36,3.03,34.58,38.72,5145769,4461964,2294.13,2440.55,303.47,263.64,10.2,9.7,0.56249,0.63528,3275,3870,3780,4085,3785,4050,4300,4290,4280,4040,4110,3575,3225
A000990,DB하이텍,12,19751212,0.815172,0.80395,1310.63,2075.17,3747.8,879134604,976639082,,3.2,0.34,0.12,4.88,1068282276,202586644,89674686,409.65,1.5,4.42,11.76,11.22,130.24,446.07,134593640,96414515,8791.35,9766.39,65.33,74.66,16.41,18.96,0.91576,1.15131,21300,19900,18100,19200,20750,19350,16700,15400,15850,16650,17300,22150,18350
A001000,신라섬유,12,19960701,0.40925,0.468577,43.2,140.4,137.41,36960311,39723341,,38.17,0.31,1.35,144.69,3208929,379769,-472108,1.13,-9.77,0.3,0.83,-1.47,-39.85,-3.06,15409136,25672808,369.6,397.23,21.51,1484.29,-13.93,11.84,0.15648,0.08369,1020,840,853,1300,1210,1360,1488,1212,1170,1060,1110,976,1070
A001020,페이퍼코리아,12,19760626,0.766112,0.614362,253.39,278.33,1083.05,287056826,274198539,,8.39,0.24,0.17,5.52,152397286,28845214,14062933,30.81,0.47,1.1,2.89,4.44,163.99,118.87,117602296,126114035,2870.57,2741.99,70.55,105,19.69,18.93,0.51217,0.54306,2375,2584,2952,3224,3359,3762,3872,3509,3173,3307,3240,2719,2730
A001040,CJ,12,19730629,0.856498,0.854524,16988.41,18500.73,16255.77,2561331819,2706220537,271.83,14.19,1.32,0.86,7.7,2544367124,788872704,152057599,1540.59,6.51,5.85,10.16,10.31,1101.66,2751.08,346459261,318116407,25613.32,27062.21,57.36,49.1,33.03,31.01,0.92992,0.96605,82181,76432,70365,78455,78561,110177,111242,133065,130935,119758,137323,117097,110710
A001060,JW중외제약,12,19760614,0.861062,0.849122,1198.02,2867.38,1598.52,346539937,370464964,6.2,8.69,0.69,0.4,5.19,303167359,134221684,38643635,138.75,3.88,3.87,8.86,10.87,125.55,206.57,77770127,83621322,3465.4,3704.65,174.45,126.44,44.7,44.27,0.84631,0.84565,12797,12074,10973,12420,11869,14809,12704,10818,10318,10447,12930,13011,12543
A001070,대한방직,12,19731228,0.923958,0.909517,186.03,213.59,852.6,219513337,198232598,,2.57,0.22,0.08,5.7,234032552,20598751,5163962,72.42,6.37,3.47,8.82,5.87,-68.07,66.18,77570309,25945565,2195.13,1982.33,149.81,106.54,14.99,8.8,1.03756,1.12045,4200,4130,3800,4420,5160,7890,7310,6440,11700,10600,10440,10800,10880
A001080,만호제강,6,19770618,0.790229,0.792187,294.65,297.97,1541.49,181855062,185447664,,6.83,0.09,0.12,1.9,138870872,16357467,4083020,24.32,3.02,1.32,1.6,2.29,-30.5,73.74,13006973,11478805,1818.55,1854.48,296.31,313.06,11.1,11.78,0.67986,0.75617,7620,8600,7600,9120,8670,9050,8580,8290,7830,8350,8840,7840,7760
A001120,LG상사,12,19760130,0.659232,0.678288,5474,8704,6714.94,1457116993,1287237814,,6.74,0.8,0.08,4.59,6511984678,619187176,167076285,807.03,7.58,5.88,12.41,24.09,561.48,183.17,107517194,151548904,14571.17,12872.38,105.54,133.08,11,9.51,3.7428,4.74573,12711,12909,12860,15342,16981,19165,23187,22542,22840,23733,26514,22840,22045
A001130,대한제분,12,19701125,0.526597,0.52517,1115.4,1546.35,3425.4,545658501,536341244,,2.23,0.2,0.28,1.29,248542469,61155809,31422887,311.67,3.71,5.76,9.29,14.42,118.73,192.68,54282753,54108202,5456.59,5363.41,134.81,145.41,19.97,24.61,0.42197,0.45941,95100,125500,109000,136500,143500,138000,129500,124500,150000,143000,164000,132000,138000
A001140,국보,12,19891202,0.560283,0.558884,50.34,87.32,221.62,64954899,71494973,,8.47,0.22,0.06,5.21,86078688,7451612,2237575,5.95,0.47,0.87,2.72,10.26,31.88,50.54,7725497,12534042,649.55,714.95,63.57,68.73,9.37,8.66,1.28113,1.26169,7296,7711,6293,7777,8872,10364,9866,9203,8266,6873,7280,7130,6873
A001190,마이크로닉스,12,19881020,0.648941,0.735885,72.9,224.44,312.27,113562015,79628746,,-0.27,0.23,0.16,-1.87,46308787,-519422,-17699763,-274.52,0.65,-28.42,-59.21,-48.9,11.2,7.86,7621525,6081019,1135.62,796.29,106.28,59.06,16.74,-1.12,0.48597,0.47941,1770,2175,1275,1335,1605,2890,3050,4270,3300,3250,2510,1825,2720
A001200,유진투자증권,12,19870824,1.197315,1.194643,1856.27,2102.7,2943.52,496991284,488066425,,13.07,0.59,1.1,3.1,167413894,71518165,-14691163,141.18,0.53,2.87,4.82,,472.69,-863.86,,,4969.91,4880.66,,,45.98,42.72,0.29229,0.33991,6130,6786,5655,6560,6484,9500,11574,11310,12064,11988,13044,10593,9500
A001210,금호전기,12,19731115,1.709271,1.580879,1691.65,2668.7,1131.29,190333143,217461383,,12.61,1.49,0.94,6.75,183342776,40879685,24271426,136.85,5.03,6.71,12.76,12.67,43.99,294.36,45017935,36761656,1903.33,2174.61,137.07,108.78,22.41,22.3,0.63291,0.89919,47602,52363,55069,64904,59600,62397,63293,67577,63974,52484,51608,42260,41676
A001230,동국제강,12,19880509,1.203259,1.216059,12820.64,10342.7,16020.58,3203666460,4072846157,367.81,2.98,0.65,0.42,2.71,3267422618,621681191,492950169,4562.35,4.45,12.54,32.37,16.27,2644.97,2499.04,434923256,390211051,32036.66,40728.46,68.1,94.03,15.52,19.03,0.78474,0.89807,13233,14678,15175,19375,16981,15897,14497,17433,17297,17388,18291,15130,14723
A001250,GS글로벌,12,19760626,1.493102,1.815376,597.4,814.57,744.19,283831466,259472400,,8.8,1.35,0.07,5.24,1479830933,55006105,27201569,113.77,-28.18,4.19,16.57,87.09,200.71,197.63,40361162,29210400,2838.31,2594.72,92.36,89.26,3.69,3.72,3.7236,5.44752,7666,10038,10259,7998,4718,6086,5801,6323,8457,5796,5322,5615,4240
A001260,남광토건,12,19761228,1.286413,1.216262,444.62,691.94,469.61,321928616,349935395,92.8,-5383.78,3320.29,376.16,-38.56,414515722,76916085,50862632,-289.62,8.4,-8.62,-46.96,98.99,219.25,-1414.58,62120879,120827855,3219.29,3499.35,126.18,151.36,9.11,18.56,1.14587,1.23393,78082192,87671233,71369863,70136986,78082192,78082192,76027397,91095890,85205479,81780822,92054795,72739726,72191781
A001270,부국증권,12,19880719,0.90796,0.869341,674.04,725.89,2080.79,371517194,272493786,150,-85.09,0.4,0.47,98.76,237399063,40263618,1405361,-13.2,2.41,-0.41,-0.62,,-394.15,263.39,,,3715.17,2724.94,,,38.27,16.96,0.39297,0.73725,6960,7420,6780,8370,8430,11000,15250,14600,15000,14750,14300,14000,12800
A001290,골든브릿지증권,12,19880923,2.029578,1.329308,983.39,939.59,1920.63,523148617,282945928,,-2.85,0.32,1.28,-3.57,87359627,43459575,-6144319,-392.87,0.5,-9.75,-13.82,,-175.92,356.98,,,5231.49,2829.46,,,47.07,49.75,0.29511,0.21675,466,466,466,466,466,466,930,3198,2369,1571,1390,1086,1370
A001300,제일모직,12,19750515,0.743399,0.754096,7975,8350,9692.73,1598921660,1652468444,,8.62,0.79,0.32,5.46,2478872218,802208776,144742745,925.6,4.79,5.69,9.95,8.85,836.18,1435.36,161092166,184550244,15989.22,16524.68,119.1,137.38,36.85,32.36,1.31483,1.52481,17050,18750,21200,22400,25300,28750,28100,34200,37650,35600,34250,33450,33100
