Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000380,대아건설,12,19960701,0.306532,0.240793,388.72,341.26,1397.9,459755955,399558289,,4.05,0.25,0.07,6.29,580860949,39991682,29261623,95.95,2.59,2.23,6.99,7.56,356.23,801.48,94060887,67340116,4597.56,3995.58,148.02,168.13,10.87,6.89,0.92771,1.35192,2970,2890,2715,2585,2415,2460,2515,2205,2210,2000,2410,2285,2930
A000390,삼화페인트,12,19930910,0.643956,0.628888,649.6,598.08,975.2,146364624,158278556,,7.23,0.63,0.35,4.59,185600950,40629586,15240501,89.88,3.4,5.9,9.67,9.61,140.26,163.65,19884342,12304861,1463.65,1582.79,230.21,186.93,19.75,21.89,1.10558,1.21848,2660,2620,2605,2590,3010,2920,2900,2865,2910,2790,2755,2565,2540
A000400,롯데손해보험,12,19710416,1.056242,1.03537,511.33,668.6,983.9,760016866,799836424,,1.3,0.52,0.09,-0.65,585256054,,5506539,392.84,5.15,5.04,49,,79.56,364.28,,,7600.17,7998.36,,,0,0,0.82273,0.7504,1192,1185,1122,982,846,820,823,786,875,797,715,583,475
A000420,로케트전기,12,19880805,0.817161,0.873704,123.47,125.93,246.95,110440644,92701793,42.55,-2.94,0.57,0.21,21.67,65930919,11531486,4654509,-47.57,18.97,-4.68,-17.4,6.64,-86.26,93.06,9417574,24505273,1104.41,927.02,70.07,94.15,8.6,17.49,0.53054,0.64911,1095,1057,1052,923,912,825,849,883,912,840,813,753,668
A000430,대원강업,12,19770622,0.894916,0.82312,351,468,1289.25,232168823,237007949,,2.38,0.26,0.1,1.76,342357756,38574356,21978078,147.59,1.53,6.29,12.22,18.43,95.54,300.29,20227948,10433941,2321.69,2370.08,73.29,76.23,9.72,11.27,1.11429,1.4594,745,937,1060,982,1190,1340,1490,1229,1369,1190,1253,962,1055
A000440,중앙에너비스,12,19960701,-0.152933,0.261299,183.96,141.47,350.96,52890019,52436551,,9.05,0.46,0.17,6.9,105674684,13074529,3545962,19.85,3.56,3.77,5.63,4.86,-87.22,16.18,4236122,3602189,528.9,524.37,42.61,47.76,7.37,12.37,2.57972,2.00661,11397,11573,11521,10870,10483,10272,9586,9041,8495,8179,8091,7370,6578
A000470,그린손해보험,3,19750630,0.98249,0.871858,416,340.03,248.38,450697162,446332152,,-13.24,1.86,0.11,2907.25,381412706,,-9881067,-30.83,12.1,-0.69,-13.05,,433.18,-26.11,,,4506.97,4463.32,,,0,0,0.94814,0.85039,4728,4260,3534,3439,3057,3534,3802,3525,3009,2808,2885,2727,2340
A000480,조선내화,12,19780630,0.748002,0.696112,550,676,1678.02,242298270,239723651,,2.51,0.26,0.23,1.55,238474328,56118915,35831610,219.26,6.17,9.1,13.88,19.24,281.92,342.22,30598156,16317142,2422.98,2397.24,127.71,162.5,19.75,23.53,0.91162,0.98948,16850,18800,18350,17900,18400,19650,18700,19950,22500,23500,24500,21700,20200
A000490,대동공업,12,19750627,0.641343,0.619792,183.18,177.49,1511.57,256578391,225728650,,-7.68,0.11,0.1,1.23,175807871,38953554,-3705096,-23.84,1.38,-0.99,-1.56,-2.6,-18.03,373.29,40664469,23821706,2565.78,2257.29,188.17,171.17,24.66,22.16,0.96799,0.72903,740,742,782,774,777,807,808,760,795,806,858,814,815
A000500,가온전선,12,19870608,0.979027,0.968405,224.25,247.65,1322.22,215348424,199752161,,4.1,0.17,0.07,3.4,311037644,22311527,10539839,54.77,2.97,2.64,4.21,4.22,135.05,85.43,6271812,315847,2153.48,1997.52,120.81,132.66,9.33,7.17,1.33447,1.49861,5918,6228,6858,6510,6435,6660,6416,5993,6144,6087,7393,9300,8351
A000520,삼일제약,12,19850529,0.650174,0.681881,319,411.95,379.22,49809162,60721531,,4.05,0.84,0.55,1.56,57651056,35037120,14571539,78.4,16.58,14.19,22.69,33.88,110.95,54.21,2510000,3609732,498.09,607.22,224.2,242.37,60.53,60.77,1.10068,1.04317,7068,7537,7986,7948,8646,8866,10349,7766,8053,7910,7106,6073,6121
A000540,흥국화재,12,19741205,1.282308,1.202885,362.82,245.76,481.79,963227373,1010906197,46.08,-1.29,0.62,0.03,4.09,988401970,,-29760438,-233.63,0.67,-2.37,-33.9,,72.94,461.76,,,9632.27,10109.06,,,0,0,0.96808,1.00135,4687,3660,4250,4487,3650,3690,4673,4054,4673,3306,2883,2804,2735
A000590,CS홀딩스,12,19751222,0.837233,0.698826,124.5,117,417.04,58882465,63406045,,4.03,0.34,0.23,2.38,62662581,14185841,8046107,35.06,8.7,5.74,8.78,12.15,113.73,96.73,1067452,1259276,588.82,634.06,120.23,108.82,24.77,22.64,0.96465,1.02483,21032,20692,21429,19899,20239,19388,20409,19558,19672,19332,19218,18255,18141
A000610,제일화재,3,19760605,0.979282,0.970901,360.12,358.78,551.9,1040464911,1102590915,,6.27,0.45,0.02,-5.78,1035234208,,5887874,39.31,1.88,0.37,7.19,,935.85,546.35,,,10404.65,11025.91,,,0,0,0.94367,0.96613,1340,1225,1485,1165,1180,1020,990,975,1000,995,925,1065,990
A000640,동아쏘시오홀딩스,12,19700210,0.809337,0.776412,1817.44,1851.89,2535.38,505097966,539597589,,5.04,0.75,0.38,4.02,549043631,274059292,88106353,418.97,6.69,8.02,18,16.61,583.41,418.55,135844456,118133509,5050.98,5395.98,144.44,150.86,47.28,49.92,1.03194,1.05111,19641,18500,17161,17558,16764,17707,18703,19408,19257,18148,17896,15224,14115
A000650,천일고속,12,19770623,0.354399,0.379652,123,100.23,183.25,38720608,43549292,,6.2,0.71,0.27,2.81,47942925,10599806,888301,21.06,4.94,5.12,12.19,3.5,59.48,49.36,4223673,9550618,387.21,435.49,72.74,89.02,23.44,22.11,1.2589,1.1655,7216,6780,6949,6682,6254,6192,6619,5906,5987,5889,5835,5951,5773
A000660,SK하이닉스,12,19961226,1.480567,1.654488,14671.92,25674.42,45553.65,12004281557,9068757222,,-0.55,0.32,0.33,341.61,3000070061,-787698,-779392636,-17771.68,-33.93,-16.87,-36.28,-11.41,-10079.95,-461.03,4426993735,3069575990,120042.82,90687.57,45.98,74.67,-9.12,-0.03,0.26642,0.28473,5900,7390,7970,6710,7530,6630,5600,8950,8970,12250,11900,11250,12650
A000670,영풍,12,19760612,0.476089,0.398067,898.92,858.39,5036.82,746986788,752984882,,19.05,0.18,0.35,4.44,255319186,13108381,-5383744,47.2,-1.6,0.63,0.93,-0.42,107.49,243.86,167442403,175074657,7469.87,7529.85,112.65,106.38,11.47,5.13,0.26077,0.34043,46600,46300,44000,44300,45000,45000,41500,42700,45000,45500,44500,44800,41900
A000680,LS네트웍스,12,19731115,0.951898,0.875814,606.36,642.49,839.47,340642722,399482213,1.85,4.04,1.68,0.41,0.91,232237360,93348856,47651556,233.88,4.66,6.32,37.48,20.16,365.12,383.93,273686376,181876347,3406.43,3994.82,771.08,194.25,39.8,40.2,0.60528,0.62756,5703,5357,5993,5868,5482,5095,4957,4805,4860,4280,3714,3866,3148
A000700,유수홀딩스,12,19560303,1.005256,0.93992,4408.27,7042.33,7939.08,5734674337,5505909274,,11.96,0.26,0.05,5.42,4522061996,230405504,11720841,185.81,-1.41,0.33,2.4,1.26,4135.89,396.81,3455553673,3541913928,57346.74,55059.09,86.2,100.28,10.5,5.1,0.83207,0.80459,2632,2514,3398,3283,4267,5187,5646,5519,5365,5148,4216,3794,4522
A000720,현대건설,12,19841222,1.62088,1.582818,7831.94,12588.3,5986.15,6033873546,5266458483,44.73,41.02,1.32,0.14,10.22,5443358524,382902240,195420662,191.62,-12.18,0.34,3,33.39,487.25,2328.35,1868378054,1322700392,60338.74,52664.58,108.15,91.92,1.04,7.03,0.94756,0.9634,22253,19210,18983,19619,9810,8493,10400,10150,11450,10450,8760,7430,7140
A000760,이화산업,12,19940429,0.50081,0.521875,156.52,131.46,622.52,111917796,112874559,,42.34,0.19,0.12,10.33,98504219,12052143,-1411312,2.82,-1.63,0.25,0.45,-2.41,-43.69,-42.99,8979488,8686818,1119.18,1128.75,191.96,173.7,8.08,12.24,1.08874,0.8764,4745,4215,4295,3790,3690,3315,3475,3710,3705,3735,3450,3510,3325
A000790,C&상선,12,19771109,0.111934,0.35417,207.96,345.8,294.15,33988869,62963746,,0.63,0.72,0.18,2.19,46958516,1397610,-1288953,132.39,-68.01,27.31,282.63,-3.35,13.58,-44.31,47837963,15992842,339.89,629.64,124.01,120.32,1.96,2.98,1.38291,0.96869,620,572,616,461,1068,1808,1437,1621,1476,1360,1187,970,1114
A000800,경남기업,12,19730212,1.246067,1.085687,574.29,532.14,1653.25,431373480,414169331,152,3.33,0.39,0.15,0.39,414977431,39534535,24875932,191.75,4.39,4.54,12.09,26.61,300.04,741.4,139913152,89473234,4313.73,4141.69,217.3,206.5,10.87,9.53,0.91151,0.98156,9863,9013,9159,8211,4859,5029,4543,4494,4460,3994,3945,3868,3673
A000810,삼성화재,12,19750630,0.981645,0.930528,32143.93,28820.41,20359.76,9867828287,11095209354,16.71,9.81,1.18,0.38,5.2,6994536407,,355481320,2677.78,3.09,2.56,13.1,,-588.5,14928.29,,,98678.28,110952.09,,,0,0,0.69579,0.66732,59600,58900,65000,64400,67600,66400,68500,71700,75700,79500,78000,75000,73900
A000830,삼성물산,12,19751212,1.500514,1.399946,9947.87,11098.1,34904.38,7733066539,7962504079,232.43,13.24,0.29,0.03,9.98,36916836730,846409499,242504544,773.72,0.38,0.99,2.3,16.68,4969.22,4110.35,1328309565,1279920746,77330.67,79625.04,101.26,101.36,2.62,2.29,4.34978,4.70411,7180,8160,8500,7550,8740,10100,9900,10900,11600,13700,14000,14650,14100
A000850,화천기공,12,19991118,0.103319,0.109693,97.1,91.56,627.8,103401698,104648163,,59.92,0.16,0.17,6.13,56566218,6968654,218842,1.62,0.53,0.16,0.26,0.28,11.63,-10.75,23194927,19701566,1034.02,1046.48,293.67,224.74,16.2,12.32,0.56357,0.54378,4171,4202,4891,4455,4722,4631,4347,4301,4554,4516,5740,5120,5580
A000860,강남제비스코,12,19751112,0.532811,0.557963,249.66,296.95,1641.88,218024836,222810588,,1.43,0.15,0.14,1.2,176491608,30798184,13071688,175.23,0.73,7.95,11.26,8.4,182.3,205.74,26782817,17244259,2180.25,2228.11,146.56,156.74,14.39,17.45,0.68222,0.80071,4474,4790,5540,5180,5080,4890,5230,4670,4960,4950,5520,4495,4225
A000880,한화,12,19760624,1.446715,1.261977,1415.06,1987.83,5510.81,3506166532,2377848137,28.34,-0.71,0.22,0.05,-117.15,2755861974,194144170,23377143,-1964.04,-8.2,-6.68,-30.07,6.63,1545.43,-2861.76,1164751709,781765573,35061.67,23778.48,63.89,44.48,6.86,7.05,0.92079,0.93673,2592,2845,4407,4767,4407,6547,5788,5127,5525,6236,9144,7909,7490
A000890,보해양조,12,19880923,0.967707,0.790105,86.34,82.82,627.06,206346753,203792857,0.13,-2.26,0.14,0.09,13.37,92267507,40022002,-2528347,-38.1,-0.89,-1.86,-5.7,-3.11,-5.24,-135.83,23685512,13004338,2063.47,2037.93,69.45,62.36,48.55,43.38,0.49755,0.44993,354,402,374,339,336,327,374,398,442,452,502,388,390
A000910,유니온,12,19960703,0.610881,0.666429,111.83,122.3,583.27,94717349,92308058,,4.69,0.18,0.19,3.74,57762288,13591652,4349189,23.9,8.19,2.56,4.18,4.7,25.92,27.7,3949821,3273759,947.17,923.08,87.82,100.08,23.31,23.53,0.63722,0.61769,784,772,754,743,760,700,748,713,704,676,668,609,556
A000950,전방,12,19681021,0.592743,0.607385,472.08,583.8,1464.2,294524147,274306368,,64.44,0.21,2.37,72.5,19940657,1838857,1066542,7.33,-1.36,0.27,0.49,0.34,138.45,-32.49,29508437,13716602,2945.24,2743.06,93.1,72.81,8.85,9.22,0.89393,0.07287,34550,35450,37300,36050,36000,35000,35600,29050,25400,28700,29900,29000,28750
A000970,한국주철관,3,19691212,0.39557,0.428184,440.05,475.39,1780.85,242257335,241945921,,4.95,0.22,0.3,-1.24,136629594,18876172,8929712,82.16,2.15,3.39,4.64,5.6,200.93,102.39,6444629,6543263,2422.57,2419.46,217.15,223.42,11.84,13.82,0.54308,0.56435,2035,1985,2080,1970,2040,2020,2130,2105,2220,1925,1980,1660,1830
A000980,극동건설,12,19761213,0.351336,0.281393,60.81,1954.07,1968.96,727637941,730534021,4.12,0.15,0.03,0.02,2.24,317523511,55593564,38362714,432.63,1.59,5.93,26.51,16.29,631.09,907.24,455504794,374918514,7276.38,7305.34,311.39,257.23,16.53,17.51,0.46987,0.43551,5960,4800,5610,5700,,,,,,,,,
A000990,DB하이텍,12,19751212,0.469552,0.479865,563.97,613.61,2995.12,811974426,857182680,,3.46,0.18,0.08,6.04,742225438,138140462,52449026,163.03,0.69,1.95,5.5,7.18,602.35,553.54,200111474,172956839,8119.74,8571.83,74.47,62.77,23.64,18.61,0.97916,0.88934,6090,5800,5910,5580,5890,5850,5900,5750,5700,5670,5680,5330,5600
A001000,신라섬유,12,19960701,0.629164,0.452386,114.3,97.8,174.2,46074141,42416922,,-13.32,0.66,0.74,-72.44,15502330,1525234,-784775,-8.58,-2.31,-1.94,-4.81,-2.31,-1.33,17.18,19726706,17157994,460.74,424.17,149.56,99.5,6.79,9.84,0.5149,0.35037,642,649,297,326,663,429,362,465,367,369,332,254,196
A001020,페이퍼코리아,12,19760626,0.342339,0.266266,736.51,502.63,1004.6,292539878,297070348,,1.05,0.75,0.41,2.25,182394317,50093247,37291641,703.55,41.3,23.87,90.28,14.91,325.79,329.51,206983240,137814850,2925.4,2970.7,260.65,135.18,30.35,27.46,0.65888,0.61869,3872,5374,4307,3635,3398,3517,3359,2964,2964,3043,2837,2015,1766
A001040,CJ,12,19730629,1.238642,1.203047,10260.97,11650.01,12897.77,2716408455,2612241260,269.24,12.62,1.04,0.61,6.69,2231581323,739411916,204419324,1072.71,1.9,4.03,8.61,13.36,1962.42,3281.55,401331000,274501667,27164.08,26122.41,36.75,36.94,28.06,33.13,0.81924,0.83758,56313,58655,55355,56100,62913,61210,66106,70152,72813,71110,74090,64190,66532
A001060,JW중외제약,12,19760614,0.736831,0.757401,429.09,482.48,1424.21,325765198,320730496,5.91,3.82,0.3,0.17,2.48,268173339,119196572,38165441,118.29,3.32,3.66,8.64,11.14,426.92,214.89,89783806,83696974,3257.65,3207.3,205.21,193.17,40.79,44.45,0.72215,0.82962,2314,2349,2519,2459,2452,2519,2629,2610,2830,3207,3191,3364,4009
A001070,대한방직,12,19731228,0.693014,0.678442,109.71,128.79,643.36,285190104,235793894,,0.53,0.17,0.04,2.67,256138924,33257122,18562314,206.4,2.46,7.92,38.02,12.48,99.93,26.5,45072346,99756069,2851.9,2357.94,47.48,142.45,12.03,12.98,0.93987,0.98329,2490,2330,2480,3470,3250,2510,3500,3920,4160,3760,3310,3200,3070
A001080,만호제강,6,19770618,0.473785,0.489547,157.7,212.48,1463.34,235178187,192825396,,-3.33,0.12,0.18,39.44,112562077,12784798,808116,-61.23,0.94,-2.86,-4.13,-0.93,43.14,22.46,19055990,17614159,2351.78,1928.25,76.81,146.12,15.99,11.36,0.5047,0.52599,4980,4490,4810,4440,4530,4340,5030,4660,4610,4500,4370,4300,4000
A001120,LG상사,12,19760130,1.327554,1.223546,3196,4624,5284.25,1638176824,1423529864,,3.4,0.53,0.06,3.23,5143358107,539049868,138520351,933.74,2.13,6.1,18.47,28.6,1721.44,787.31,398491531,182335523,16381.77,14235.3,82.02,98.43,3.11,10.48,11.16484,3.3598,6931,7319,7765,6981,7140,7765,7944,8034,7547,8192,8937,8242,7924
A001130,대한제분,12,19701125,0.368057,0.394267,535.73,649.81,3156.2,486341213,527135195,,3.17,0.21,0.31,2.22,221309731,39808023,12628374,217.64,0.87,4.3,7.31,8.31,-54.14,223.93,44563389,45777336,4863.41,5271.35,119.47,123.93,17.9,17.99,0.44388,0.43673,39400,37000,36050,37000,37600,38350,42000,42400,40350,38700,40000,40000,41100
A001140,국보,12,19891202,0.389776,0.38096,41.3,39.65,212.04,55608799,60211361,,7.53,0.19,0.05,4.99,78433900,7537639,2362569,5.49,0.13,0.95,2.63,5.31,-18.23,15.7,5243478,5957847,556.09,602.11,63.38,66.51,9.97,9.61,1.20779,1.35441,3176,3234,3188,3026,3043,3225,2985,3001,3151,3134,3163,3080,3059
A001150,서통,12,19741126,0.592944,0.597862,153.67,115.92,246.78,343993438,205774248,45.18,-0.18,0.7,0.09,-1.68,200511507,30283152,14411748,-979.65,1.3,-35.64,-119.02,12.16,176.13,-76.43,72416310,26899545,3439.93,2057.74,95.51,43.93,19.13,15.1,0.61338,0.72944,1455,1075,970,15,,,,,,,,,
A001190,마이크로닉스,12,19881020,0.622734,0.676797,184.16,184.16,615.48,128398346,118716952,,5.85,0.3,0.27,7.06,67825261,9749528,2639116,31.48,-1.63,2.55,5.08,5.44,-78.21,-13.86,22611652,10643670,1283.98,1187.17,101.51,105.42,16.54,14.37,0.54585,0.54894,1485,1365,1200,1110,1080,1020,975,885,855,840,915,840,720
A001200,유진투자증권,12,19870824,1.571768,1.243267,2362.83,2438.06,2861.02,633960803,487414617,,12.32,0.47,0.95,8.89,145062140,91718635,6499561,111.64,8.12,1.99,3.94,,240.71,873.23,,,6339.61,4874.15,,,78.1,63.23,0.25992,0.25872,6590,6062,6243,5202,5368,5044,4727,5052,5579,5052,4660,4049,4207
A001210,금호전기,12,19731115,1.276926,1.293264,855.95,1627.87,912.36,181088981,175873158,,34.76,0.9,0.85,10.44,100434188,21820718,10450953,24.69,-0.48,1.38,2.69,8.07,24.87,89.87,61728065,23660073,1810.89,1758.73,137.96,86.04,25.63,21.73,0.33402,0.56272,27881,33143,39933,38449,36830,34177,35516,38037,41199,45461,54810,50410,43169
A001230,동국제강,12,19880509,0.901013,0.923994,3425.05,4020.88,11506.67,2827561244,2717939889,367.81,4.46,0.27,0.2,4.72,1957894106,274853325,180162418,864.94,0.51,3.12,7.54,8.41,937.1,1730.5,460190270,453711747,28275.61,27179.4,54.97,63.65,14.28,14.04,0.61615,0.70612,4742,4670,4814,4349,6007,6621,8852,7633,8942,9936,8247,7262,8048
A001250,GS글로벌,12,19760626,1.933563,1.993825,564.75,940.44,302.8,322038186,361281038,,0.41,3.45,0.04,1.05,1140675283,40895765,14864088,1182.56,-23.83,34.61,-838.24,,-137.41,244.69,15052593,70460115,3220.38,3612.81,52.79,72.77,2.97,3.59,3.99759,3.33863,18415,15965,15412,7153,6758,8141,6165,9326,7445,7746,7540,6426,5177
