Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000210,대림산업,12,19760202,1.641578,1.648596,62292,37236,29487.54,4540268232,5642880869,210,15.03,2.34,1.4,11.27,4939613992,770691959,436948022,4597.57,6,9.03,16.77,14.6,124.17,-894.47,606520932,900356603,45402.68,56428.81,159.45,178.88,13.18,15.6,1.00977,0.97015,101500,91700,68100,71900,36400,33000,44500,47250,40400,52500,62400,60600,61800
A000220,유유제약,12,19751118,0.857162,0.924659,968.02,711.44,724.75,121116562,126872977,12.98,5.57,0.93,1.02,4.67,73840117,47533672,10004097,135.66,7.32,10.94,19.98,10.4,68.01,32.64,27815935,23281744,1211.17,1268.73,162.36,211.66,64.37,64.37,0.62754,0.59551,12200,10500,7740,8000,5790,7000,6700,8030,6110,6750,7400,6780,5830
A000230,일동홀딩스,12,19750628,0.948919,0.853286,2226.04,1847.52,1758.13,243886510,278322664,,9.09,1.13,0.76,5.1,270391211,169515871,39429278,226.26,9.91,8.67,13.66,10.85,251.95,101.23,27419387,24595300,2438.87,2783.23,230.92,206.72,63.37,62.69,1.11188,1.03557,7342,6604,5905,5699,3602,4783,4960,4783,4951,6870,8041,6949,6575
A000240,한국타이어월드와이드,12,19681227,0.95667,0.930965,27242,22143.63,16807.98,2165863027,2358979235,,16.62,1.56,1.2,7.34,2253044273,705711763,274047000,1623.06,8.26,7.17,10.13,14.15,2187.41,4605.58,146222570,182119385,21658.63,23589.79,117.95,139.73,27.4,31.32,1.00197,0.99586,14658,14856,15846,16440,12182,13667,15153,13172,12479,13073,15153,13766,16490
A000250,삼천당제약,12,20001004,1.461363,1.323011,566,646,681.03,80132827,84220427,,9.47,0.8,1.01,5.64,56021300,37579381,7890260,59.74,3.04,7.27,8.98,7.3,53.01,74.9,4128902,2404373,801.33,842.2,489.43,386.62,64.98,67.08,0.58972,0.68172,3045,2845,2620,2340,1615,1745,1850,1915,1960,2165,2845,2420,2290
A000270,기아차,12,19730721,0.981622,0.938693,35070.28,38368.97,50753.42,12106605000,12853763000,,258.57,0.69,0.22,8.71,15948542000,2358582000,-55404000,135.63,0.34,0.11,0.26,-0.5,-2315.5,282.4,2755745000,3582134000,121066.05,128537.63,76.1,77.16,14.4,14.79,1.49388,1.27791,11550,12600,13100,14650,10700,7000,6550,7870,6710,8530,11250,11950,12600
A000300,대유플러스,12,19750609,-0.297596,-0.240984,799.58,1558.97,314.88,108120285,102404765,,40.04,2.56,0.52,9.56,152702290,11798674,2721568,20.02,-13.06,1.9,6.84,4.75,-72.46,-56.31,18213142,23340226,1081.2,1024.05,54.26,70.19,-4.9,7.73,1.47341,1.45068,2552,2047,2004,1529,781,722,947,1282,1172,1180,2293,1919,2543
A000320,노루홀딩스,12,19730810,0.78978,0.761957,1544.24,976.7,1368.35,188803587,198897037,1.39,35.64,0.89,6.92,25.48,22782631,19189245,5808652,44.24,2.94,2.28,3.3,18.95,-48.63,-58.48,39791444,39791088,1888.04,1988.97,47.73,41.89,27.88,84.23,0.41594,0.11753,7270,7080,6420,6350,5200,3650,4890,5800,6600,6220,5670,5150,5200
A000360,삼환기업,12,19730903,0.992834,1.020237,3275.61,2400.53,5108.17,905288452,1043055628,72.51,8.71,0.65,0.4,5.12,914540830,115524965,70691566,422.88,4.81,4.34,8.58,14.4,419.01,-394.52,179566994,231189365,9052.88,10430.56,179.9,171.81,10.41,12.63,0.95474,0.93879,27039,26505,22566,18427,11617,8332,11230,14688,11764,17091,19027,18694,16958
A000370,한화손해보험,12,19750630,2.050379,2.060604,8518.39,4297.29,1511.83,1288676747,1496569188,,12.69,3.34,0.43,12.76,1163030880,,28149144,398.28,-3.35,2.86,29.93,,-55,205.95,,,12886.77,14965.69,,,0,0,0.83581,0.83514,14535,13359,11666,11619,6491,5748,5993,6491,5692,7056,9878,9408,9078
A000390,삼화페인트,12,19930910,0.557061,0.559363,817.6,694.4,1127.66,212311311,227180130,,16.68,0.67,0.28,8.54,291503895,52705973,13883327,49.01,3.35,2.23,4.37,6.32,32.29,21.26,23312096,42587360,2123.11,2271.8,182.92,213.58,19.91,18.08,1.28163,1.32655,3110,3215,3185,2900,2890,3120,2920,3400,3420,3510,3730,3670,3530
A000400,롯데손해보험,12,19710416,1.962246,1.716513,7947.45,4961.9,1168.75,1026696162,1210253024,,300.74,4.89,0.66,21.06,968469414,,6416160,21.35,0.77,0.19,1.89,,1617.74,910.78,,,10266.96,12102.53,,,0,0,0.86264,0.86588,8501,7962,6077,6385,5462,4693,5254,5716,5046,5562,6924,6547,6408
A000420,로케트전기,12,19880805,2.298138,1.56896,228.22,225.33,157.43,57988573,63277536,5.32,-4.58,1.53,0.38,43.95,44990240,6076555,-1509960,-37.74,-15.67,-6.22,-31.89,-3.54,-66.24,-67.38,24526147,9752053,579.89,632.78,92.71,68.96,12.31,13.51,0.85087,0.74201,865,764,598,536,289,316,359,711,534,568,930,1377,1461
A000430,대원강업,12,19770622,1.102878,1.106324,1356,1086,1708.87,325732262,323334060,,14.49,0.72,0.3,6.39,454104371,34876205,5440713,93.57,2.62,2.88,5.44,3.73,267.97,441.85,31556746,31615313,3257.32,3233.34,79.3,62.67,7.81,7.68,1.29125,1.39925,1766,1757,1805,2032,1645,1442,1694,1519,1374,1413,1655,1490,1519
A000440,중앙에너비스,12,19960701,0.596458,0.60383,317.58,272.75,404.54,54484955,55249434,,32.38,0.9,0.47,19.24,89435679,11892628,422862,12.92,2.43,2.36,3.21,0.7,19.52,-19.9,4407974,3959610,544.85,552.49,86.27,83.25,12.9,13.3,1.80721,1.63004,22175,19625,18200,17600,11325,11500,11900,12800,11950,11900,14925,14275,14250
A000470,그린손해보험,3,19750630,2.052695,1.925524,2399.61,1991.07,986.84,736288403,1029074448,,6.37,1.58,0.14,-5.74,950102355,,31849897,215.46,0.62,2.44,24.89,,1077.6,3863.2,,,7362.88,10290.74,,,0,0,1.08403,1.07638,13800,11200,8250,7420,5190,5650,5350,4555,4400,5070,6370,5550,5110
A000480,조선내화,12,19780630,0.735663,0.69397,3960,3692,4215.99,430251579,611837305,,19.59,0.75,1.22,12.65,325319190,44990930,19259787,202.14,6.08,3.88,5.51,31.58,259.21,95.36,48368065,67102426,4302.52,6118.37,182.63,99.19,16.3,13.83,0.78295,0.62436,93500,92400,89400,94000,59600,53500,77000,75800,71000,65700,58200,56100,52400
A000490,대동공업,12,19750627,1.011258,1.017,984.72,894.55,1484.42,299821794,299814173,,-21.02,0.58,0.26,6.06,384042383,79453573,-175364,-46.84,0.66,-1.56,-3.09,-1.1,83.93,269.08,62888284,57727995,2998.22,2998.14,156.92,147.83,22,20.69,1.21179,1.28092,3720,3590,3600,3180,2560,3430,2970,3120,2760,3000,3660,4200,4970
A000500,가온전선,12,19870608,0.794864,0.778226,1708.2,1298.7,1781.1,316557147,317142141,,9.6,0.91,0.22,6.79,766258256,49657451,29426864,178.24,6.44,5.63,10.4,7.96,170.37,-137.16,21712322,44286532,3165.57,3171.42,146.94,204.12,6.69,6.48,2.36646,2.41837,31282,30578,30531,23109,14796,17144,17191,18084,18459,21606,30061,29591,30343
A000520,삼일제약,12,19850529,0.595532,0.598686,962.5,613.25,652.56,92590187,95614588,,17.28,1.47,0.91,7.24,104901180,48746630,10828700,55.4,10.48,5.89,8.71,8.38,169.93,66.61,4554620,3142288,925.9,956.15,211.69,179.68,50.87,46.47,1.06378,1.11475,10521,11955,10282,8876,6838,5557,5815,5643,7078,7030,8034,7135,6456
A000540,흥국화재,12,19741205,0.909765,0.892897,3457.72,4602.58,127.69,1029135000,1175746000,46.08,-3.27,19.79,0.2,-3.6,1226502000,,-75483000,-756.32,-8.02,-6.86,-138.91,,-1587.4,-67.38,,,10291.35,11757.46,,,0,0,0.9178,1.11253,9200,7340,7850,7100,4245,4340,6000,4980,4450,5540,5320,4970,5290
A000590,CS홀딩스,12,19751222,0.414034,0.380871,383.4,431.4,670.9,79264564,81972546,,10.65,0.64,0.45,4.16,97429632,14557540,4601743,40.82,8.7,5.06,6.35,7.39,110.1,55.77,1256581,1859165,792.65,819.73,238.01,253.19,18.63,14.94,1.19778,1.20853,81635,71771,69277,65762,44162,50795,48414,48754,59526,58165,70977,72338,69163
A000610,제일화재,3,19760605,2.18311,2.085975,2784.53,2771.15,917.02,1442878354,1617335319,,78.61,2.26,0.16,14.12,1327267518,,32966524,26.4,0.54,0.17,2.89,,1222.26,347.71,,,14428.78,16173.35,,,0,0,0.84059,0.86743,10050,7850,7130,6750,4430,4250,5500,4895,5200,5520,6900,8590,7600
A000640,동아쏘시오홀딩스,12,19700210,0.737769,0.632931,9900.24,10919.44,3279.47,594319119,670969164,,-369.42,3.47,1.79,15.45,635933662,386256213,72448957,-30.77,4.63,-0.49,-0.95,-5.85,699.2,418.16,65676504,126834087,5943.19,6709.69,126.27,131.52,59.05,60.74,0.97547,1.0052,111458,115786,120656,108212,86028,105073,104216,97379,84917,97489,99143,91534,95724
A000650,천일고속,12,19770623,1.138064,0.960059,930.34,876.11,246.69,36108547,38209080,,34.35,3.99,2.09,15.77,47099688,11001562,1512878,28.71,6.73,7.73,12.32,6.66,51.51,49.05,5636774,4090730,361.09,382.09,118.63,127.69,20.15,23.36,1.28537,1.26752,61700,50500,43700,34700,25000,35300,39300,44000,36800,30850,36550,49600,58600
A000660,SK하이닉스,12,19961226,1.319424,1.260647,119169.83,114818.46,90362.88,13625806530,14866812157,,36.26,1.32,1.41,5.96,8433754559,1294855365,257454343,3285.95,16.85,2.31,3.74,2.68,31109.6,27658.39,2750678918,3037317313,136258.07,148668.12,193.04,126.98,36.13,15.35,0.63364,0.592,24550,21650,19400,19350,10800,7410,6700,8980,8640,12350,14400,12900,13650
A000670,영풍,12,19760612,1.217196,1.139332,9081.26,8657.59,8537.07,1304947450,1276075609,,5.5,1,1,3.46,904109353,116844600,90642519,1650.73,9.99,12.79,20.89,16.52,557.85,1715.51,285914991,256978106,13049.47,12760.76,96.74,139.82,8.57,12.92,0.67624,0.70058,480500,508000,479000,431500,262500,488000,528000,552000,415000,500000,469000,416500,458500
A000680,LS네트웍스,12,19731115,0.785195,0.63806,7760.54,7095.51,4293.32,1234115673,495913878,0.86,39.37,1.76,3.57,26.87,213373449,79618604,21838091,193.41,-0.73,2.24,7.51,8.96,259.45,485.13,444501126,32917369,12341.16,4959.14,156.59,1024.16,39.27,37.31,0.26313,0.24667,8606,7809,6964,6974,3943,4031,4653,4701,4031,4876,6663,6605,6061
A000700,유수홀딩스,12,19560303,1.398881,1.353585,31685.95,32322.86,25899.92,5929314377,6005748179,,10.06,0.6,0.21,8.98,6936019540,509911618,235921854,1457.22,8.58,2.44,5.79,6.3,1276.22,1964.51,2050703416,2406518700,59293.14,60057.48,116.58,155.35,6.31,7.35,1.12803,1.16229,9926,8687,7154,6911,4241,4037,4624,5072,3935,4752,4982,5033,4548
A000720,현대건설,12,19841222,1.031267,0.948017,97771.62,77126.74,22866.55,5708985794,6671242803,4.94,35.24,4.28,1.73,23.82,5649097843,581577313,362054857,2773.84,7.34,4.48,13.5,27.33,2220.12,2049.96,1490963122,1122290310,57089.86,66712.43,136.68,123.56,11.96,10.3,0.93889,0.9126,68400,68800,56400,69900,52200,50100,57100,57700,51500,59000,60500,64200,53400
A000760,이화산업,12,19940429,0.761659,0.723311,204.4,143.08,307.26,75306372,78281693,,156.44,0.52,0.31,17.12,51695295,7439391,253913,1.02,-7.59,0.13,0.33,0.24,-55.45,-10.56,11154,316301,753.06,782.82,107.71,101.85,16.67,14.39,0.63334,0.67317,5290,4950,5240,5580,3945,4270,4200,4160,4145,4170,5720,5400,5870
A000790,C&상선,12,19771109,2.526432,2.123845,1764.22,1338.13,1683.31,239615256,322301600,,8.7,1.05,1.08,7.9,158730877,7052365,-2734385,197.4,-16.65,7.03,13.03,-2.94,-102.2,-6.11,26644891,88176612,2396.15,3223.02,83.21,208.5,-5.25,4.44,0.74324,0.56496,645,665,475,450,185,195,150,170,425,360,60,,
A000800,경남기업,12,19730212,1.163923,1.060506,6319.51,4241.97,4361.89,884667114,1298295248,,16.19,1.45,0.46,14.06,1289071941,122400860,57424434,367.45,4.11,3.37,9.23,8.03,-512.64,515.35,108474687,230322807,8846.67,12982.95,169.45,161.97,9.98,9.5,1.19464,1.18103,25150,21500,12850,15200,6370,5360,7970,5390,5160,9490,11700,10900,10900
A000810,삼성화재,12,19750630,0.88985,0.927277,119858.34,103514.02,34155.71,18511637118,20740545643,16.71,21.81,2.78,0.94,12.5,11003689830,,683227342,4764.9,1.96,2.43,14.4,,18237.85,7213.6,,,185116.37,207405.46,,,0,0,0.55773,0.56067,220500,201000,199000,206000,168000,193500,188500,165000,157000,160000,175000,183000,188000
A000830,삼성물산,12,19751212,1.61305,1.640527,112476.79,88419.25,49461.07,9991464110,9981420708,232.43,23.77,2.21,1.19,23.95,9730972287,949069350,282645961,4872.09,1.87,4.88,10.06,35.39,4420.15,1265.55,1709847506,1509396694,99914.64,99814.21,100.31,100.23,8.87,9.75,0.94426,0.97442,55700,55300,47750,51700,40550,39500,39700,41400,33000,39750,44300,46450,42950
A000850,화천기공,12,19991118,1.139036,1.041479,1183.6,1041.7,912.87,134974710,126022131,,9.44,1.3,0.83,5.48,142858117,28913960,13454126,125.44,7.98,9.61,14.25,23.54,92.02,132.96,11030257,14938564,1349.75,1260.22,184.54,282.62,18.75,20.24,0.9884,1.09471,47350,44000,38900,41500,30000,22950,22000,24000,24750,30000,31400,32000,28800
A000860,강남제비스코,12,19751112,1.085614,1.009605,1248,1088.75,2253.57,267219003,278158092,,9.96,0.55,0.59,5.72,211271731,31520523,8990506,125.32,4.81,4.6,5.69,4.93,83.34,110.84,19197855,19304750,2672.19,2781.58,248.83,237.62,16.15,14.92,0.77868,0.77477,16700,16400,15900,14750,10000,10000,10300,10350,10300,11200,12600,13450,13000
A000880,한화,12,19760624,1.611526,1.616861,53070.78,27734.73,12983.47,4205878343,4179054400,23.96,23.93,3.69,1.5,16.92,3466903820,295118221,130783281,2171.25,7.13,5.18,17.24,9.44,-2523.15,2150.34,1043745546,956814293,42058.78,41790.54,80.15,65.33,10.4,8.51,0.59923,0.82694,36479,40565,36236,43289,19407,17996,18726,28162,23493,28697,36479,34047,31956
A000890,보해양조,12,19880923,0.268466,0.610981,539.62,411.88,829.54,212108710,224900023,0.13,8.93,0.65,0.43,6.47,125494851,54672896,8344180,60.26,2.96,2.76,7.55,4.62,64.94,196.75,17875892,19625017,2121.09,2249,73.82,74.28,41.84,43.57,0.52652,0.57434,1762,1685,1588,1564,1020,1352,1251,1299,1222,1309,1555,1526,1425
A000910,유니온,12,19960703,0.876787,0.796107,972.85,1464.96,2241.09,123896591,340347319,,33.11,0.43,1.52,15.19,64207474,10153638,581907,29.42,3.64,1.27,1.96,64.19,37.91,-125.38,13012087,80779987,1238.97,3403.47,108.17,140.63,18.96,15.81,0.56624,0.27661,9214,9259,7052,6641,2951,3558,4579,5702,5473,5191,6933,6076,6249
A000950,전방,12,19681021,0.388663,0.388088,698.88,620.76,1409.15,255156282,262560912,,-11.89,0.34,0.36,23.44,196021535,8545158,777025,-58.76,1.27,-2.27,-4.08,0.95,17.49,-82.21,13974161,13387123,2551.56,2625.61,107.61,101.03,3.09,4.36,0.74694,0.75725,36850,33500,33550,31500,28900,29800,28450,29500,27600,27850,27900,26700,23150
A000970,한국주철관,3,19691212,1.006107,0.957233,1155.99,1276.83,2037.86,242038834,235442147,,15.53,0.51,0.89,5.99,125374572,19335458,9598023,71.55,3.41,3,3.54,4.94,104.29,46.8,3919740,4090805,2420.39,2354.42,373.86,420.45,15.49,15.42,0.49014,0.52515,5800,5170,5290,5190,2290,2215,2400,2630,3580,4125,4470,5380,3920
A000990,DB하이텍,12,19751212,0.624595,0.601712,3585.74,4054.44,8849.6,1076069176,3213715696,7.17,-16.03,0.36,0.2,7.2,1372190425,216180685,-15283190,-169.39,0.19,-0.79,-2.63,5.29,402.31,-140.76,251936379,1392924173,10760.69,32137.16,76.36,61.17,14.13,15.75,0.97476,0.63975,11100,10550,8400,8500,4025,3380,3780,3360,3695,5590,9500,9490,10000
A001000,신라섬유,12,19960701,0.717731,0.679341,219,212.17,96.92,39177922,36852612,,-11.62,2.26,5.11,-63.66,4284608,209569,-668043,-18.84,-4.65,-4.96,-17.67,-2.15,-15.53,-0.98,1691042,2006814,391.78,368.53,16.16,16.23,-12.39,4.89,0.09804,0.11271,1102,1216,1186,1116,1000,1014,1008,970,984,941,948,955,1500
A001020,페이퍼코리아,12,19760626,1.088255,1.091925,748.2,674.38,1078.01,266953366,277598908,,-26.32,0.66,0.47,11.14,163113988,25656428,2336692,-29.01,2.77,-1.07,-2.57,0.91,203.14,117.6,19117784,109141167,2669.53,2775.99,38.63,98.74,21.52,15.73,0.61901,0.59908,5358,4836,4378,4987,5690,6156,5295,4813,5848,5532,6899,6322,7405
A001040,CJ,12,19730629,1.067984,1.033517,15843.7,17076.71,17169.8,3308128398,2159414456,190.62,69.72,1.33,1.34,10.78,1973391788,675012731,163040037,380.53,4.59,1.39,2.29,88.46,1910.53,-318.5,848592212,399142266,33081.28,21594.14,59.09,110.99,33.74,34.21,0.86924,0.72186,63300,56200,57400,46500,34000,30200,40000,33500,33050,38100,49300,47800,43400
A001060,JW중외제약,12,19760614,1.142297,1.135912,2018.79,1839.78,1267.89,361205307,304251217,4.19,31.26,1.68,0.71,7.53,385010282,182957102,41260939,87.61,3.03,2.63,5.72,6.27,305.3,148.19,80926743,69655696,3612.05,3042.51,171.07,171.74,48.05,47.52,0.96414,1.15713,12937,11094,10502,9668,5662,6009,6350,6629,8769,11489,11024,10165,9807
A001070,대한방직,12,19731228,0.511241,0.522867,545.9,413.93,1096.21,212112362,209507187,,-5.5,0.5,0.22,-27.38,243340903,12384583,-3298214,-99.28,-2.01,-4.71,-8.71,-2.43,-40.69,-72.69,15661651,29806304,2121.12,2095.07,109.48,112.92,5.71,5.09,1.12281,1.15431,7720,7540,6900,5760,3600,3610,4150,4040,3980,4290,5170,4990,4840
A001080,만호제강,6,19770618,1.387903,1.395177,574.77,551.95,1622.77,181670236,184447953,,30.98,0.32,0.4,5.14,155248123,16072392,2707642,20.07,-0.82,1.1,1.25,3.51,106.62,75.97,5309969,6183794,1816.7,1844.48,381.28,450.98,8,10.35,0.79179,0.84808,13600,13050,12900,11850,7930,9800,10900,12350,12500,13700,17800,19350,18800
A001120,LG상사,12,19760130,1.0002,1.051401,8604.72,8895.42,5056.3,1127463128,1278390775,,18.01,1.7,0.16,15.98,5361040514,257579612,58459166,477.67,7.41,3.97,9.75,24.73,1115.88,628.03,176281943,279716461,11274.63,12783.91,122.25,134.26,10.59,4.81,4.27609,4.45666,22450,23400,22950,24600,14400,13500,14600,18300,15650,18750,20600,27500,25000
A001130,대한제분,12,19701125,1.029126,0.986744,3988.4,3202.55,4896.11,596601837,639386524,,13.19,0.79,1.52,8.5,262979295,49510352,18899729,302.49,6.3,4.9,6.46,10.4,270.91,66.02,47561403,54959612,5966.02,6393.87,171.99,179.31,24.21,18.83,0.4268,0.42554,191500,204500,198500,187000,110000,115000,113500,102500,99000,102500,130500,116000,106000
A001140,국보,12,19891202,0.873773,0.781681,95.23,90.71,216.92,70530066,71934608,,35.21,0.43,0.1,7.97,91718679,7917561,2086417,2.71,-0.82,0.38,1.26,2.08,-1.16,3.34,7759964,6041934,705.3,719.35,62.51,61.72,6.25,8.63,1.18488,1.2876,7421,6848,6392,5530,3913,4129,4146,4237,4394,4411,5141,5257,5721
A001190,마이크로닉스,12,19881020,0.843009,0.803113,148.79,133.03,383.87,64438273,70204378,,-0.39,0.39,0.45,-1.45,19983957,2763278,-8051903,-229.5,-9.92,-34.09,-63.43,-26.29,20.53,-226.55,10215707,1196298,644.38,702.04,123.45,117.93,13.12,13.83,0.45684,0.29684,380,380,380,380,380,380,380,380,380,380,,,
A001200,유진투자증권,12,19870824,1.975417,1.885488,12216.57,6779.47,6632.82,767102439,1855803213,,26.49,1.34,1.93,24.43,414541508,196381692,45794552,301.71,2.03,2.3,6.1,,-964.57,-2076.56,,,7671.02,18558.03,,,63.83,47.37,0.26729,0.31609,10663,9808,9718,14217,8143,10753,8953,9403,7963,8998,10348,11113,10258
A001210,금호전기,12,19731115,1.219763,1.263886,2022.18,1926.12,1859.64,280687817,280827970,,10.08,1.09,0.78,4.88,262076823,43242445,28869431,202.66,10.32,7.22,11.17,11.6,650.52,283.23,44907949,18420047,2806.88,2808.28,128.7,109.27,21.59,16.5,1.02787,0.93346,28211,25781,23550,24343,17055,18196,22608,22360,28161,35201,37284,33664,34011
A001230,동국제강,12,19880509,1.632766,1.58465,29397.45,27882.75,22854.42,3923774730,4462847870,367.81,13.5,1.33,0.82,7.32,3725565816,570720926,385066858,2267.07,5.47,5.41,10.21,12.95,2708.52,2195.11,654147694,497128429,39237.75,44628.48,153.8,133.85,13.39,15.32,0.78036,0.88845,40918,45163,35408,32517,18517,20820,24298,22446,19330,22943,26375,26646,23349
A001250,GS글로벌,12,19760626,0.758405,0.867995,758.25,1196.11,372.13,126790504,106953182,,8.63,2.22,0.08,5.42,1050359245,48727656,23029902,95.88,4.43,8.2,29.83,,-97.91,205.64,25883627,8869855,1267.91,1069.53,107.27,105.2,4.37,4.64,5.8175,8.98727,6518,6210,4757,4728,3896,3398,3363,3545,3504,6152,9228,12538,17460
A001260,남광토건,12,19761228,0.943072,0.756431,2728,25960,1823.69,530316131,725469670,,4726.43,0.89,159.39,10.09,614617057,96411352,39724408,207.27,3.54,3.3,13.94,11.05,202.28,-1557.1,103499336,204337481,5303.16,7254.7,142.33,181.44,10.86,15.69,1.17237,0.97886,1478260870,981159420,908695652,309420290,171739130,184057971,220289855,175362319,136956522,148550725,195652174,226612903,175000000
A001270,부국증권,12,19880719,0.77889,0.718753,3214.66,2592.47,2993.21,322597785,564530367,150,17.76,0.96,2.18,13.42,171845661,77450865,23906701,210.8,3.86,4.75,7.99,,422.4,588.45,,,3225.98,5645.3,,,31.94,45.07,0.56678,0.38742,24500,23600,24200,24350,20000,12800,15000,17000,15800,16350,24000,27650,28600
A001290,골든브릿지증권,12,19880923,1.103503,1.111318,2485.59,1808.15,1726.89,167727100,306332640,,18.58,0.82,2.88,23.05,49271746,37608306,7632428,76.39,4.1,3.22,5.44,,-110.94,-479.15,,,1677.27,3063.33,,,90.33,76.33,0.20363,0.20787,1429,1216,928,1080,602,636,643,691,580,711,1097,1060,922
A001300,제일모직,12,19750515,0.961985,1.019308,26150,24250,17205.56,2226879352,2797289969,,17.29,1.48,0.84,9.92,3112402825,1018892449,224061832,1512.62,7.72,6.02,9.76,15.77,2218.9,2342.98,276899939,469388004,22268.79,27972.9,157.6,152.56,34.37,32.74,1.39191,1.23897,47250,53300,52000,51700,41400,39900,40200,33450,36800,37750,46000,45850,45900
