Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A009240,한샘,12,20020716,0.219436,0.198573,1576.77,1878.01,1567.95,237567101,243625380,,7.52,0.86,0.38,3.16,411360387,123418529,25472532,209.7,6.9,8.72,14.06,24.92,308.97,-6.39,11146146,15929330,2375.67,2436.25,170.55,208.25,29.03,30,1.81891,1.70975,8150,8080,8260,9200,10000,10650,11600,12050,12600,12600,12100,12850,12700
A009270,신원,12,19880824,1.461435,1.492347,686.84,854.6,1225.79,157906125,186888307,0.45,2.22,0.55,0.17,2.07,401414594,145415376,24131761,310.29,15.19,18,28.46,26.62,227.68,160.71,24853899,25803870,1579.06,1868.88,224.89,261.83,38.52,36.23,1.97505,2.32843,1410,1640,1690,1640,1620,1640,1950,1880,1730,1745,1680,1445,1400
A009280,다함이텍,12,19880927,0.488924,0.445344,1128.18,1158.08,2646.3,181443949,267946624,,1.31,0.41,8.68,1.08,12996036,729106,-1183874,860.37,9.52,38.29,38.89,-6.87,62.31,21.75,1379000,1550421,1814.44,2679.47,1624.53,1888.35,14.06,5.61,0.11554,0.05784,29150,28900,28250,28500,28400,25800,26300,27800,28450,29500,29100,28700,28550
A009290,광동제약,12,19891117,1.092058,1.06169,1399.64,1577.87,1817.05,237811665,246840396,,6.54,0.69,0.51,3.07,276172800,120555593,29886393,214.07,10.65,8.83,12.25,12.72,362.55,163.06,27238186,12812865,2378.12,2468.4,301.05,262.3,43.97,43.65,1.10468,1.13967,3050,3245,3345,3060,2880,2685,3040,2700,2730,2915,2900,2710,2890
A009300,삼아제약,12,20000719,0.787425,0.765373,251.56,343.98,770.11,85037636,96274780,,6.09,0.32,0.57,0.94,44629977,29803743,4934044,42.09,4.5,4.64,5.56,4.69,34.96,44.5,1464818,4460692,850.38,962.75,522.51,325.16,67.56,66.78,0.48604,0.4923,5380,5490,5600,5620,5530,5090,5070,4390,4375,4505,4985,4370,4795
A009310,참엔지니어링,12,19871112,1.495052,1.341233,500,451.24,705.05,157809147,170616105,,43.45,0.71,0.36,8.29,138125436,19785371,2462643,11.51,3.45,0.7,1.67,3.71,-105.46,103.7,30655214,28107248,1578.09,1706.16,159.31,137.1,21.61,14.32,0.87579,0.84114,2465,2606,2355,2665,2410,2125,2400,2190,2245,2390,2775,3070,2975
A009320,대우부품,12,19890825,0.835601,0.899048,130.78,457.73,82.37,116061777,73245821,,-0.26,1.64,0.36,-0.73,35758281,3698447,-15390172,-498.71,-38.97,-52.69,-210.45,-55.99,-61.14,-91.84,39665826,6206285,1160.62,732.46,111.76,66.33,4.43,10.34,0.55227,0.37778,14152,12326,14609,6163,7989,8446,5935,3415,2652,1890,1803,1356,5022
A009380,아세아페이퍼텍,12,19950818,1.141858,1.271879,352.28,506.2,1348.6,169098844,177594058,122.28,19.88,0.34,0.34,5.23,136120735,15096244,9421485,23.62,2.2,1.36,1.75,4.29,20.03,115.38,20809382,24854780,1690.99,1775.94,333.19,280.7,10.54,11.09,0.60375,0.78525,6750,6950,6400,5950,5640,5270,5630,5880,5980,6300,8000,8180,8000
A009410,태영건설,12,19891113,1.601642,1.521106,3247,5584.84,6754.51,1618195459,1827861568,12.79,7.24,0.45,0.3,7.1,1109225846,141760398,61842781,463.28,2.59,2.69,7.28,4.61,-593.95,1301.89,555812779,431967994,16181.95,18278.62,140.72,115.14,13.84,12.78,0.57888,0.64377,7220,6500,6210,5840,4995,5140,5400,4840,4950,4930,4835,4105,4740
A009420,한올바이오파마,12,19891218,1.473896,1.279759,845.45,1653.9,514.21,96798477,117768370,,72.26,1.53,0.92,18.89,91890326,51633018,1149278,11.7,-1.09,1.09,2.26,-1.58,2.72,-32.79,15734970,25148701,967.98,1177.68,249.13,202.76,57.44,56.19,0.87522,0.85652,4620,5500,5980,5000,4720,4640,4420,4605,5150,5150,4735,4360,4965
A009440,KC그린홀딩스,12,19941105,1.492843,1.596213,1091.4,1870,878.55,131394771,168003491,,12.14,1.13,0.55,8.84,182303300,24443303,13271681,81.96,10.75,5.48,11.01,30.47,39.9,-45.19,14236005,19312437,1313.95,1680.03,129.99,113.8,16.24,13.41,1.17239,1.2178,10437,11348,9252,9525,8012,6873,7930,6800,5170,5050,4340,3260,3500
A009450,경동나비엔,12,19930831,0.641892,0.660258,419.33,943.49,1408.12,180354656,192027981,,5.42,0.3,0.2,2.03,204875901,48347220,4803658,77.38,4.31,4.16,5.76,2.56,-65.19,14.41,13176856,6186769,1803.55,1920.28,218.12,199.77,21.46,23.6,0.99288,1.10035,7940,7460,8400,8360,7780,6660,6470,6000,5410,6340,6120,5500,5520
A009460,한창제지,12,19871223,0.912787,1.148218,48.66,309.11,85.35,142320877,128068750,,-0.18,0.57,0.04,-9.75,136023641,17108609,273841,-269.09,-1.01,-19.9,-122.44,5.26,-26.13,-49.51,28251053,7163581,1423.21,1280.69,58.95,39.54,17,12.58,0.80409,1.00613,800,770,750,630,705,630,625,625,780,1025,785,650,745
A009470,삼화전기,12,19861124,1.31908,1.494451,451.06,576.73,442.54,92985611,98305162,,76.18,1.02,0.31,8.72,147138659,18758240,3164121,5.92,1.66,0.62,1.43,6.35,47.29,4.42,8320512,8034782,929.86,983.05,88.38,90.6,12.12,12.75,1.58739,1.53838,8700,7900,8220,6540,6990,5810,6100,6210,6020,6010,5220,4810,4810
A009520,포스코엠텍,12,19971110,0.392033,0.413267,411,507,568.08,144941721,154668445,,-4.1,0.62,0.11,-16.26,373682039,21553474,12606638,-100.31,7.81,-6.7,-14.9,9.1,-86.84,22.25,7938277,8783088,1449.42,1546.68,172.79,63.52,6.94,5.77,1.87507,2.49445,1579,1565,1551,1735,1823,1740,1836,1892,1979,2301,2195,2329,2955
A009540,현대중공업,12,19990824,1.306844,1.396149,151620,144780,55952.2,16824095659,25280400921,,6.01,1.94,0.68,4.15,19957080881,3145091865,2206172935,22566.65,11.64,10.72,40.71,91.42,41160.09,23827.11,444944936,3211300391,168240.96,252804.01,78.07,76.59,16.46,15.76,1.04177,0.94798,165997,181625,160928,152058,140231,127138,146567,157972,174445,200210,214149,181625,198520
A009580,무림P&P,12,19890620,0.597832,0.65523,1659,1949.01,3636.94,311214511,481025708,,10.28,0.46,0.51,3.64,287073731,30917034,24752200,141.38,0.93,3.57,5.06,7.8,274.1,-282.46,88735392,30732964,3112.15,4810.26,390.22,324.15,3.7,10.77,0.60075,0.72471,3180,3285,3135,3065,3080,2535,2750,2830,3880,4075,4130,3500,3740
A009620,삼보산업,12,19960701,1.075703,0.918671,75.32,134.4,82.92,83413161,87221642,,-0.37,0.87,0.03,-4.93,272657158,-4692856,-10552118,-197.03,-6.21,-23.09,-156.04,-12.33,-134.19,-115.31,2914409,1648187,834.13,872.22,89.95,59.69,0.58,-1.72,2.78281,3.1958,4760,3826,4419,4592,5875,5159,4858,4211,4922,35844,14861,13084,10961
A009680,모토닉,12,19940114,0.515793,0.509101,1970.1,2583.9,2128.86,257243387,278058528,,7.88,0.59,0.67,1.67,292872178,34622260,17079355,249.91,10.18,9.34,12.41,18.44,298.21,196.04,30995965,34992740,2572.43,2780.59,514.91,664.47,12.38,11.82,1.25801,1.09423,7890,7900,8280,8450,8900,8160,8490,7450,7590,8430,9000,9800,10500
A009720,전기초자,12,19951221,0.449647,0.470022,1840.73,2046.6,4192.43,442653707,451237529,,10.98,0.44,1.35,-21.51,136220618,13527099,3566956,167.7,-16.19,3.75,3.95,2.27,212.12,322.69,2225668,11904798,4426.54,4512.38,2921.64,1836.46,-16.61,9.93,0.26966,0.30478,25300,25000,24300,27300,28650,29350,27700,27700,29050,33450,40000,33350,34400
A009730,코센,12,19960701,1.083738,0.979035,79.98,95.64,197.23,43807681,40703866,,-2.12,0.39,0.11,-5.56,69632533,1081803,-3552197,-37.7,3.19,-8.92,-17.66,-14.68,-62.41,19.34,2428718,6514591,438.08,407.04,159.79,171,7.35,1.55,1.90528,1.64788,1268,1240,1078,1050,842,966,1133,1007,910,790,770,695,525
A009770,삼정펄프,12,20061017,0.64999,0.585342,373.12,473.6,889.69,103574923,105870678,,17.88,0.42,0.33,0.87,114490121,8734208,1967288,20.88,5.74,1.99,2.34,1.26,50.65,59.59,2770665,2874331,1035.75,1058.71,555.56,484.26,12.16,7.63,0.98821,1.09327,18955,19851,19467,19288,19390,19979,20235,18724,19467,20466,19569,21004,22541
A009780,엠에스씨,12,19960701,0.363319,0.373385,84.04,125.84,321.53,91688850,94438723,,7.94,0.26,0.1,5.73,81219472,15492015,3316099,10.58,1.54,1.14,3.33,4.59,77.43,40.63,9970831,9887191,916.89,944.39,80.78,84.08,20.8,19.07,0.82446,0.87273,683,670,693,648,643,685,598,623,600,900,828,718,725
A009810,엔케이물산,12,19880831,0.136852,0.155377,200.83,188.28,368.6,49749680,39964031,0,-2.66,0.54,1.28,-1.65,15633024,2191223,-1930846,-75.43,-4,-16.82,-18.98,-15.09,-19.64,17.54,1705142,1189572,497.5,399.64,532.92,1466.84,11.33,14.02,0.37766,0.34851,646,580,560,650,658,625,654,646,568,588,568,629,1066
A009830,한화케미칼,12,19740619,1.394733,1.537802,8417.01,14659.63,23714.66,3688664456,4455606233,56.19,18.4,0.36,0.25,9.56,3036966522,499849710,257817670,414.97,6.07,1.02,1.9,5.52,4362.78,2261.21,1152181668,1001608750,36886.64,44556.06,103.16,113.23,15.05,16.46,0.73776,0.74579,10500,14100,13000,12800,11300,12250,13500,14600,15250,13800,16900,15750,17750
A009970,영원무역홀딩스,12,19881107,0.685448,0.809833,3188.4,5866.65,4137.64,428515460,585735475,,5.25,0.94,0.82,2.2,618511947,102812059,50189566,960.79,11.41,18.95,26.87,44.02,361.92,578.49,25436630,36727458,4285.15,5857.35,164.78,157.13,15.32,16.62,1.23053,1.21964,18200,19350,22250,22650,24700,30000,34900,34000,29950,30500,32900,31900,24750
A010040,한국내화,12,20001016,1.079493,1.120751,210.56,634.86,253.15,49989880,104477247,,-14.11,0.83,0.25,-197.12,83957424,5017960,-2410207,-14.91,-2.05,-1.93,-5.76,-4.97,3.96,52.13,2024876,24856576,499.9,1044.77,70.6,74.62,12.02,5.98,0.7456,1.08706,5580,4260,4305,3505,3700,3875,3450,3330,3115,2890,3955,3180,2980
A010050,우리종금,12,19740911,1.561549,1.634627,1034.44,1349.27,1346.18,1333060460,1672002044,,13.51,0.64,0.35,10.12,261782403,26372491,11411533,67.32,1.54,0.45,4.82,,-1628.53,-444.97,,,13330.6,16720.02,,,33.26,10.07,0.08993,0.17423,1389,1559,1986,2227,1924,1799,1995,1933,2013,2048,1924,1728,1808
A010060,OCI,12,19850709,1.229067,1.212418,46001.12,44851.09,12355.55,2230409800,3087459781,,14.23,3.65,2.13,9.45,2119789286,716764650,592447111,3174.49,6.96,11.94,27.81,26.06,2717.18,13195.89,699510670,1123843002,22304.1,30874.6,81.8,123.03,22.47,33.81,0.68811,0.79723,215500,212000,249500,264000,212000,198500,218500,174000,176500,197000,211500,200000,249000
A010100,한국프랜지,12,19871002,0.884469,0.953563,396.46,846.52,1825.06,396846551,414868421,,37.11,0.22,0.07,5.47,602135622,41250684,10422264,10.68,1.48,0.26,0.6,2.06,75.89,-17.01,31153097,26121854,3968.47,4148.68,120.53,118.34,5.74,6.85,1.81228,1.48361,3000,2720,2720,2330,2080,1914,2120,2140,2040,2140,2080,2130,2000
A010120,LS산전,12,19940711,1.078586,1.051884,14760,22860,5086.51,955024094,1147484079,,15.57,2.84,1.04,9.31,1419482942,275350539,148967956,947.79,11.72,9.02,19.69,15.59,1488.15,940.87,121916166,138498856,9550.24,11474.84,122.8,118.85,20.78,19.4,1.36955,1.35027,73000,69000,80500,93000,89800,93000,97000,83800,81500,80300,73500,65500,78000
A010130,고려아연,12,19900728,1.301975,1.31356,13793.97,26134.95,17902.85,2479845028,2167467193,,4.88,0.72,0.56,2.17,2454242872,550159299,492715147,2827.19,19.26,12.17,16.63,35.76,3699.27,5738.89,222227337,97877564,24798.45,21674.67,200.54,361.52,20.89,22.42,1.17412,1.0562,137000,140500,136500,175500,187000,213500,204000,169500,183000,202000,195500,197500,218000
A010140,삼성중공업,12,19940128,1.599157,1.691163,52177.84,66953.86,23241.02,10560624429,26084117668,5.74,8.33,2.13,0.49,3.31,10664465459,1087821159,755330739,6273.43,4.97,3.42,30.35,,13858.76,11685.94,600015362,8477354259,105606.24,260841.18,82.08,87.32,8.74,10.2,0.87152,0.58205,22212,24855,22480,19608,17578,17540,18536,18344,18880,20182,19646,17234,17693
A010170,대한광통신,12,19960701,0.921278,0.863834,443.47,577.47,579.91,110361396,80398416,,-1.2,0.77,0.87,-1.92,50830181,7227902,-1755192,-369.58,-0.87,-38.75,-49.81,-4.1,105.37,129.87,5919897,1426846,1103.61,803.98,275.59,162.54,15.13,14.22,0.3665,0.53292,3761,3616,4378,5159,4475,5188,4696,4503,4359,4330,4195,4311,4364
A010240,흥국,12,20090512,,,,272.95,176.04,24889576,26356772,1.91,,0,,,48416188,6882736,4429182,26.92,20.42,10.51,16.23,14.29,34.94,-0.47,525573,508842,248.9,263.57,158.04,163.72,19.35,14.22,2.09972,1.88955,2545,3255,2595,2215,2050,1798,2270,2028,2050,2000,2120,1768,1703
A010280,쌍용정보통신,12,20000414,0.994344,0.793866,445.1,479.5,351.35,106926851,100068961,,-18.34,1.27,0.22,104.93,201319165,21315904,-4067610,-24.27,5.89,-2.35,-6.63,-35.16,4.18,-106.46,8388698,8485834,1069.27,1000.69,151.6,151.95,12.76,10.59,2.1254,1.94515,1160,1325,1115,1085,1010,935,1010,1000,970,925,960,1050,1140
A010420,한솔PNS,12,19890531,1.400293,1.333999,190.23,177.05,217.9,31615236,48175143,,7.88,0.89,0.36,6.89,39620143,7634501,2025169,18.11,3.36,4.54,10.12,14.02,1.51,22.29,3927163,4618656,316.15,481.75,180.54,70.67,14.49,19.27,1.26691,0.99311,1051,1281,1368,1327,1500,1618,1603,1475,1623,1603,2041,2133,2143
A010460,화인자산관리,12,19880915,1.080511,1.035321,1704.68,1968.16,5282.39,1147966772,1058501247,,4.29,0.34,1.54,9.33,115798873,36944659,31399290,416.09,5.67,3.77,8.07,,-2399.27,1438.28,,,11479.67,10585.01,,,58.16,31.9,0.08572,0.10496,20599,20298,20632,21100,21367,21300,22569,21467,21367,21033,20165,20566,21367
A010470,오리콤,12,20001024,0.601719,0.712457,129.83,136.57,379.64,93730628,92453202,,5.33,0.32,0.14,0.51,92996651,34947941,3367222,24.36,3.61,2.62,7.03,14.7,20.06,-14.42,1189870,4741045,937.31,924.53,120.5,120.39,27.31,37.58,0.67637,0.99898,1300,1320,1342,1390,1456,1380,1428,1356,1454,1640,1810,1542,1498
A010520,현대하이스코,12,19890929,1.521987,1.480916,5974.9,8982.4,10393.44,2682611812,2993361709,,26.97,0.59,0.12,6.08,5034605496,404629010,171598366,229.05,0.67,0.81,2.25,7.81,1599.8,2506.69,822649353,751777507,26826.12,29933.62,102.8,101.98,7.29,8.04,1.39085,1.77401,12405,14524,17677,16540,15816,14576,17470,16385,18297,19744,19744,17935,18452
A010580,지코,12,19941227,1.820389,1.388502,131.64,236.94,236.6,53250671,54474116,,-6.17,0.56,0.19,21.65,70905700,1443663,-1367631,-21.42,1.99,-3.98,-8.68,-4.03,41.11,17.3,8986308,8172025,532.51,544.74,105.81,90.98,4.96,2.04,1.22175,1.31642,747,747,847,951,990,838,847,860,877,882,917,851,743
A010600,웰바이오텍,12,19970718,0.889382,1.234538,448.66,283.2,477.55,86425422,89790018,,-0.85,0.99,0.32,-2.65,69652225,3605526,-1936443,-260.61,-6.96,-29.58,-61.97,-0.65,-131.44,-79.93,233419,1770508,864.25,897.9,96.08,134.36,6.55,5.18,1.02058,0.79053,3950,4150,3550,4400,8100,8000,4550,5150,6600,5950,4400,6400,3400
A010620,현대미포조선,12,19831220,1.409496,1.531899,27000,25300,22606.21,6984202219,7256559688,,5.2,1.15,0.71,2.03,3804734442,627607314,536695599,5191.42,10.08,7.29,19.43,,11425.16,4328.95,809979190,1081348211,69842.02,72565.6,98.3,87.19,15.26,16.5,0.5425,0.53434,129500,136000,123500,124500,99600,80900,103000,109000,130000,155500,157500,123000,129500
A010640,진양폴리,12,19890930,0.875495,0.850794,45.6,92,74.79,35651465,13475622,,0.78,0.61,0.21,3.73,22209667,3665467,1603477,58.69,7.1,23.89,32.87,1.84,23.89,15.66,1702557,773373,356.51,134.76,326.89,103.95,14.94,16.5,0.60184,0.90417,910,920,900,840,785,825,885,810,900,840,975,885,920
A010660,화천기계,12,19881212,1.012551,1.034008,245.3,311.3,784.21,106921890,123080126,,3.92,0.28,0.16,1.49,150709780,21427376,6088810,62.5,4.37,5.44,8.22,6.3,102.48,82.95,3641433,11114185,1069.22,1230.8,173.99,182.23,13.17,14.22,1.20982,1.31051,14100,14400,14500,13750,13550,13200,13500,12950,13750,16000,18800,18050,17950
A010670,나노트로닉스,12,19960701,0.493389,0.782709,533.94,1710.63,271.57,22477691,28855193,,9.16,1.94,10.61,7.7,5034492,3752511,179615,58.27,38.39,22.7,24.46,9.37,-24.45,9.58,52578,192625,224.78,288.55,390.11,425.32,40.75,74.54,0.44888,0.19615,14000,14100,12450,9970,11100,7550,9600,9030,9110,7350,6500,7050,6450
A010690,화신,12,19940114,1.218879,1.173835,373.8,618.8,1410.16,195403172,210211108,,3.8,0.27,0.13,1.22,296206842,29810754,7035400,98.41,7.99,4.85,7.42,8.41,182.29,192.68,10514495,22112016,1954.03,2102.11,157.25,224.39,12.39,10.06,1.55023,1.46053,2210,2510,3200,3480,3400,3445,3845,4100,4960,6680,7650,11450,11950
A010770,평화홀딩스,12,19860331,1.720739,1.716577,228.89,288.12,1113.77,179243643,173569182,,-1.52,0.2,2.25,-0.43,10169860,-14193727,-20658111,-150.86,0.78,-8.55,-13.02,-1547.39,84.72,57.21,57726264,56814767,1792.44,1735.69,3901.52,1292.81,37.55,-139.57,0.10016,0.05765,1925,2020,2180,2400,2140,2055,2230,2040,2135,2420,2510,2640,2685
A010780,아이에스동서,12,19860127,2.27447,2.030618,1142.2,1276.68,2707.95,181367195,464846813,,-8.62,0.37,0.48,-21.94,160220928,22497192,-6485441,-89.13,3.95,-2.76,-4.21,4.84,100.76,479.16,6376489,44556116,1813.67,4648.47,289.7,141.05,21.91,14.04,0.94023,0.49588,4669,4727,5168,5047,4983,4893,5136,4720,4784,5264,5168,5827,7260
A010820,퍼스텍,12,19890510,1.197056,1.216979,508.91,809.03,312.93,56416631,60201102,,32.02,1.62,0.89,11.33,57185056,6402835,2132012,15.89,1.38,2.73,5.11,6.13,98.96,46.71,8648073,7799138,564.17,602.01,156.66,147.56,11.05,11.2,0.849,0.98073,1795,1885,1765,1615,1595,1540,1755,2540,3600,3615,3305,3740,2440
A010950,S-Oil,12,19870527,0.507056,0.498479,69238.42,64059.61,33938.26,9459371810,7655788692,100.55,16.07,2.11,0.31,9.56,23000290510,1829130188,1396339514,4462.14,9.26,5.21,12.12,28.89,5176.54,-3687.51,66592189,55783822,94593.72,76557.89,140.04,133.84,9.58,7.95,1.88779,2.68771,56000,58500,57500,62300,57700,54700,54000,51500,54400,57000,56500,51700,53800
A010960,삼호개발,12,20050512,1.839267,1.621902,1258,871,672.01,86306638,113096422,,20.11,1.99,0.68,12.46,169719267,23688881,17000107,57.6,10.54,5.78,10.22,32.06,110.65,-59.88,2488686,2622435,863.07,1130.96,116.78,154.28,9.88,13.96,1.54507,1.70227,4346,4001,4579,6310,5085,4988,5279,4088,4064,3816,2860,2760,2440
A011000,진원생명과학,12,19871116,1.537313,1.27714,309.83,748.18,294.77,43334272,38429860,,-5.89,1.14,2.46,-6.81,13974021,1267843,-5244635,-58.49,-6.8,-14.31,-18.05,-27.4,-32.69,-31.47,231272,765749,433.34,384.3,388.91,201.95,13.53,9.07,0.23643,0.34181,8800,12231,15689,10354,10769,8497,7034,6205,9880,7410,7291,6363,5987
A011040,경동제약,12,19960701,0.399641,0.353239,1212.01,1323.52,1152.59,130629158,122925203,,10.6,0.95,1.49,6.68,81300438,50261437,16086615,114.35,12.87,9.02,9.77,19.7,246.34,157.33,3074405,1588746,1306.29,1229.25,959.82,1286.44,68.82,61.82,0.60061,0.64129,4965,4645,4680,4325,4465,4410,4410,4275,4205,4225,4300,4130,4125
A011050,케드콤,12,19880901,1.384273,1.403811,282.78,252.29,121.35,72992579,52787324,,-0.38,2.57,1.04,-1.45,14202130,-11425087,-25690206,-391.5,-18.51,-62.25,-224.24,-166.07,-151.07,-120.56,5599913,1134833,729.93,527.87,123.29,80.44,-0.04,-80.45,0.67555,0.22583,9700,11600,10000,5700,2700,1500,2100,1500,1100,605,605,605,605
A011070,LG이노텍,12,20080724,1.061383,0.899189,4507.8,15266.42,4917.41,562083337,811565261,,6.77,0.92,0.27,3.75,1415644068,170711670,50968669,564.11,4.75,8.21,15.09,20.23,675.07,900.82,49582430,62444174,5620.83,8115.65,116.44,176.28,8.45,12.06,2.49144,2.06114,125938,119156,117219,123031,105109,85444,96003,86703,95519,124484,167594,162000,162500
A011080,형지I&C,12,20040702,0.941682,1.094152,71.37,101.2,308.54,50476637,47012350,,-13.46,0.24,0.09,66.7,79102546,47792781,-1119669,-5.44,7.58,-1.12,-1.72,-2.28,0.19,-11.63,1895173,2427337,504.77,470.12,245.84,268.82,67.73,60.42,1.7725,1.6228,675,723,822,754,723,640,675,679,664,727,750,624,671
A011090,에넥스,12,19950708,0.727505,0.695673,295.58,295.58,613.24,111626944,106314591,,55.42,0.39,0.15,7.78,201540208,36663617,-764728,5.33,5.46,0.49,0.87,-1.19,141.74,11.13,4274053,4480738,1116.27,1063.15,157.07,157.6,21.03,18.19,1.94927,1.84949,670,705,670,665,605,575,610,560,555,550,595,490,485
A011150,CJ씨푸드,12,19881126,1.064512,1.156083,194.03,341.34,212.5,43141460,56515484,1,36.61,0.92,0.2,11.85,99864966,18260626,3040639,5.33,0.25,1.07,3.35,14.97,8.06,34.73,2554518,5654294,431.41,565.15,63.52,61.22,21.9,18.29,2.08056,2.00417,950,1040,1125,1025,1010,935,1040,1015,1065,1715,4180,3020,3330
A011160,두산건설,12,19960130,1.79254,1.84168,4240.88,4909.45,8508.35,1833922524,2424533468,,10.95,0.46,0.23,7.91,1939946009,265002156,113931485,413.02,4.36,1.94,5.81,12.76,-1354.56,220.93,368519804,396447972,18339.23,24245.33,139.61,131.89,16.64,13.66,1.05488,0.9111,65743,68250,65068,71141,71623,67093,72202,64104,61116,59285,52826,40487,42126
A011170,롯데케미칼,12,19910530,1.147591,1.125312,16471.62,24436.62,28037.98,3587375456,3550957331,,-36.37,0.59,0.53,-82.99,3098210283,209473270,90290393,-452.84,14.07,-1.27,-1.59,-5.1,3507.16,-461.56,293305575,482676496,35873.75,35509.57,240.48,335.02,16.95,6.76,0.68497,0.86805,79100,92500,93800,88700,82800,93900,102500,112500,119500,113500,145000,126000,146500
A011200,현대상선,12,19951005,1.155437,1.065631,49370.17,32536.4,28581.96,5765435618,8282208244,1000,8.33,1.9,0.7,5.99,8003038579,717349268,586683653,6769.31,3.14,9.64,27.56,11,4235.69,7650,2851486443,4147669848,57654.36,82822.08,174.25,128.67,8.33,8.96,0.90054,1.13941,143493,151465,152604,158583,139223,138369,152035,165131,166270,173957,154312,148049,203852
A011230,삼화전자,12,19870525,0.797644,1.330846,223.06,284.06,181.49,46311076,60512906,,-5.6,0.99,0.42,51.52,43183758,8719749,1190400,-32.23,-1.53,-6.04,-28.03,14.27,-66.9,40.75,5680048,9144359,463.11,605.13,38.75,36.39,18.71,20.19,0.91576,0.8085,9764,8767,8648,6576,6426,5340,5539,6346,6366,5739,5470,4623,5161
A011280,태림포장,12,19881220,0.940658,0.891893,424.84,577.07,1445.32,253218116,253296953,,6.03,0.29,0.17,5.22,244418978,37682297,10104808,70.49,4.77,2.78,4.81,2.71,134.88,84.61,28615637,19438649,2532.18,2532.97,91.44,72.45,15.99,15.42,0.85125,0.9651,810,835,880,865,795,785,885,990,1000,1180,1420,1350,1410
A011300,성안,12,19951110,1.147544,1.162266,70.5,114.28,497.48,95790988,109172456,,6.59,0.14,0.09,8.43,77589485,15348467,3039439,10.69,-10.93,1.04,2.33,8.13,-66.85,-11.77,8579111,11094167,957.91,1091.72,84.03,87.22,11.11,19.78,0.53852,0.75711,202,223,244,233,228,211,217,202,214,381,416,320,425
A011320,유니크,12,19960701,0.796088,0.759503,128.2,209.87,244.81,54314837,65821339,,8.24,0.74,0.25,6.83,71673035,14120590,1987302,21.85,3.43,3.64,9.64,8.44,36.91,88.56,7189524,8624358,543.15,658.21,64.7,59.37,18.35,19.7,1.29296,1.1932,1115,975,920,1590,1200,1355,1560,1530,1880,1690,1920,1785,2020
A011330,유니켐,12,19891214,0.908568,0.887287,241.32,1041.04,529.96,68165898,79586503,,-16.21,0.43,0.29,84.41,82818429,4896544,689970,-14.89,-5.47,-2.02,-2.75,1.83,47.12,-84.48,2304833,2044313,681.66,795.87,214.65,149.63,3.05,5.91,0.94917,1.12104,40500,35850,23850,18750,19650,13950,10425,9300,12450,4800,6150,9450,11550
A011370,서한,12,19960701,1.048834,0.984707,395.65,862.44,629.22,85200395,107897965,,13.3,0.62,0.33,16.89,118961219,9561819,3926073,29.74,7.57,3.08,4.84,11.16,-120.26,-90.16,535746,614061,852,1078.98,235.71,187.36,11.81,8.04,1.2789,1.23213,1000,905,975,1030,880,850,830,740,735,725,640,585,690
A011390,부산산업,12,19900914,0.639766,0.719363,97.47,100.11,283.45,28089862,37381982,,-2.31,0.34,0.52,-2.85,18765451,1407191,-1711717,-42.24,-1.14,-12.9,-15.99,2.86,-18.53,-19.06,372748,2692667,280.9,373.82,192.16,98.21,11.13,7.5,0.52795,0.57324,9600,9860,10000,10700,10300,9940,10700,10300,9900,12100,15400,13600,13850
A011400,케이씨오에너지,12,19910212,2.256741,2.311704,370.39,1494.56,329.34,60803178,56713175,,-4.69,1.12,0.68,-19.34,53752546,4992153,-3073682,-78.37,-91.57,-13.34,-21.86,-24.33,-12.59,16.73,3573217,2633715,608.03,567.13,28.75,34.81,6.18,9.29,1.13702,0.91481,1050,1241,989,715,735,575,435,445,395,205,175,,
A011420,갤럭시아에스엠,12,19891114,0.655044,0.772241,325.73,431.69,197.24,66751314,55301387,,-8.91,1.65,0.51,1.43,54450391,11263854,6590527,-31.12,4.49,-5.1,-19.32,57.7,0.14,36.93,20222183,12819344,667.51,553.01,38.98,119.92,21.29,20.69,0.58141,0.89224,2330,2220,1810,1785,1770,2190,3750,3565,3560,2705,2270,2280,1805
A011500,한농화성,12,20030109,1.314212,1.284894,256.32,432,379.28,74485918,71806466,,4.8,0.66,0.22,3.98,118835081,13461739,7760038,53.44,6.95,7.31,14.87,10.21,14.18,103.73,10889306,8329509,744.86,718.06,144.01,156.19,12.29,11.33,1.46032,1.62462,2770,3448,3816,3309,3318,3369,3740,3850,3770,4720,4550,4035,4095
A011560,세보엠이씨,12,19961223,1.139862,1.090918,241.14,304.32,599.24,78329736,79169797,,3.29,0.4,0.15,1.41,156128325,15763410,10525957,73.23,13.03,9.3,12.84,16.38,72.97,114.04,431387,479720,783.3,791.7,204.61,243.79,11.38,10.1,2.02068,1.98259,2920,2995,3515,3390,3370,3210,3780,3640,3385,3590,4135,4540,4040
