Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000370,한화손해보험,12,19750630,1.173956,1.146467,1679.28,1007.57,768.68,1118641147,1182015820,,-9.37,1.44,0.1,-100.79,1057124475,,-11542006,-117.8,0.33,-1.02,-14.16,,-335.28,432.22,,,11186.41,11820.16,,,0,0,0.87922,0.91898,5392,5384,4730,5028,4564,4440,5210,6454,9925,8081,7451,7903,12983
A000390,삼화페인트,12,19930910,0.588146,0.584483,789.6,649.6,1088.62,186856724,189380022,,11.12,0.68,0.36,5.53,220385084,43426158,11219864,71.03,4.48,3.78,6.69,5.92,9.78,170.87,37043508,21922177,1868.57,1893.8,251.51,211.97,19.93,19.71,1.25791,1.17152,2900,2795,2885,3005,2990,3525,3400,3120,3060,3200,3740,3665,3620
A000400,롯데손해보험,12,19710416,1.199182,1.197207,1005,769.51,1006.58,798269256,845298565,,32.8,0.75,0.14,1.93,621061357,,-1263522,27.08,1.29,0.33,2.65,,96.1,287.48,,,7982.69,8452.99,,,0,0,0.7379,0.75575,1408,1427,1319,1362,1292,1346,1385,1323,1396,1385,1596,2400,3046
A000420,로케트전기,12,19880805,2.685972,2.267209,423.81,294.77,177.69,69203033,64780579,42.55,-12.95,2.66,0.72,28.78,58033759,11337193,4335284,-32.08,-6.65,-4.79,-19.4,9.99,92.88,41.8,20584767,7041016,692.03,647.81,101.81,70.43,18.15,19.54,0.76272,0.86628,2113,2202,2126,2130,2037,1982,1159,1103,1439,1248,1221,1213,1760
A000430,대원강업,12,19770622,0.991396,0.949928,1557,1098,1714.17,294277593,325305237,,16.27,0.87,0.33,7.69,465937177,35048827,11395292,95.69,7.4,3.09,5.72,7.97,302.64,236.73,22980924,30387464,2942.78,3253.05,91.66,80.16,9.33,7.52,1.55431,1.50404,1771,1752,1674,1660,1679,1752,1674,1490,1437,1573,1640,1858,1902
A000440,중앙에너비스,12,19960701,0.306834,0.32487,158.78,126.58,392.96,51819700,52357798,,12.56,0.37,0.17,7.6,96848325,12586615,1895602,13.04,3.47,2.5,3.36,3.1,16.35,24.25,4359080,3949605,518.2,523.58,91.09,101.44,11.41,13,2.18943,1.85929,10166,11239,11433,12207,11433,14950,26172,18975,19250,20750,22950,23250,22550
A000470,그린손해보험,3,19750630,0.813275,0.72755,955,630,661.98,451428433,526363444,,11.42,1.12,0.15,9.48,486109699,,-11000118,63.39,1.35,1.3,11.8,,-445.09,-271.31,,,4514.28,5263.63,,,0,0,0.97972,0.9943,5731,5635,4967,5187,4843,4871,5043,4718,5253,5807,6896,9838,10984
A000480,조선내화,12,19780630,0.734315,0.724517,1484,1868,2590.09,297476149,347553252,,5.9,0.46,0.51,3.8,289424125,53035887,27368769,251.31,8.74,7.79,10.12,22.17,223.91,109.71,6649574,18851756,2974.76,3475.53,198.96,167.6,17.84,18.33,0.93575,0.8974,46700,43500,42050,43900,43700,51000,52000,58500,57000,57300,63200,96000,93000
A000490,대동공업,12,19750627,0.62181,0.62699,548.12,533.88,1551.07,238329440,266137904,,10.91,0.31,0.16,2.91,351006219,73441325,4251108,50.23,1.85,1.99,3.26,3.57,168.95,-4.31,21301489,15396137,2383.29,2661.38,149.72,126.14,22.21,20.92,1.23739,1.39159,2250,2170,2110,2540,2510,2570,2720,2500,2610,2760,2990,3580,4770
A000500,가온전선,12,19870608,0.935358,0.939121,674.7,690.3,1482.28,227790499,262538090,,7.4,0.43,0.14,5.42,498285201,30585331,14916997,91.32,4.22,3.73,6.3,6.35,222.69,-114.39,19824865,21078527,2277.9,2625.38,189.3,175.77,7.35,6.14,1.89165,2.03245,16628,16862,17567,21372,23673,25505,24472,24566,24425,26867,34054,42461,48286
A000520,삼일제약,12,19850529,0.708895,0.709395,720.5,880,546.82,70121818,78267618,,8.68,1.31,0.96,4.28,74421862,41325919,13162982,82.59,8.85,11.13,16.12,19.47,89.04,61.88,4205613,4588447,701.22,782.68,246.13,270.25,54.45,55.53,0.90982,1.00306,15303,14920,15638,16068,15733,16737,19894,18363,22046,21281,18746,22859,20085
A000540,흥국화재,12,19741205,1.28278,1.292376,875.9,1167.56,1210.46,996770777,1049335213,46.08,-4.24,1.45,0.11,-10.8,947212090,,-28552455,-252.13,0.6,-2.46,-25,,-353.59,-185.94,,,9967.71,10493.35,,,0,0,0.89102,0.92587,5608,6917,6159,6228,5657,5313,5116,4949,5707,5628,6189,6543,8363
A000590,CS홀딩스,12,19751222,0.753441,0.720744,206.4,198,550.49,66348431,69834624,,5.13,0.42,0.3,2.04,79070923,14043076,6677535,45.6,9.02,6.7,8.63,10.48,94.1,88.81,1471060,1682805,663.48,698.35,194.58,237.5,20.74,17.76,1.14844,1.16124,37416,37416,40421,41044,44786,54650,53290,51022,53687,67009,80502,94901,94901
A000610,제일화재,3,19760605,1.68006,1.638464,1638.59,927.73,842.26,1187130622,1300598828,,10.3,1.3,0.11,3.17,1024001574,,1173206,106.49,0.64,0.86,13.32,,-924.05,583.9,,,11871.31,13005.99,,,0,0,0.88604,0.82324,3465,3290,3200,4090,4095,3950,4020,4050,4310,4790,5910,6750,7440
A000640,동아쏘시오홀딩스,12,19700210,0.654666,0.603625,8427.69,5753.63,3006.29,556434116,576726022,,38.1,3.04,1.81,14.58,533624667,295808917,42044510,254.13,4.84,4.49,9.03,10.41,403.14,324.34,152557276,127938837,5564.34,5767.26,174.56,181.68,46.6,55.43,0.98475,0.94183,60831,59162,73352,77630,80134,86499,92262,76442,83343,77504,70391,83449,92049
A000650,천일고속,12,19770623,0.756323,0.668286,570.49,368.88,195.85,32214253,33554496,,71.25,2.91,1.33,17.43,42927045,4538484,-4955412,8.01,0.73,2.44,4.18,-28.53,22.74,40.4,5756145,5738553,322.14,335.54,86.16,74.94,14.39,10.57,1.27056,1.30539,25835,25835,28107,32071,47751,56837,47490,44563,40597,39464,50039,58913,78740
A000660,SK하이닉스,12,19961226,2.182184,2.269796,158063.75,137824.78,62277.97,8255022000,10265400752,,8.67,2.54,2.74,5.84,5753365445,2147600853,1430010295,18174.09,22.33,19.63,34.01,23.94,25911.01,26816.54,2069482000,2227342907,82550.22,102654.01,131.87,166.34,44.25,37.33,0.77361,0.6213,30750,32500,36800,37300,34200,35300,36450,31250,31150,32400,32050,28750,33350
A000670,영풍,12,19760612,0.255572,0.256791,2459.12,4144.59,5984.24,842397070,970866999,,7.57,0.39,0.6,4.19,410585587,36901582,18649432,324.88,6.27,3.58,5.59,10.18,595.2,111.75,191130202,221586007,8423.97,9708.67,110.17,101.83,8,8.99,0.44887,0.45287,225000,233000,225000,227500,247000,250000,276500,226000,230000,237000,358000,510000,443500
A000680,LS네트웍스,12,19731115,0.807431,0.828971,449.27,449.27,907.72,431518994,395219083,1.85,52.11,1.15,0.5,0.45,208494694,77116913,32269420,20.05,6.36,0.49,2.21,12.11,257.81,222.07,187631846,162265523,4315.19,3952.19,186.38,183.2,40.14,36.99,0.48175,0.50438,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3312,3312
A000700,유수홀딩스,12,19560303,1.204588,1.161531,16494.25,16243.25,19380.9,5039290818,4799689783,,1.75,0.39,0.14,2.72,5980081025,810368903,572805233,4828.44,12.61,9.82,27.74,18.18,8652.86,3457.24,1637191280,1988878155,50392.91,47996.9,72.67,135.86,17.23,13.55,1.21107,1.21559,5787,4791,5621,6030,6515,7192,6745,6898,8125,9134,10450,10705,10399
A000720,현대건설,12,19841222,0.933244,0.966854,49363.28,47593.91,13155.75,4526621698,5122698491,4.94,15.1,3.76,1.15,21.83,4285136176,582196872,436220073,3265.22,3.7,6.77,29.7,50.95,-1080.38,-833.25,1236221667,857574449,45266.22,51226.98,99.19,99.09,9.86,13.59,1.0017,0.88817,43500,47400,50800,50900,52700,56000,57000,48200,51400,50700,56000,71500,67600
A000760,이화산업,12,19940429,0.678754,0.764033,122.22,97.16,366.53,93661256,83357921,,-0.98,0.27,0.18,-5.83,54960720,7261822,-7676948,-102.24,-9.84,-11.55,-24.48,-7.86,-47.12,-19.37,1457925,205312,936.61,833.58,125.56,109.01,7.02,13.21,0.74976,0.62096,3470,3090,3100,3290,3255,4270,3965,4000,4715,4635,4945,6900,6280
A000790,C&상선,12,19771109,0.997882,1.020444,1495.43,979.88,1701.08,283626636,306136738,,-7.44,0.88,0.41,23.85,261986160,-23460842,-30445960,-144.43,7.67,-4.9,-10.43,-31.85,104.83,-179.23,74873395,56502431,2836.27,3061.37,104.83,110.32,10.41,-8.96,1.17434,0.88844,580,515,500,520,485,445,385,365,365,575,865,1345,1085
A000800,경남기업,12,19730212,0.85152,0.862769,1863.74,1304.12,3066.16,645055984,725373920,30.4,7.6,0.51,0.21,8.3,906186704,74356668,17479327,256.13,3.5,3.74,9.08,8.23,-471.25,-386.52,109331540,102433015,6450.56,7253.74,186.24,185.75,6.99,8.21,1.25708,1.32248,8823,9513,12098,13556,15742,17734,17297,17977,21864,23322,27695,41202,36780
A000810,삼성화재,12,19750630,0.904802,0.892418,62559.79,62315.42,29835.07,14477087849,16380819687,16.71,25.58,2.06,0.81,14.96,8313554893,,367700920,2620.42,2.04,1.7,8.94,,14750.36,12002.71,,,144770.88,163808.2,,,0,0,0.57451,0.53883,127500,129000,135000,145500,146000,149000,161500,158000,166000,157500,166000,167500,178000
A000830,삼성물산,12,19751212,1.318774,1.326223,33728.08,40694.73,46172.77,8393141668,10125487868,232.43,42.39,0.7,0.36,18.91,9659934675,926939885,262186114,818.55,0.9,0.88,1.83,175.68,1539.29,4210.21,1199873815,2026126170,83931.42,101254.88,102.41,100.08,8.86,9.6,1.13066,1.04327,26050,26750,27200,30000,31450,32950,30650,30300,30900,34000,39500,48550,45300
A000850,화천기공,12,19991118,0.801705,0.799393,423.36,567.6,744.94,109129510,116349564,,4.93,0.57,0.34,2.79,123414867,22455547,9459386,86.01,5.26,7.63,12.12,18.39,110.34,94.95,8795228,7204624,1091.3,1163.5,165.29,173.46,14.32,18.2,0.99069,1.09469,25800,24550,23500,23500,22750,24400,26700,26000,29400,31350,47800,55000,53300
A000860,강남제비스코,12,19751112,1.06276,1.074018,845,848.25,2035.01,244951968,254295469,,7.21,0.42,0.43,3.45,196203554,31072725,9661167,117.12,7.85,4.69,5.86,9.31,90.67,156.25,11281935,16298839,2449.52,2542.95,188.77,225.9,13.89,15.84,0.86136,0.786,13050,13400,12750,14600,15000,16800,16400,14300,14100,14900,15800,24300,23900
A000880,한화,12,19760624,1.07558,1.03168,25485.97,17015.63,9485.15,3384245709,3447499780,23.96,20.45,2.43,1.16,13.6,2150672516,211830313,85965087,1220.12,8.17,3.57,11.79,28.04,-1368.99,1150.44,755482984,1019243440,33842.46,34475,54.71,53.03,8.71,9.85,0.80429,0.62961,22082,24319,27481,29037,31129,35020,34047,31080,32394,37306,43581,53211,52336
A000890,보해양조,12,19880923,0.411419,0.676264,653.06,457.03,691.25,198347255,204775422,0.13,11.08,0.94,0.65,8.18,99539230,43749014,8119119,58.8,0.98,2.92,8.83,3.71,108.04,6.46,12363590,7689646,1983.47,2047.75,69.09,69.38,43.25,43.95,0.47701,0.49384,1997,1781,1877,2118,2113,2310,2161,2021,1810,1824,2339,2676,2695
A000910,유니온,12,19960703,0.712826,0.812459,227.57,206.94,670.33,95440233,99931301,,22.4,0.32,0.37,6.73,61815405,11440231,1247823,10.17,0.66,1.04,1.58,12.35,29.43,24.26,4516111,6563641,954.4,999.31,121.83,119.41,20.67,18.51,0.66446,0.6328,1327,1259,1305,1387,1460,1765,1633,1610,1710,2627,5291,4990,5610
A000950,전방,12,19681021,0.204386,0.367012,668.64,503.16,1423.06,280181242,269566485,,-9,0.3,0.36,23.1,184743147,8796230,511961,-74.33,0.92,-2.7,-5.09,2.03,50.74,65.12,15390676,15867083,2801.81,2695.66,83.77,86.09,2.7,4.76,0.79105,0.6721,29950,30000,31000,30300,30900,35000,33100,31800,32400,34000,38150,42850,42100
A000970,한국주철관,3,19691212,0.753701,0.761096,980.42,735.32,1960.18,244055166,239779282,,9.41,0.44,0.69,2.05,133794390,16059808,6885985,97.85,2.66,4.05,5.09,4.51,38.72,-22.23,4461964,3693767,2440.55,2397.79,263.64,331.26,9.7,12,0.63528,0.55306,3225,3310,3600,3570,3480,4060,3900,3810,3800,3855,4840,5800,5320
A000990,DB하이텍,12,19751212,0.716366,0.689635,1658.15,1821.98,4013.7,976639082,1126572169,,14.77,0.4,0.14,10.54,1152170114,163324929,32920124,112.24,4.42,1.07,2.89,6.42,446.07,-275.68,96414515,125222105,9766.39,11265.72,74.66,69.12,18.96,14.18,1.15131,1.09563,18350,18350,18000,20400,18600,21600,20200,17550,18450,19200,21950,17400,17900
A001000,신라섬유,12,19960701,0.884292,0.939352,223.2,160.5,133.15,39723341,37861112,,-53,1.68,14.95,-72.11,1492505,5275,-786111,-4.21,0.3,-1.09,-3.11,-2.39,-3.06,-15.09,25672808,24297065,397.23,378.61,1484.29,747.8,11.84,0.35,0.08369,0.03847,1070,872,828,880,877,1000,1120,1070,1108,1286,1342,1386,1392
A001020,페이퍼코리아,12,19760626,0.892209,0.719951,488.82,344.67,1114.89,274198539,260792463,,12.08,0.45,0.31,5.53,161440392,32715309,15692904,41.29,1.1,1.54,3.76,5.82,118.87,232.14,126114035,109231966,2741.99,2607.92,105,109.23,18.93,20.27,0.54306,0.60353,2730,2632,3240,3291,3975,4078,4267,4141,4402,4346,5382,6030,6006
A001040,CJ,12,19730629,0.882844,0.853492,25136.67,29087.84,14760.96,2706220537,2790156721,302.57,24.85,2.11,1.34,12.78,2459900520,811600412,192479833,1325.01,5.85,4.82,8.54,15.99,2751.08,1087.03,318116407,554111895,27062.21,27901.57,49.1,60.56,31.01,32.99,0.96605,0.8951,110710,103258,107516,111242,113371,113371,119226,108581,103897,101129,111242,105281,119226
A001060,JW중외제약,12,19760614,0.708893,0.686291,2579.34,2612.44,1589.23,370464964,349825396,6.2,17.6,1.53,0.85,7.04,311357208,143287873,36901813,151.21,3.87,4.2,9.49,11.85,206.57,380.45,83621322,76082718,3704.65,3498.25,126.44,145.68,44.27,46.02,0.84565,0.86453,12543,12769,13059,12414,12769,15252,15665,13054,13467,13550,13021,16194,15665
A001070,대한방직,12,19731228,0.928328,0.959453,387.43,576.64,1240.77,198232598,224000230,,0.99,0.31,0.16,0.73,236487649,18090901,1452009,391.07,3.47,18.52,37.36,6.83,66.18,-20.23,25945565,40637217,1982.33,2240,106.54,225.97,8.8,7.65,1.12045,1.12018,10880,10440,10400,11940,16160,17400,15940,14040,16140,13680,15900,14340,13080
A001080,만호제강,6,19770618,0.901874,0.91427,356.07,322.04,1591.3,185447664,188172795,,8.41,0.16,0.19,3.33,154925732,15503979,2440964,35.44,1.32,1.9,2.26,1.5,73.74,-11.68,11478805,5577612,1854.48,1881.73,313.06,272.56,11.78,10.01,0.75617,0.82932,7760,7540,8640,8470,9000,11100,9630,9900,9840,11700,13480,15980,14980
A001120,LG상사,12,19760130,0.89364,0.888641,15878,15096,7735.46,1287237814,1481268291,,12.96,2.03,0.25,8.54,6397957335,654449423,154205572,1216.72,5.88,8.79,16.84,24.78,183.17,288.05,151548904,121454462,12872.38,14812.68,133.08,152.74,9.51,10.23,4.74573,4.62196,22045,21052,21400,22591,21350,21350,22950,21900,20500,21450,28600,33400,31100
A001130,대한제분,12,19701125,0.780421,0.759963,2188.55,2332.2,3997.27,536341244,582222124,,33.11,0.53,1.72,11.11,127464974,33912044,18996995,66.1,5.76,1.2,1.71,30.32,192.68,143.46,54108202,83003680,5363.41,5822.22,145.41,180.6,24.61,26.61,0.45941,0.23046,138000,125000,133000,155000,159000,217000,202000,221000,198500,172000,186000,222000,205000
A001140,국보,12,19891202,0.787407,0.757854,122.25,85.16,219.7,71494973,72630559,,258.79,0.55,0.14,6.75,88760140,7141945,1772491,0.47,0.87,0.07,0.21,2.28,50.54,51.76,12534042,11071727,714.95,726.31,68.73,66.82,8.66,8.05,1.26169,1.23171,6873,7039,6882,6873,6815,7454,8001,7363,7097,7379,8416,8789,8913
A001190,마이크로닉스,12,19881020,0.521859,0.548802,390.06,347.86,365.91,79628746,73821419,,10.24,1.07,1.3,13.39,29964112,4736775,-1412031,38.09,-28.42,4.97,11.23,-7.5,7.86,-69.9,6081019,14035549,796.29,738.21,59.06,167.17,-1.12,15.81,0.47941,0.39054,2720,2450,3100,2905,2330,2375,2195,2180,1960,3400,2690,2695,2110
A001200,유진투자증권,12,19870824,1.503391,1.496203,3975.34,3317.97,3167.45,488066425,660410528,,18.09,1.34,1.98,9.98,213067769,133230820,35030007,232.87,2.87,4.06,7.62,,-863.86,-26.19,,,4880.66,6604.11,,,42.72,62.53,0.33991,0.37104,9500,10970,10556,9953,10518,11988,10744,10330,10744,9988,10528,10393,14217
A001210,금호전기,12,19731115,1.724013,1.595789,3902.09,2594.44,1576.78,217461383,266214897,,17.94,2.44,1.77,10.57,211346168,50298938,32164829,208.4,6.71,8.62,15.39,16.3,294.36,371.94,36761656,44309792,2174.61,2662.15,108.78,141.84,22.3,23.8,0.89919,0.87392,41676,38462,44986,42893,39047,38706,37542,32186,33267,38181,35233,39066,44078
A001230,동국제강,12,19880509,1.205726,1.177437,11527.8,11707.36,18452.86,4072846157,3855355971,367.81,3.75,0.51,0.36,3.69,3312625686,537906060,405797966,3200.34,12.54,8.07,18.57,13.94,2499.04,1964.17,390211051,728140816,40728.46,38553.56,94.03,131.34,19.03,16.24,0.89807,0.83566,14723,13504,15084,16123,16078,20820,21227,18020,20865,23485,23123,29582,27143
A001250,GS글로벌,12,19760626,1.321423,1.785089,1242.51,1049.55,505.06,259472400,195240508,,69.09,4.14,0.09,18.61,1476005250,52142521,21586748,18.57,4.19,0.82,2.97,50.42,197.63,-160.34,29210400,6470278,2594.72,1952.41,89.26,80.81,3.72,3.53,5.44752,6.49203,4240,3856,3423,4190,4438,4687,4497,3369,4218,4746,6328,6518,5478
A001260,남광토건,12,19761228,0.821798,0.835175,819.54,778.19,824.26,349935395,415300639,92.8,24480.12,31.34,314.46,19.9,448811576,55222259,24062902,57.65,-8.62,1.51,8.91,0.54,-1414.58,597.92,120827855,68653747,3499.35,4153.01,151.36,122.29,18.56,12.3,1.23393,1.173,72191781,74246575,72739726,68493151,73835616,84246575,76438356,70000000,76712329,75753425,81506849,197260274,186301370
A001270,부국증권,12,19880719,1.048447,0.9894,1581.41,1327.35,2247.29,272493786,323402941,150,11.98,0.65,0.91,6.23,215644670,63320365,22698753,164.65,-0.41,5.53,7.61,,263.39,169.38,,,2724.94,3234.03,,,16.96,29.36,0.73725,0.72377,12800,12600,13000,15000,14500,16300,15200,16100,17350,17350,18700,25600,25000
A001290,골든브릿지증권,12,19880923,0.573425,0.544435,1178.45,1736.41,890.89,282945928,141990967,,-14.12,1.61,6.03,-21.05,31511207,27342170,-2240650,-134.55,-9.75,-6.33,-9.57,,356.98,740.68,,,2829.46,1419.91,,,49.75,86.77,0.21675,0.14831,1370,1019,1070,1024,940,1167,1105,908,993,942,1135,1378,1954
A001300,제일모직,12,19750515,0.763393,0.761548,14050,16550,12024.45,1652468444,1859317791,,9.28,1.13,0.53,5.88,2629806421,894881138,192591974,1514.21,5.69,8.62,13.95,15.92,1435.36,2237.11,184550244,181544234,16524.68,18593.18,137.38,163.69,32.36,34.03,1.52481,1.4977,33100,35100,36900,41050,39200,40850,39250,36500,38650,37750,35350,39700,44400
