Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000760,이화산업,12,19940429,0.65654,0.632657,111.02,175.84,306.3,83357921,75306372,,-2.15,0.42,0.26,-215.2,50243928,8376350,1230008,-60.23,-11.55,-7.59,-17.9,3.51,-19.37,-55.45,205312,11154,833.58,753.06,109.01,107.71,13.21,16.67,0.62096,0.63334,6280,8200,8530,9800,9100,7360,7300,7000,6750,5680,5740,5800,5110
A000790,C&상선,12,19771109,2.198425,2.105553,716.44,2100.32,1346.11,306136738,239615256,,-1.46,0.53,0.33,-4.41,202812187,-10645446,-22351823,-454.21,-4.9,-16.65,-29.81,-28.61,-179.23,-102.2,56502431,26644891,3061.37,2396.15,110.32,83.21,-8.96,-5.25,0.88844,0.74324,1085,2070,1790,1555,1410,1305,890,675,1010,885,835,785,675
A000800,경남기업,12,19730212,1.040546,0.999879,2556.53,5436.22,3602.44,725373920,884667114,,7.73,0.7,0.27,9.18,961712276,95939702,31753495,331.1,3.74,4.11,9.93,6,-386.52,-512.64,102433015,108474687,7253.74,8846.67,185.75,169.45,8.21,9.98,1.32248,1.19464,36780,44117,40764,37801,57100,43500,40000,30450,37450,31750,37200,28500,26850
A000810,삼성화재,12,19750630,0.834027,0.842969,78932.86,84327.21,32029.9,16380819687,18511637118,16.71,24.08,2.36,0.84,13.66,9730221880,,442696963,3411.74,1.7,1.96,11.03,,12002.71,18237.85,,,163808.2,185116.37,,,0,0,0.53883,0.55773,178000,190000,182500,197000,249000,229000,253000,187500,192500,204500,219000,223500,218500
A000830,삼성물산,12,19751212,1.303793,1.314106,47880.74,70766.65,47363.39,10125487868,9991464110,232.43,26.17,0.99,0.52,18.57,9497796053,842492198,274959594,1884.14,0.88,1.87,4.03,24.37,4210.21,4420.15,2026126170,1709847506,101254.88,99914.64,100.08,100.31,9.6,8.87,1.04327,0.94426,45300,61800,63900,67300,82400,64700,72000,49000,60300,69400,69400,68700,56600
A000850,화천기공,12,19991118,0.958185,0.879056,587.4,1172.6,847.77,116349564,134974710,,5.86,0.69,0.47,3.36,124204770,23292460,10982900,100.29,7.63,7.98,12.59,17.32,94.95,92.02,7204624,11030257,1163.5,1349.75,173.46,184.54,18.2,18.75,1.09469,0.9884,53300,72900,61700,64000,54400,52200,53800,43900,46400,44300,44100,49800,47350
A000860,강남제비스코,12,19751112,1.279314,1.222504,1066,1553.5,2148.9,254295469,267219003,,8.5,0.5,0.53,4.41,203046693,32791975,10892463,125.44,4.69,4.81,6,7.21,156.25,83.34,16298839,19197855,2542.95,2672.19,225.9,248.83,15.84,16.15,0.786,0.77868,23900,24950,23500,24300,22300,19050,19200,18000,17950,17200,16700,17000,16750
A000880,한화,12,19760624,1.464965,1.40414,26235.56,40327.8,12204.51,3447499780,4205878343,23.96,9.41,1.94,1.12,8.88,2293081640,238507310,101305833,2728.55,3.57,7.13,25.16,14.37,1150.44,-2523.15,1019243440,1043745546,34475,42058.78,53.03,80.15,9.85,10.4,0.62961,0.59923,52336,56713,58756,69943,85994,67900,68873,46693,57589,50974,46012,40662,35993
A000890,보해양조,12,19880923,0.316199,0.662306,494.47,616.71,767.88,204775422,212108710,0.13,8,0.64,0.45,7.2,109748133,45914650,4414751,61.67,2.92,2.96,8.45,2.86,6.46,64.94,7689646,17875892,2047.75,2121.09,69.38,73.82,43.95,41.84,0.49384,0.52652,2695,3201,2695,3460,3215,2628,2358,2175,2243,2142,2214,1925,1800
A000910,유니온,12,19960703,0.953597,0.899819,254.59,874.71,765.56,99931301,123896591,,6.26,0.31,0.4,4.2,63369964,12017538,2687638,40.72,1.04,3.64,5.67,9.79,24.26,37.91,6563641,13012087,999.31,1238.97,119.41,108.17,18.51,18.96,0.6328,0.56624,5610,5948,6076,8849,9670,6924,6240,6933,9487,9050,9670,10126,9396
A000950,전방,12,19681021,0.318892,0.376854,556.08,707.28,1469.49,269566485,255156282,,16.68,0.26,0.28,9.23,195968502,6053379,-2554114,33.34,-2.7,1.27,2.31,-0.94,65.12,17.49,15867083,13974161,2695.66,2551.56,86.09,107.61,4.76,3.09,0.6721,0.74694,42100,45250,47700,48100,48700,46600,41600,39450,41250,38400,39000,36100,36950
A000970,한국주철관,3,19691212,0.949968,0.940748,889.22,1212.99,2001.79,239779282,242038834,,10.72,0.41,0.74,1.24,118078895,18289787,8915376,82.03,4.05,3.41,4.14,4.72,-22.23,104.29,3693767,3919740,2397.79,2420.39,331.26,373.86,12,15.49,0.55306,0.49014,5320,7290,7110,6240,5050,4990,5070,4940,5150,4875,4850,5710,5600
A000990,DB하이텍,12,19751212,0.816959,0.748946,2005.67,6652.02,4031.41,1126572169,1076069176,,95.65,0.48,0.19,11.77,1073524606,151696497,20643968,20.97,1.07,0.19,0.52,4.86,-275.68,402.31,125222105,251936379,11265.72,10760.69,69.12,76.36,14.18,14.13,1.09563,0.97476,17900,18100,17100,16600,12500,10650,9640,7000,8560,9400,8800,8480,10900
A001000,신라섬유,12,19960701,0.856617,0.926275,168,208.8,116.32,37861112,39177922,,-9.38,1.44,4.45,-33.18,3776491,-468077,-1336627,-17.92,-1.09,-4.65,-14.36,-4.1,-15.09,-15.53,24297065,1691042,378.61,391.78,747.8,16.16,0.35,-12.39,0.03847,0.09804,1392,1254,1146,1590,1552,1470,1460,1360,1516,1318,1292,1190,1264
A001020,페이퍼코리아,12,19760626,0.630912,0.434635,538.7,758.18,1177.99,260792463,266953366,,7.53,0.47,0.34,5.53,163338787,35151117,16009476,73.05,1.54,2.77,6.37,5.93,232.14,203.14,109231966,19117784,2607.92,2669.53,109.23,38.63,20.27,21.52,0.60353,0.61901,6006,6504,7666,7681,6433,5690,5927,5413,6662,5927,6314,6093,5342
A001040,CJ,12,19730629,0.903715,0.870583,33993.6,34049.99,16108.04,2790156721,3308128398,302.57,28.55,2.26,1.51,13.93,2650427734,894295483,191690933,1398.86,4.82,4.59,9.06,11.02,1087.03,1910.53,554111895,848592212,27901.57,33081.28,60.56,59.09,32.99,33.74,0.8951,0.86924,119226,135726,132000,70500,99800,77200,82500,69500,70000,69600,80000,72500,62000
A001060,JW중외제약,12,19760614,0.681116,0.635941,3183.28,3265.91,1797.2,349825396,361205307,6.39,30.51,1.67,0.96,8.78,342767189,164686639,47052667,107.57,4.2,3.03,6.35,12.01,380.45,305.3,76082718,80926743,3498.25,3612.05,145.68,171.07,46.02,48.05,0.86453,0.96414,15665,22205,21799,21123,21630,16797,15997,10850,13354,13180,12380,12624,14154
A001070,대한방직,12,19731228,0.8425,0.846334,844.82,693.24,1183.69,224000230,212112362,,-19.26,0.71,0.35,-84.21,244836985,13974484,1124056,-43.87,18.52,-2.01,-3.62,-0.95,-20.23,-40.69,40637217,15661651,2240,2121.12,225.97,109.48,7.65,5.71,1.12018,1.12281,13080,13000,9840,9300,10540,10600,10300,9650,9640,9040,8720,8360,7810
A001080,만호제강,6,19770618,1.059615,1.013162,399.64,621.67,1599.34,188172795,181670236,,-21.17,0.17,0.22,5.48,146419768,11712619,-1871224,-15.21,1.9,-0.82,-0.95,-1.57,-11.68,106.62,5577612,5309969,1881.73,1816.7,272.56,381.28,10.01,8,0.82932,0.79179,14980,16400,18920,20200,22000,14700,13850,12250,14600,12550,12950,16000,13300
A001120,LG상사,12,19760130,0.973182,0.957355,8895.42,12054.36,4743.12,1481268291,1127463128,,15,1.87,0.26,7.1,5577582536,590846707,132838627,965.92,8.79,7.41,15.48,29.72,288.05,1115.88,121454462,176281943,14812.68,11274.63,152.74,122.25,10.23,10.59,4.62196,4.27609,31100,34000,31100,28950,28000,20850,22200,15300,17250,19800,22650,20100,22950
A001130,대한제분,12,19701125,0.91055,0.842354,3413.8,3464.5,4465.81,582222124,596601837,,9.2,0.74,1.36,5.43,251558898,60903150,29633873,371.03,1.2,6.3,8.77,-1.41,143.46,270.91,83003680,47561403,5822.22,5966.02,180.6,171.99,26.61,24.21,0.23046,0.4268,205000,228500,186000,188500,195000,189000,236000,187000,193500,201000,207500,194000,189500
A001140,국보,12,19891202,0.731419,0.651601,99.13,110.44,213.8,72630559,70530066,,-16.97,0.46,0.12,8.55,84814290,5303298,-529584,-5.85,0.07,-0.82,-2.7,-1.16,51.76,-1.16,11071727,7759964,726.31,705.3,66.82,62.51,8.05,6.25,1.23171,1.18488,8913,8830,8706,10281,8333,7877,7686,7288,8872,7968,7885,7868,7321
A001190,마이크로닉스,12,19881020,0.674847,0.690433,359.44,428.92,339.77,73821419,64438273,,-4.21,1.06,0.91,-18.02,31581284,4144216,-1564538,-68.55,4.97,-9.92,-19.43,-5.81,-69.9,20.53,14035549,10215707,738.21,644.38,167.17,123.45,15.81,13.12,0.39054,0.45684,2110,1905,1820,1735,1420,1270,425,365,795,380,380,380,380
A001200,유진투자증권,12,19870824,1.571251,1.565029,3774.63,8618.81,3262.58,660410528,767102439,,24.76,1.12,1.88,23.52,190781800,121779727,17687604,144.68,4.06,2.03,4.5,,-26.19,-964.57,,,6604.11,7671.02,,,62.53,63.83,0.37104,0.26729,14217,28884,25734,23755,22315,16736,19886,13587,14217,14217,14712,13362,11023
A001210,금호전기,12,19731115,1.323186,1.303635,2340.81,2834.21,1767.62,266214897,280687817,,8.33,1.3,0.84,4.97,281071477,60687392,39040350,282.17,8.62,10.32,16.87,15.58,371.94,650.52,44309792,44907949,2662.15,2806.88,141.84,128.7,23.8,21.59,0.87392,1.02787,44078,43095,37297,35528,37493,32137,31731,27318,27715,26971,31136,36391,27616
A001230,동국제강,12,19880509,1.545984,1.494156,14528.71,18578.2,21539.94,3855355971,3923774730,367.81,8.16,0.7,0.57,4.93,3035262856,406425570,252940171,2125.97,8.07,5.47,10.63,8.04,1964.17,2708.52,728140816,654147694,38553.56,39237.75,131.34,153.8,16.24,13.39,0.83566,0.78036,27143,32427,38976,43627,48324,44079,42950,34324,39472,35001,42453,42318,40737
A001250,GS글로벌,12,19760626,1.773965,2.340229,819.65,998.54,270.73,195240508,126790504,,22.62,3.3,0.17,15.9,936707087,40921619,14122476,71.4,0.82,4.43,18.41,,-160.34,-97.91,6470278,25883627,1952.41,1267.91,80.81,107.27,3.53,4.37,6.49203,5.8175,5478,5405,5376,5302,4922,4746,4160,4526,4394,4028,4204,5844,6562
A001260,남광토건,12,19761228,1.322945,1.164245,878.15,2392.69,1149.99,415300639,530316131,92.8,8483.51,1234.07,256.02,11.48,554305235,60176610,15358184,167.28,1.51,3.54,16.95,63.97,597.92,202.28,68653747,103499336,4153.01,5303.16,122.29,142.33,12.3,10.86,1.173,1.17237,186301370,213013699,242465753,208219178,203623188,192028986,179710145,171014493,181884058,215942029,420289855,939130435,1710144928
A001270,부국증권,12,19880719,0.99327,0.958287,1576.22,2592.47,2282.11,323402941,322597785,150,18.63,0.75,1.27,10.22,183069032,58479630,16040469,124.54,5.53,3.86,5.5,,169.38,422.4,,,3234.03,3225.98,,,29.36,31.94,0.72377,0.56678,25000,25600,30800,34100,30600,32050,31000,31500,29350,28000,29850,25700,25000
A001290,골든브릿지증권,12,19880923,0.574393,0.56467,1401.14,2477.01,1079.89,141990967,167727100,,14.29,0.83,2.87,12.15,31533560,28484589,5505368,63.41,-6.33,4.1,6.44,,740.68,-110.94,,,1419.91,1677.27,,,86.77,90.33,0.14831,0.20363,1954,2850,2534,2274,2171,1599,2013,1553,1672,1504,1579,1459,1465
A001300,제일모직,12,19750515,0.791368,0.806496,19625,22200,13795.72,1859317791,2226879352,,12.44,1.38,0.69,7.77,2843803137,977466068,229061725,1577.61,8.62,7.72,12.22,14.49,2237.11,2218.9,181544234,276899939,18593.18,22268.79,163.69,157.6,34.03,34.37,1.4977,1.39191,44400,53800,51400,61200,59000,52200,52300,37300,41600,48150,54900,53200,48500
