Code,Name,결산월,상장일,60개월베타,60개월로그베타,시가총액,시가총액,자본총계,자산총계,자산총계,우선주자본금,"P/E(Adj., FY End)","P/B(Adj., FY End)","P/S(Adj., FY End)",EV/EBITDA,매출액,매출총이익,영업이익,당기순이익,ROA,ROA,ROE,ROIC,영업활동으로인한현금흐름,영업활동으로인한현금흐름,비유동부채,비유동부채,자산총계,자산총계,유동비율,유동비율,매출총이익률,매출총이익률,총자산회전율,총자산회전율,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
A000320,노루홀딩스,12,19730810,0.86134,0.881963,627.25,627.62,1744.12,326012481,325231489,2.54,6.73,0.28,0.37,4.6,205277372,38574708,13875078,113.37,2.97,3.48,6.32,5.04,236.46,43.91,61134483,76625454,3260.12,3252.31,108.81,102.71,20.52,18.79,0.63644,0.63042,2512,2494,2645,2530,2827,2663,2312,2175,2241,2068,2521,2561,2397
A000360,삼환기업,12,19730903,1.251016,1.091162,593.63,643.3,3534.74,738294127,721704861,72.51,4.33,0.17,0.14,2.77,463526333,49858271,17990047,153.97,0.75,2.11,4.42,1.52,1366.76,764.5,155281571,134044064,7382.94,7217.05,160.37,159.34,13.79,10.76,0.55357,0.63497,7264,7638,8466,7331,7344,7731,7077,6276,6209,5888,6583,7104,7397
A000370,한화손해보험,12,19750630,0.784635,0.728732,793.61,597.5,787.36,1022039911,1067630666,,12.29,1.12,0.1,0.26,879087895,,13796702,71.45,-4.28,0.68,9.36,,-39.54,327.76,,,10220.4,10676.31,,,0,0,0.77677,0.84137,9692,9692,8934,9331,7952,6560,4771,5020,4597,3653,3554,3603,4871
A000380,대아건설,12,19960701,0.297288,0.223064,500.59,471.21,1346.78,417947658,459755955,,3.85,0.37,0.11,8.24,407125396,44233434,35790145,113.82,1.23,2.59,9.27,8.6,-75,356.23,149357496,94060887,4179.48,4597.56,212.91,148.02,14.81,10.87,0.67968,0.92771,4170,3750,3670,4630,3910,3930,3440,3190,2850,2480,2740,2890,3020
A000390,삼화페인트,12,19930910,0.79445,0.800029,605.92,604.8,884.68,147547175,146364624,,12.14,0.65,0.37,5.54,162472116,32093580,10706677,49.93,3.03,3.4,5.71,6.44,-27.48,140.26,20336771,19884342,1475.47,1463.65,219.85,230.21,19.1,19.75,0.99478,1.10558,2700,2560,2720,2540,2750,3060,2900,2450,2650,2600,2710,2740,2670
A000400,롯데손해보험,12,19710416,0.923308,0.938938,0.06,597.11,619.44,679720138,760016866,,0.56,1.28,0.04,-0.16,592254822,,-7261595,370.98,-14.69,5.15,163.56,,-188.89,79.56,,,6797.2,7600.17,,,0,0,0.99428,0.82273,1092,1043,1039,828,1054,1068,935,977,939,892,811,1002,1223
A000420,로케트전기,12,19880805,0.754533,0.778995,170.94,118.06,299.88,142233062,110440644,42.55,0.79,0.65,0.28,2.26,67026278,5762521,-1863954,239.64,-29.12,18.97,154.34,-2.14,-204.48,-86.26,109248305,9417574,1422.33,1104.41,218.93,70.07,-0.23,8.6,0.48007,0.53054,1018,1048,1105,934,968,2062,1065,982,1112,830,895,1091,1086
A000430,대원강업,12,19770622,1.219595,1.121849,244.2,342,1126.41,238472537,232168823,,6.79,0.21,0.09,2.7,262216433,25482779,8336049,35.99,2.61,1.53,3.22,6.6,132.39,95.54,29268305,20227948,2384.73,2321.69,67.27,73.29,10.77,9.72,1.07128,1.11429,552,478,605,598,608,629,566,503,531,502,581,686,755
A000440,중앙에너비스,12,19960701,-0.134748,0.274061,249.66,166.44,354.82,57947228,52890019,,13.54,0.75,0.19,9.47,142964816,10535771,2707222,19.74,3.86,3.56,5.64,3.58,35.97,-87.22,4244061,4236122,579.47,528.9,29.19,42.61,9.51,7.37,2.42354,2.57972,13367,13983,15126,14423,14388,14124,14774,15109,15021,14300,12664,12083,11362
A000470,그린손해보험,3,19750630,0.935867,0.93701,19.93,41.75,224.09,398809058,450697162,,0.16,2.24,0.02,-0.29,402726836,,-19174080,513.96,-18.73,12.1,-321.17,,-130.23,433.18,,,3988.09,4506.97,,,0,0,1.19546,0.94814,9552,9552,5569,5110,4747,5272,6209,6380,6084,6495,5253,4776,4804
A000480,조선내화,12,19780630,0.816522,0.842721,424,540,1481.61,254552533,242298270,,2.77,0.23,0.19,2.25,226468575,44717734,28140787,153.33,5.89,6.17,11.2,14.24,326.51,281.92,19682832,30598156,2545.53,2422.98,80.08,127.71,19.66,19.75,0.84882,0.91162,13500,12800,12700,11500,12650,14800,13750,13400,15000,14100,15400,16650,16900
A000490,대동공업,12,19750627,0.785058,0.836357,289.48,229.69,1545.65,267360487,256578391,,7.98,0.16,0.11,2.29,253584108,62525967,5543165,36.26,2.15,1.38,2.36,2.32,229.87,-18.03,47305722,40664469,2673.6,2565.78,166.06,188.17,24.8,24.66,1.09967,0.96799,968,910,864,922,894,867,772,777,731,658,710,740,748
A000500,가온전선,12,19870608,1.071623,1.096397,249.99,315.12,1278.1,247167420,215348424,,3.65,0.2,0.08,3.3,308605626,28796584,12444185,68.73,1.72,2.97,5.49,4.87,45.49,135.05,12163362,6271812,2471.67,2153.48,117.53,120.81,8.24,9.33,1.13997,1.33447,7590,6435,7581,6332,6566,6801,5402,4594,4744,4547,5308,5543,5965
A000520,삼일제약,12,19850529,0.991618,0.945047,311.85,368.5,311.82,43180146,49809162,,4.02,0.99,0.61,1.67,51175650,30974362,12230983,77.1,20.05,16.58,27.79,34.27,88.45,110.95,2606711,2510000,431.8,498.09,202.41,224.2,63.34,60.53,1.11336,1.10068,6408,5834,6054,5509,5815,6217,5547,5404,5825,5739,5978,7374,7164
A000540,흥국화재,12,19741205,1.229813,1.203922,576.48,627.59,896.37,901825287,963227373,46.08,12.4,0.99,0.09,-0.31,902758809,,7513825,62.5,-8.47,0.67,8.55,,-240.59,72.94,,,9018.25,9632.27,,,0,0,0.90873,0.96808,12090,11712,11689,10036,9209,8737,6990,7745,6376,4935,5053,4723,4734
A000590,CS홀딩스,12,19751222,0.983205,0.981267,207.9,138,382.13,59537535,58882465,,4.58,0.62,0.41,2.64,57116690,14148361,7767100,51.49,7.08,8.7,14.41,13.78,62.01,113.73,2541387,1067452,595.38,588.82,95.75,120.23,25.64,24.77,0.98447,0.96465,26078,27042,28119,26872,25511,24377,23527,20919,19105,18368,20806,20862,22110
A000610,제일화재,3,19760605,0.78236,0.811037,538.16,634.55,541.58,976049944,1040464911,,5.26,1.81,0.1,1.26,951466502,,23292150,189.22,-6.77,1.88,40.59,,-452.57,935.85,,,9760.5,10404.65,,,0,0,0.89488,0.94367,2370,2255,2180,2165,2460,1935,1345,1140,1145,920,1055,1120,1340
A000640,동아쏘시오홀딩스,12,19700210,1.043371,1.025977,2081.19,1721.79,2120.01,456130420,505097966,,7.53,1.03,0.49,4.79,495967875,234478469,73179236,321.63,4.63,6.69,15.85,15.72,404.98,583.41,83763864,135844456,4561.3,5050.98,119.39,144.44,47.36,47.28,0.9263,1.03194,18304,17965,19272,18401,17917,20338,19790,18500,19542,19790,21228,20931,19641
A000650,천일고속,12,19770623,0.371334,0.43584,130.83,129,162.23,36324006,38720608,,7.55,0.86,0.3,2.58,47236808,11073281,1587098,18.55,1.65,4.94,12.08,8.32,46.2,59.48,4175879,4223673,363.24,387.21,62.32,72.74,21.15,23.44,1.26034,1.2589,9042,10598,11440,9253,9042,9168,9131,8365,7510,6396,7002,6860,7020
A000660,SK하이닉스,12,19961226,1.095747,1.170286,24472.4,13623.93,52424.34,17899846175,12004281557,,-0.37,0.47,0.47,-4.65,3983461368,-363308682,-1292128456,-50735.91,-12.99,-33.93,-88.22,-9.09,35014.9,-10079.95,2647137890,4426993735,178998.46,120042.82,23.95,45.98,30.44,-9.12,0.46502,0.26642,5460,10710,11235,8925,9975,9135,5880,4935,4200,2835,3230,3815,5790
A000670,영풍,12,19760612,0.390941,0.381874,1013.12,921.02,5098.83,736513636,746986788,,-8.56,0.2,0.52,18.58,193430074,22180973,7360734,-118.39,1.32,-1.6,-2.34,-0.93,335.52,107.49,135509154,167442403,7365.14,7469.87,109.75,112.65,17.32,11.47,0.28741,0.26077,50000,52000,50000,48200,50000,47200,48800,44350,44900,43000,45000,44100,46600
A000680,LS네트웍스,12,19731115,1.263881,1.198993,223.39,469.12,408.46,336692806,340642722,1.85,3.29,1.27,0.25,-1.3,204989958,81581463,42565569,157.85,70.62,4.66,35.77,20.17,59.55,365.12,259543617,273686376,3366.93,3406.43,664.14,771.08,37.65,39.8,0.54385,0.60528,6669,6158,5330,4667,7732,6131,5330,5606,5192,4584,6214,5606,5647
A000700,유수홀딩스,12,19560303,0.989444,1.034198,2617.27,3763.15,7568.61,5350839310,5734674337,,-1.71,0.16,0.03,4.88,4611944137,484008077,253710945,-783.04,-1.47,-1.41,-9.69,4.75,6366.53,4135.89,3107831975,3455553673,53508.39,57346.74,60,86.2,13.99,10.5,0.84426,0.83207,1341,1364,1461,1252,1410,1645,1571,1801,1903,1712,2146,2581,2509
A000720,현대건설,12,19841222,1.186122,1.197245,15736.87,12195.85,6789.76,7257749705,6033873546,44.73,-1,2.33,0.13,-6.28,6297303131,65556269,-382616297,-8095.93,-36.04,-12.18,908.67,-30.84,6780.73,487.25,1285401369,1868378054,72577.5,60338.74,66.63,108.15,6.72,1.04,0.77197,0.94756,22753,24024,28339,19801,16940,17303,14578,12444,11808,15078,21163,24433,22617
A000760,이화산업,12,19940429,0.643388,0.665851,336,198.24,619.7,100451502,111917796,,-19.05,0.53,0.28,55.37,115607758,9341607,-2300319,-17.27,-2.13,-1.63,-2.75,-2.95,-26.11,-43.69,10365469,8979488,1004.52,1119.18,263.77,191.96,8.22,8.08,0.89066,1.08874,7080,7100,7250,6340,6100,5970,5590,5080,4720,4265,4860,4950,4695
A000790,C&상선,12,19771109,0.215694,0.377041,23.14,16.46,-200.47,65214345,33988869,,-0.07,-0.12,0.03,-1.66,68594764,1344375,-890562,-337.36,-6.57,-68.01,1035.85,-4.88,11.66,13.58,44539397,47837963,652.14,339.89,131.14,124.01,3.55,1.96,0.85539,1.38291,2969,2565,1041,434,434,408,381,399,474,359,412,523,634
A000800,경남기업,12,19730212,1.05385,0.961819,413.94,658.59,1517.92,480904284,431373480,152,2.5,0.61,0.12,1.72,415775555,45197961,31702983,200.45,1.43,4.39,17.2,20.81,331.57,300.04,209470165,139913152,4809.04,4313.73,189,217.3,15.39,10.87,0.77706,0.91151,12147,12171,14819,11758,12778,15159,10592,9790,10641,8648,9645,10762,9815
A000810,삼성화재,12,19750630,1.247378,1.071153,27778.71,36707.58,20532.09,7949277102,9867828287,16.71,14.2,1.74,0.63,7.83,6198463422,,365937420,2748.01,1.26,3.09,15.87,,991.39,-588.5,,,79492.77,98678.28,,,0,0,0.71121,0.69579,74000,80800,82500,71400,74000,74100,64800,60700,57000,49600,60000,65000,58100
A000830,삼성물산,12,19751212,1.351172,1.25451,11315.71,11191.36,32422.42,7321044290,7733066539,232.43,40.94,0.35,0.04,11.88,32741048754,857637219,231672535,284.64,0.96,0.38,0.99,8.38,9837.11,4969.22,1151785758,1328309565,73210.44,77330.67,94.6,101.26,2.62,2.62,5.21481,4.34978,7200,7350,8480,6380,6900,7800,6400,6340,6180,5980,6390,6880,7140
A000850,화천기공,12,19991118,-0.014938,-0.011293,129.02,106.51,632.52,119153006,103401698,,21.85,0.2,0.21,4.39,62712202,10162074,2662954,5.92,3.05,0.53,0.93,4.02,53.46,11.63,29212669,23194927,1191.53,1034.02,214.2,293.67,15.59,16.2,0.69683,0.56357,4853,4669,5182,5090,4883,4952,4424,3812,3812,3483,3750,4294,4171
A000860,강남제비스코,12,19751112,0.726026,0.662896,191.14,225.27,1471.85,246930720,218024836,,11.26,0.13,0.12,3,158600363,22826701,5540626,16.99,1.9,0.73,1.17,2.82,144.8,182.3,52351538,26782817,2469.31,2180.25,138.21,146.56,15.31,14.39,0.65039,0.68222,3468,3581,4947,4099,4354,4504,3844,3678,3633,3393,3986,4384,4572
A000880,한화,12,19760624,1.329346,1.181235,2058.96,2231.16,7553.09,3616073141,3506166532,28.34,-0.69,0.23,0.06,-24.8,3279056086,225002339,55783284,-2920.99,-1.55,-8.2,-31.56,2.2,1969.62,1545.43,859014823,1164751709,36160.73,35061.67,59.49,63.89,9.69,6.86,0.90955,0.92079,2899,2884,2704,2237,2126,2228,1839,1897,1829,1683,2150,2797,2583
A000890,보해양조,12,19880923,1.008731,0.864537,140.08,125.55,708.8,218581787,206346753,0.13,-7.42,0.2,0.13,8.15,105711179,51317450,6115880,-18.83,0.34,-0.89,-2.63,1175.03,44.28,-5.24,14241617,23685512,2185.82,2063.47,69.9,69.45,49.91,48.55,0.44926,0.49755,549,555,529,522,494,501,377,362,372,287,336,384,362
A000910,유니온,12,19960703,0.663564,0.737118,223.79,144.89,559.95,88688572,94717349,,2.99,0.38,0.38,2.66,58434649,13623081,3765833,75.09,2.09,8.19,15.34,3.87,10.62,25.92,7260490,3949821,886.89,947.17,77.25,87.82,20.05,23.31,0.69018,0.63722,930,913,1061,839,824,839,718,706,681,637,743,759,785
A000950,전방,12,19681021,0.565115,0.608102,369.6,418.32,1613.01,315744700,294524147,,-9.47,0.24,0.14,10,272767923,24127343,11507548,-41.62,0.47,-1.36,-2.55,4.76,243.13,138.45,39713354,29508437,3157.45,2945.24,95.46,93.1,10.44,8.85,0.87009,0.89393,24900,35250,35500,42100,37500,38000,28100,29650,29500,27000,28700,30000,34750
A000970,한국주철관,3,19691212,0.573747,0.562892,552,442.33,1763.76,235483175,242257335,,11.55,0.32,0.46,-0.01,129725746,15359126,4778912,51.41,3.94,2.15,2.93,3.06,4.36,200.93,15577999,6444629,2354.83,2422.57,262.84,217.15,11.16,11.84,0.6752,0.54308,1940,1865,1840,1750,1870,1990,1930,1915,2005,1785,1800,1850,2085
A000980,극동건설,12,19761213,0.291772,0.288129,68.94,63.15,1295.59,727160772,727637941,4.12,0.64,0.06,0.02,10.97,341783838,56495325,39676208,115.91,-8.01,1.59,9.31,11.54,717.98,631.09,483954857,455504794,7271.61,7276.38,358.69,311.39,13.11,16.53,0.40923,0.46987,6210,7990,9200,6740,7240,6340,5980,6920,6550,6290,6400,6300,6100
A000990,DB하이텍,12,19751212,0.827778,0.843366,697.02,700,2934.26,805756842,811974426,,12.45,0.23,0.09,6.79,792006056,187244539,56563731,55.98,1.67,0.69,1.92,6.97,981.66,602.35,192170992,200111474,8057.57,8119.74,82.44,74.47,24.39,23.64,0.98757,0.97916,7050,6660,6750,6270,6340,6780,5680,5550,5440,4970,5940,5830,6180
A001000,신라섬유,12,19960701,0.616563,0.380861,209.7,115.2,182.78,48593490,46074141,,-19.15,1.15,0.86,-84.34,24372132,1654304,-1149099,-10.95,-8.94,-2.31,-5.82,-3.14,11.88,-1.33,18002713,19726706,485.93,460.74,131.92,149.56,2.5,6.79,0.65589,0.5149,768,660,1130,672,798,850,762,770,716,646,672,676,652
A001020,페이퍼코리아,12,19760626,1.055658,0.915034,212.96,276.22,554.08,281715488,292539878,,0.18,0.39,0.12,1.22,189183873,57412241,42722001,1185.81,8.85,41.3,-500.87,18.87,40.23,325.79,347374215,206983240,2817.15,2925.4,147.64,260.65,15.04,30.35,0.60807,0.65888,3070,4040,4535,3951,3783,6536,8021,7942,7547,9088,3556,3240,3991
A001030,리젠트화재해상보험,3,19620713,1.403639,1.33818,43.7,41.8,,282599486,,,,,,,,,,,-29.18,,,,-935.79,,,,2825.99,,,,0,,1.15005,,220,70,,,,,,,,,,,
A001040,CJ,12,19730629,1.129709,1.120093,10835.95,11011.5,12017.43,2925223658,2716408455,269.24,26.83,1.19,0.62,9.23,2310925312,648525897,188608920,535.59,2.11,1.9,4.39,13.11,490.03,1962.42,742276005,401331000,29252.24,27164.08,54.14,36.75,27.56,28.06,0.78703,0.81924,52321,57484,59081,53226,45348,51469,48755,42740,43219,38269,44177,55142,55355
A001060,JW중외제약,12,19760614,0.902535,0.922585,530.66,477.32,1315.42,343433923,325765198,5.73,4.94,0.39,0.23,2.7,241631569,98557560,32267766,111.09,2.4,3.32,8.63,9.91,117.37,426.92,90617191,89783806,3434.34,3257.65,202.32,205.21,42.06,40.79,0.63956,0.72215,2294,2330,2402,2387,2303,2426,2154,2041,2125,2314,2424,2418,2317
A001070,대한방직,12,19731228,1.017009,1.059973,189.74,121.9,442.28,296547456,285190104,,2.65,0.43,0.07,5.38,273377460,32883987,20355810,71.67,0.51,2.46,17.71,9.67,-3.62,99.93,11542232,45072346,2965.47,2851.9,39.06,47.48,11.39,12.03,0.35447,0.93987,2300,2130,2800,2380,2330,2600,2070,2090,1950,1626,1642,2900,2430
A001080,만호제강,6,19770618,0.330774,0.399869,217.88,204.18,1503.96,215104025,235178187,,13.74,0.17,0.26,8.27,113628246,18163198,4991880,21.14,2.55,0.94,1.42,2.28,83.7,43.14,15156560,19055990,2151.04,2351.78,81.81,76.81,18.65,15.99,0.72518,0.5047,4920,4240,4100,4480,4660,4630,3800,4000,4210,4230,5040,6320,5120
A001120,LG상사,12,19760130,1.19286,1.154674,2672.4,3121.2,4826.58,1657826503,1638176824,,7.58,0.5,0.01,5.56,18399677560,572099231,164801474,350.21,2.2,2.13,7.43,19.9,1333.18,1721.44,419082142,398491531,16578.27,16381.77,75.15,82.02,2.5,3.11,12.5445,11.16484,4558,4866,5908,5710,5670,6008,4667,4568,4915,4439,5511,6683,6753
A001130,대한제분,12,19701125,0.684703,0.62916,520.52,689.52,2801.39,395135357,486341213,,16.69,0.22,0.33,6.56,195633980,35007927,9222576,38.53,6.73,0.87,1.51,4.03,228.3,-54.14,42256867,44563389,3951.35,4863.41,142.46,119.47,23.57,17.9,0.56226,0.44388,40800,38200,38500,36200,35200,35850,31700,34300,34350,33150,37450,42100,38450
A001140,국보,12,19891202,0.680175,0.764338,62.46,56.5,206.3,55945188,55608799,,89.8,0.3,0.09,6.03,67366863,6716223,1501578,0.7,1.84,0.13,0.34,1.24,30.11,-18.23,8613377,5243478,559.45,556.09,64.26,63.38,11.25,9.97,1.07914,1.20779,4560,3971,4311,4942,3772,3636,3333,3350,3142,3010,3258,3167,3200
A001150,서통,12,19741126,0.724437,0.827131,274.17,210.49,1399.39,366435537,343993438,45.18,6.63,0.22,0.14,4.58,217881891,41675885,26080537,46.24,1.71,1.3,3.27,8.25,8.37,176.13,94958016,72416310,3664.36,3439.93,96.62,95.51,19.8,19.13,0.58421,0.61338,2760,2690,2730,2585,2385,2510,2015,1810,1720,1315,1360,1325,1520
A001190,마이크로닉스,12,19881020,0.809305,0.923846,360.36,260.89,625.41,116409018,128398346,,-18.78,0.66,0.56,40.97,66814384,11052810,2002438,-19.93,-2.56,-1.63,-3.23,1.34,-56.15,-78.21,11760839,22611652,1164.09,1283.98,79.27,101.51,17.43,16.54,0.58975,0.54585,2040,2130,2010,1500,1680,1590,1440,1455,1365,1200,1320,1260,1440
A001200,유진투자증권,12,19870824,1.581051,1.290819,2791.92,2563.44,2809.26,527533942,633960803,,8.49,1.34,2.65,5.69,150948562,117890672,41605880,471.54,5.66,8.12,15.95,,1335.27,240.71,,,5275.34,6339.61,,,73.73,78.1,0.24632,0.25992,6937,7087,8294,6786,6673,7178,6394,5338,5082,3649,4524,5082,6597
A001210,금호전기,12,19731115,1.108991,1.196274,640.65,897.95,926.27,186585331,181088981,,-73.47,0.68,1.05,12.11,61405356,15735199,7080611,-8.74,-6.11,-0.48,-0.94,4.88,23.82,24.87,76698590,61728065,1865.85,1810.89,245.98,137.96,17,25.63,0.31341,0.33402,15380,14750,15739,13716,12681,16729,14660,16144,17358,13761,15964,25813,27881
